Selection,View,Channel,Begin Time (s),End Time (s),Low Freq (Hz),High Freq (Hz),Begin File,End File,batch,call_type,date,time,time_in_file,begin_time,end_time,call_length,filename,channel,audio_length,label
110,Spectrogram 1,1,3140.841970776,3140.841970776,4291.908,4291.908,5756.210807212958.wav,5756.210807212958.wav,271,Downsweeps,20210807,21:29:58,620.8419707759999,620.0919707759999,621.5919707759999,1.5,5756.210807212958,1,839.9683333333334,2
41,Spectrogram 1,1,3143.431053444,3143.431053444,7543.353,7543.353,5756.210807212958.wav,5756.210807212958.wav,271,,20210807,21:29:58,623.4310534440001,621.5919707759999,622.6810534440001,1.0890826680001737,5756.210807212958,1,839.9683333333334,0
41,Spectrogram 1,1,3143.431053444,3143.431053444,7543.353,7543.353,5756.210807212958.wav,5756.210807212958.wav,271,Squeaks,20210807,21:29:58,623.4310534440001,622.6810534440001,624.1810534440001,1.5,5756.210807212958,1,839.9683333333334,5
108,Spectrogram 1,1,3145.168246806,3145.168246806,7716.763,7716.763,5756.210807212958.wav,5756.210807212958.wav,271,,20210807,21:29:58,625.1682468059998,624.1810534440001,624.4182468059998,0.2371933619997435,5756.210807212958,1,839.9683333333334,0
108,Spectrogram 1,1,3145.168246806,3145.168246806,7716.763,7716.763,5756.210807212958.wav,5756.210807212958.wav,271,Tones,20210807,21:29:58,625.1682468059998,624.4182468059998,625.9182468059998,1.5,5756.210807212958,1,839.9683333333334,4
109,Spectrogram 1,1,3147.306330944,3147.306330944,9407.514,9407.514,5756.210807212958.wav,5756.210807212958.wav,271,,20210807,21:29:58,627.3063309439999,625.9182468059998,626.5563309439999,0.6380841380000675,5756.210807212958,1,839.9683333333334,0
109,Spectrogram 1,1,3147.306330944,3147.306330944,9407.514,9407.514,5756.210807212958.wav,5756.210807212958.wav,271,Tones,20210807,21:29:58,627.3063309439999,626.5563309439999,628.0563309439999,1.5,5756.210807212958,1,839.9683333333334,4
110,Spectrogram 1,1,3151.047978185,3151.047978185,5982.659,5982.659,5756.210807212958.wav,5756.210807212958.wav,271,,20210807,21:29:58,631.0479781849999,628.0563309439999,630.2979781849999,2.2416472410000097,5756.210807212958,1,839.9683333333334,0
110,Spectrogram 1,1,3151.047978185,3151.047978185,5982.659,5982.659,5756.210807212958.wav,5756.210807212958.wav,271,Tones,20210807,21:29:58,631.0479781849999,630.2979781849999,631.7979781849999,1.5,5756.210807212958,1,839.9683333333334,4
111,Spectrogram 1,1,3152.083612689,3152.083612689,9797.688,9797.688,5756.210807212958.wav,5756.210807212958.wav,271,Tones,20210807,21:29:58,632.0836126889999,631.3336126889999,632.8336126889999,1.5,5756.210807212958,1,839.9683333333334,4
112,Spectrogram 1,1,3152.584726158,3152.584726158,11661.85,11661.85,5756.210807212958.wav,5756.210807212958.wav,271,Tones,20210807,21:29:58,632.5847261580002,631.8347261580002,633.3347261580002,1.5,5756.210807212958,1,839.9683333333334,4
113,Spectrogram 1,1,3153.586953098,3153.586953098,13005.78,13005.78,5756.210807212958.wav,5756.210807212958.wav,271,Tones,20210807,21:29:58,633.5869530979999,632.8369530979999,634.3369530979999,1.5,5756.210807212958,1,839.9683333333334,4
114,Spectrogram 1,1,3161.304100532,3161.304100532,9017.341,9017.341,5756.210807212958.wav,5756.210807212958.wav,271,,20210807,21:29:58,641.3041005320001,634.3369530979999,640.5541005320001,6.217147434000253,5756.210807212958,1,839.9683333333334,0
114,Spectrogram 1,1,3161.304100532,3161.304100532,9017.341,9017.341,5756.210807212958.wav,5756.210807212958.wav,271,Tones,20210807,21:29:58,641.3041005320001,640.5541005320001,642.0541005320001,1.5,5756.210807212958,1,839.9683333333334,4
115,Spectrogram 1,1,3167.227271119,3167.227271119,10881.503,10881.503,5756.210807212958.wav,5756.210807212958.wav,271,,20210807,21:29:58,647.2272711189999,642.0541005320001,646.4772711189999,4.423170586999731,5756.210807212958,1,839.9683333333334,0
115,Spectrogram 1,1,3167.227271119,3167.227271119,10881.503,10881.503,5756.210807212958.wav,5756.210807212958.wav,271,Tones,20210807,21:29:58,647.2272711189999,646.4772711189999,647.9772711189999,1.5,5756.210807212958,1,839.9683333333334,4
116,Spectrogram 1,1,3170.835288102,3170.835288102,9364.162,9364.162,5756.210807212958.wav,5756.210807212958.wav,271,,20210807,21:29:58,650.835288102,647.9772711189999,650.085288102,2.108016983000198,5756.210807212958,1,839.9683333333334,0
116,Spectrogram 1,1,3170.835288102,3170.835288102,9364.162,9364.162,5756.210807212958.wav,5756.210807212958.wav,271,Tones,20210807,21:29:58,650.835288102,650.085288102,651.585288102,1.5,5756.210807212958,1,839.9683333333334,4
117,Spectrogram 1,1,3174.710565601,3174.710565601,8193.642,8193.642,5756.210807212958.wav,5756.210807212958.wav,271,,20210807,21:29:58,654.7105656009999,651.585288102,653.9605656009999,2.3752774989998215,5756.210807212958,1,839.9683333333334,0
117,Spectrogram 1,1,3174.710565601,3174.710565601,8193.642,8193.642,5756.210807212958.wav,5756.210807212958.wav,271,Tones,20210807,21:29:58,654.7105656009999,653.9605656009999,655.4605656009999,1.5,5756.210807212958,1,839.9683333333334,4
118,Spectrogram 1,1,3175.77960767,3175.77960767,10101.156,10101.156,5756.210807212958.wav,5756.210807212958.wav,271,Tones,20210807,21:29:58,655.7796076700001,655.0296076700001,656.5296076700001,1.5,5756.210807212958,1,839.9683333333334,4
119,Spectrogram 1,1,3186.603658616,3186.603658616,9277.457,9277.457,5756.210807212958.wav,5756.210807212958.wav,271,,20210807,21:29:58,666.6036586159998,656.5296076700001,665.8536586159998,9.324050945999716,5756.210807212958,1,839.9683333333334,0
119,Spectrogram 1,1,3186.603658616,3186.603658616,9277.457,9277.457,5756.210807212958.wav,5756.210807212958.wav,271,Tones,20210807,21:29:58,666.6036586159998,665.8536586159998,667.3536586159998,1.5,5756.210807212958,1,839.9683333333334,4
42,Spectrogram 1,1,3188.223926534,3188.223926534,9971.098,9971.098,5756.210807212958.wav,5756.210807212958.wav,271,,20210807,21:29:58,668.2239265339999,667.3536586159998,667.4739265339999,0.12026791800008141,5756.210807212958,1,839.9683333333334,0
42,Spectrogram 1,1,3188.223926534,3188.223926534,9971.098,9971.098,5756.210807212958.wav,5756.210807212958.wav,271,Squeaks,20210807,21:29:58,668.2239265339999,667.4739265339999,668.9739265339999,1.5,5756.210807212958,1,839.9683333333334,5
120,Spectrogram 1,1,3190.111452905,3190.111452905,9104.046,9104.046,5756.210807212958.wav,5756.210807212958.wav,271,,20210807,21:29:58,670.1114529050001,668.9739265339999,669.3614529050001,0.3875263710001491,5756.210807212958,1,839.9683333333334,0
120,Spectrogram 1,1,3190.111452905,3190.111452905,9104.046,9104.046,5756.210807212958.wav,5756.210807212958.wav,271,Tones,20210807,21:29:58,670.1114529050001,669.3614529050001,670.8614529050001,1.5,5756.210807212958,1,839.9683333333334,4
121,Spectrogram 1,1,3191.414347926,3191.414347926,8670.52,8670.52,5756.210807212958.wav,5756.210807212958.wav,271,Tones,20210807,21:29:58,671.4143479260001,670.6643479260001,672.1643479260001,1.5,5756.210807212958,1,839.9683333333334,4
122,Spectrogram 1,1,3192.366464551,3192.366464551,7369.942,7369.942,5756.210807212958.wav,5756.210807212958.wav,271,Tones,20210807,21:29:58,672.3664645509998,671.6164645509998,673.1164645509998,1.5,5756.210807212958,1,839.9683333333334,4
123,Spectrogram 1,1,3199.215015304,3199.215015304,8280.347,8280.347,5756.210807212958.wav,5756.210807212958.wav,271,,20210807,21:29:58,679.2150153040002,673.1164645509998,678.4650153040002,5.3485507530003815,5756.210807212958,1,839.9683333333334,0
123,Spectrogram 1,1,3199.215015304,3199.215015304,8280.347,8280.347,5756.210807212958.wav,5756.210807212958.wav,271,Tones,20210807,21:29:58,679.2150153040002,678.4650153040002,679.9650153040002,1.5,5756.210807212958,1,839.9683333333334,4
124,Spectrogram 1,1,3213.463343974,3213.463343974,10144.509,10144.509,5756.210807212958.wav,5756.210807212958.wav,271,,20210807,21:29:58,693.463343974,679.9650153040002,692.713343974,12.748328669999864,5756.210807212958,1,839.9683333333334,0
124,Spectrogram 1,1,3213.463343974,3213.463343974,10144.509,10144.509,5756.210807212958.wav,5756.210807212958.wav,271,Tones,20210807,21:29:58,693.463343974,692.713343974,694.213343974,1.5,5756.210807212958,1,839.9683333333334,4
125,Spectrogram 1,1,3214.164902832,3214.164902832,8800.578,8800.578,5756.210807212958.wav,5756.210807212958.wav,271,Tones,20210807,21:29:58,694.1649028319998,693.4149028319998,694.9149028319998,1.5,5756.210807212958,1,839.9683333333334,4
43,Spectrogram 1,1,3214.893194769,3214.893194769,9710.983,9710.983,5756.210807212958.wav,5756.210807212958.wav,271,Squeaks,20210807,21:29:58,694.8931947689998,694.1431947689998,695.6431947689998,1.5,5756.210807212958,1,839.9683333333334,5
182,Spectrogram 1,1,3233.568023409,3233.568023409,8670.52,8670.52,5756.210807212958.wav,5756.210807212958.wav,271,,20210807,21:29:58,713.568023409,695.6431947689998,712.818023409,17.174828640000214,5756.210807212958,1,839.9683333333334,0
182,Spectrogram 1,1,3233.568023409,3233.568023409,8670.52,8670.52,5756.210807212958.wav,5756.210807212958.wav,271,Upsweeps,20210807,21:29:58,713.568023409,712.818023409,714.318023409,1.5,5756.210807212958,1,839.9683333333334,1
183,Spectrogram 1,1,3246.997864398,3246.997864398,4812.139,4812.139,5756.210807212958.wav,5756.210807212958.wav,271,,20210807,21:29:58,726.9978643979998,714.318023409,726.2478643979998,11.929840988999786,5756.210807212958,1,839.9683333333334,0
183,Spectrogram 1,1,3246.997864398,3246.997864398,4812.139,4812.139,5756.210807212958.wav,5756.210807212958.wav,271,Upsweeps,20210807,21:29:58,726.9978643979998,726.2478643979998,727.7478643979998,1.5,5756.210807212958,1,839.9683333333334,1
186,Spectrogram 1,1,3248.350873113,3248.350873113,3338.15,3338.15,5756.210807212958.wav,5756.210807212958.wav,271,Upsweeps,20210807,21:29:58,728.350873113,727.600873113,729.100873113,1.5,5756.210807212958,1,839.9683333333334,1
184,Spectrogram 1,1,3251.10699485,3251.10699485,9494.22,9494.22,5756.210807212958.wav,5756.210807212958.wav,271,,20210807,21:29:58,731.1069948499999,729.100873113,730.3569948499999,1.2561217369998303,5756.210807212958,1,839.9683333333334,0
184,Spectrogram 1,1,3251.10699485,3251.10699485,9494.22,9494.22,5756.210807212958.wav,5756.210807212958.wav,271,Upsweeps,20210807,21:29:58,731.1069948499999,730.3569948499999,731.8569948499999,1.5,5756.210807212958,1,839.9683333333334,1
185,Spectrogram 1,1,3256.936617228,3256.936617228,4898.844,4898.844,5756.210807212958.wav,5756.210807212958.wav,271,,20210807,21:29:58,736.9366172280002,731.8569948499999,736.1866172280002,4.329622378000295,5756.210807212958,1,839.9683333333334,0
185,Spectrogram 1,1,3256.936617228,3256.936617228,4898.844,4898.844,5756.210807212958.wav,5756.210807212958.wav,271,Upsweeps,20210807,21:29:58,736.9366172280002,736.1866172280002,737.6866172280002,1.5,5756.210807212958,1,839.9683333333334,1
187,Spectrogram 1,1,3264.262905531,3264.262905531,8800.578,8800.578,5756.210807212958.wav,5756.210807212958.wav,271,,20210807,21:29:58,744.2629055309999,737.6866172280002,743.5129055309999,5.826288302999728,5756.210807212958,1,839.9683333333334,0
187,Spectrogram 1,1,3264.262905531,3264.262905531,8800.578,8800.578,5756.210807212958.wav,5756.210807212958.wav,271,Upsweeps,20210807,21:29:58,744.2629055309999,743.5129055309999,745.0129055309999,1.5,5756.210807212958,1,839.9683333333334,1
188,Spectrogram 1,1,3268.739519194,3268.739519194,5072.254,5072.254,5756.210807212958.wav,5756.210807212958.wav,271,,20210807,21:29:58,748.739519194,745.0129055309999,747.989519194,2.97661366300008,5756.210807212958,1,839.9683333333334,0
188,Spectrogram 1,1,3268.739519194,3268.739519194,5072.254,5072.254,5756.210807212958.wav,5756.210807212958.wav,271,Upsweeps,20210807,21:29:58,748.739519194,747.989519194,749.489519194,1.5,5756.210807212958,1,839.9683333333334,1
195,Spectrogram 1,1,3270.911010896,3270.911010896,3858.382,3858.382,5756.210807212958.wav,5756.210807212958.wav,271,,20210807,21:29:58,750.9110108959999,749.489519194,750.1610108959999,0.671491701999912,5756.210807212958,1,839.9683333333334,0
195,Spectrogram 1,1,3270.911010896,3270.911010896,3858.382,3858.382,5756.210807212958.wav,5756.210807212958.wav,271,Upsweeps,20210807,21:29:58,750.9110108959999,750.1610108959999,751.6610108959999,1.5,5756.210807212958,1,839.9683333333334,1
189,Spectrogram 1,1,3276.222813675,3276.222813675,7326.59,7326.59,5756.210807212958.wav,5756.210807212958.wav,271,,20210807,21:29:58,756.222813675,751.6610108959999,755.472813675,3.811802779000118,5756.210807212958,1,839.9683333333334,0
189,Spectrogram 1,1,3276.222813675,3276.222813675,7326.59,7326.59,5756.210807212958.wav,5756.210807212958.wav,271,Upsweeps,20210807,21:29:58,756.222813675,755.472813675,756.972813675,1.5,5756.210807212958,1,839.9683333333334,1
190,Spectrogram 1,1,3278.895418847,3278.895418847,8193.642,8193.642,5756.210807212958.wav,5756.210807212958.wav,271,,20210807,21:29:58,758.8954188470002,756.972813675,758.1454188470002,1.1726051720002033,5756.210807212958,1,839.9683333333334,0
190,Spectrogram 1,1,3278.895418847,3278.895418847,8193.642,8193.642,5756.210807212958.wav,5756.210807212958.wav,271,Upsweeps,20210807,21:29:58,758.8954188470002,758.1454188470002,759.6454188470002,1.5,5756.210807212958,1,839.9683333333334,1
112,Spectrogram 1,1,3281.634839149,3281.634839149,3078.035,3078.035,5756.210807212958.wav,5756.210807212958.wav,271,,20210807,21:29:58,761.6348391490001,759.6454188470002,760.8848391490001,1.2394203019998713,5756.210807212958,1,839.9683333333334,0
112,Spectrogram 1,1,3281.634839149,3281.634839149,3078.035,3078.035,5756.210807212958.wav,5756.210807212958.wav,271,Downsweeps,20210807,21:29:58,761.6348391490001,760.8848391490001,762.3848391490001,1.5,5756.210807212958,1,839.9683333333334,2
191,Spectrogram 1,1,3282.703881218,3282.703881218,6849.711,6849.711,5756.210807212958.wav,5756.210807212958.wav,271,Upsweeps,20210807,21:29:58,762.7038812179999,761.9538812179999,763.4538812179999,1.5,5756.210807212958,1,839.9683333333334,1
192,Spectrogram 1,1,3287.882053738,3287.882053738,8106.936,8106.936,5756.210807212958.wav,5756.210807212958.wav,271,,20210807,21:29:58,767.8820537380002,763.4538812179999,767.1320537380002,3.6781725200003166,5756.210807212958,1,839.9683333333334,0
192,Spectrogram 1,1,3287.882053738,3287.882053738,8106.936,8106.936,5756.210807212958.wav,5756.210807212958.wav,271,Upsweeps,20210807,21:29:58,767.8820537380002,767.1320537380002,768.6320537380002,1.5,5756.210807212958,1,839.9683333333334,1
44,Spectrogram 1,1,3289.061345737,3289.061345737,10447.977,10447.977,5756.210807212958.wav,5756.210807212958.wav,271,Squeaks,20210807,21:29:58,769.061345737,768.311345737,769.811345737,1.5,5756.210807212958,1,839.9683333333334,5
193,Spectrogram 1,1,3294.496751539,3294.496751539,6979.769,6979.769,5756.210807212958.wav,5756.210807212958.wav,271,,20210807,21:29:58,774.4967515389999,769.811345737,773.7467515389999,3.9354058019998774,5756.210807212958,1,839.9683333333334,0
193,Spectrogram 1,1,3294.496751539,3294.496751539,6979.769,6979.769,5756.210807212958.wav,5756.210807212958.wav,271,Upsweeps,20210807,21:29:58,774.4967515389999,773.7467515389999,775.2467515389999,1.5,5756.210807212958,1,839.9683333333334,1
113,Spectrogram 1,1,3297.470024793,3297.470024793,4118.497,4118.497,5756.210807212958.wav,5756.210807212958.wav,271,,20210807,21:29:58,777.470024793,775.2467515389999,776.720024793,1.4732732540001052,5756.210807212958,1,839.9683333333334,0
113,Spectrogram 1,1,3297.470024793,3297.470024793,4118.497,4118.497,5756.210807212958.wav,5756.210807212958.wav,271,Downsweeps,20210807,21:29:58,777.470024793,776.720024793,778.220024793,1.5,5756.210807212958,1,839.9683333333334,2
194,Spectrogram 1,1,3298.873142508,3298.873142508,7413.295,7413.295,5756.210807212958.wav,5756.210807212958.wav,271,Upsweeps,20210807,21:29:58,778.873142508,778.123142508,779.623142508,1.5,5756.210807212958,1,839.9683333333334,1
196,Spectrogram 1,1,3311.076930842,3311.076930842,8236.994,8236.994,5756.210807212958.wav,5756.210807212958.wav,271,,20210807,21:29:58,791.0769308419999,779.623142508,790.3269308419999,10.70378833399991,5756.210807212958,1,839.9683333333334,0
196,Spectrogram 1,1,3311.076930842,3311.076930842,8236.994,8236.994,5756.210807212958.wav,5756.210807212958.wav,271,Upsweeps,20210807,21:29:58,791.0769308419999,790.3269308419999,791.8269308419999,1.5,5756.210807212958,1,839.9683333333334,1
197,Spectrogram 1,1,3317.86869811,3317.86869811,7500.0,7500.0,5756.210807212958.wav,5756.210807212958.wav,271,,20210807,21:29:58,797.86869811,791.8269308419999,797.11869811,5.291767268000058,5756.210807212958,1,839.9683333333334,0
197,Spectrogram 1,1,3317.86869811,3317.86869811,7500.0,7500.0,5756.210807212958.wav,5756.210807212958.wav,271,Upsweeps,20210807,21:29:58,797.86869811,797.11869811,798.61869811,1.5,5756.210807212958,1,839.9683333333334,1
127,Spectrogram 1,1,3318.904332614,3318.904332614,9234.104,9234.104,5756.210807212958.wav,5756.210807212958.wav,271,Tones,20210807,21:29:58,798.9043326139999,798.1543326139999,799.6543326139999,1.5,5756.210807212958,1,839.9683333333334,4
126,Spectrogram 1,1,3322.980055501,3322.980055501,11488.439,11488.439,5756.210807212958.wav,5756.210807212958.wav,271,,20210807,21:29:58,802.9800555010002,799.6543326139999,802.2300555010002,2.575722887000211,5756.210807212958,1,839.9683333333334,0
126,Spectrogram 1,1,3322.980055501,3322.980055501,11488.439,11488.439,5756.210807212958.wav,5756.210807212958.wav,271,Tones,20210807,21:29:58,802.9800555010002,802.2300555010002,803.7300555010002,1.5,5756.210807212958,1,839.9683333333334,4
198,Spectrogram 1,1,3323.481168971,3323.481168971,6112.717,6112.717,5756.210807212958.wav,5756.210807212958.wav,271,Upsweeps,20210807,21:29:58,803.481168971,802.731168971,804.231168971,1.5,5756.210807212958,1,839.9683333333334,1
45,Spectrogram 1,1,3324.416580781,3324.416580781,10187.861,10187.861,5756.210807212958.wav,5756.210807212958.wav,271,Squeaks,20210807,21:29:58,804.416580781,803.666580781,805.166580781,1.5,5756.210807212958,1,839.9683333333334,5
199,Spectrogram 1,1,3331.465576922,3331.465576922,6893.064,6893.064,5756.210807212958.wav,5756.210807212958.wav,271,,20210807,21:29:58,811.4655769219999,805.166580781,810.7155769219999,5.548996140999861,5756.210807212958,1,839.9683333333334,0
199,Spectrogram 1,1,3331.465576922,3331.465576922,6893.064,6893.064,5756.210807212958.wav,5756.210807212958.wav,271,Upsweeps,20210807,21:29:58,811.4655769219999,810.7155769219999,812.2155769219999,1.5,5756.210807212958,1,839.9683333333334,1
114,Spectrogram 1,1,3352.679380475,3352.679380475,3815.029,3815.029,5756.210807212958.wav,5756.210807212958.wav,271,,20210807,21:29:58,832.679380475,812.2155769219999,831.929380475,19.71380355300016,5756.210807212958,1,839.9683333333334,0
114,Spectrogram 1,1,3352.679380475,3352.679380475,3815.029,3815.029,5756.210807212958.wav,5756.210807212958.wav,271,Downsweeps,20210807,21:29:58,832.679380475,831.929380475,833.429380475,1.5,5756.210807212958,1,839.9683333333334,2
200,Spectrogram 1,1,3398.424368125,3398.424368125,6286.127,6286.127,5756.210807222958.wav,5756.210807222958.wav,271,Upsweeps,20210807,22:29:58,38.424368125,37.674368125,39.174368125,1.5,5756.210807222958,1,840.0271666666666,1
201,Spectrogram 1,1,3401.374265459,3401.374265459,8367.052,8367.052,5756.210807222958.wav,5756.210807222958.wav,271,,20210807,22:29:58,41.37426545900007,39.174368125,40.62426545900007,1.4498973340000703,5756.210807222958,1,840.0271666666666,0
201,Spectrogram 1,1,3401.374265459,3401.374265459,8367.052,8367.052,5756.210807222958.wav,5756.210807222958.wav,271,Upsweeps,20210807,22:29:58,41.37426545900007,40.62426545900007,42.12426545900007,1.5,5756.210807222958,1,840.0271666666666,1
202,Spectrogram 1,1,3421.485619378,3421.485619378,5505.78,5505.78,5756.210807222958.wav,5756.210807222958.wav,271,,20210807,22:29:58,61.48561937800014,42.12426545900007,60.73561937800014,18.611353919000067,5756.210807222958,1,840.0271666666666,0
202,Spectrogram 1,1,3421.485619378,3421.485619378,5505.78,5505.78,5756.210807222958.wav,5756.210807222958.wav,271,Upsweeps,20210807,22:29:58,61.48561937800014,60.73561937800014,62.23561937800014,1.5,5756.210807222958,1,840.0271666666666,1
128,Spectrogram 1,1,3422.588069011,3422.588069011,1430.636,1430.636,5756.210807222958.wav,5756.210807222958.wav,271,Tones,20210807,22:29:58,62.58806901099979,61.83806901099979,63.33806901099979,1.5,5756.210807222958,1,840.0271666666666,4
129,Spectrogram 1,1,3427.732833967,3427.732833967,4682.081,4682.081,5756.210807222958.wav,5756.210807222958.wav,271,,20210807,22:29:58,67.7328339669998,63.33806901099979,66.9828339669998,3.6447649560000173,5756.210807222958,1,840.0271666666666,0
129,Spectrogram 1,1,3427.732833967,3427.732833967,4682.081,4682.081,5756.210807222958.wav,5756.210807222958.wav,271,Tones,20210807,22:29:58,67.7328339669998,66.9828339669998,68.4828339669998,1.5,5756.210807222958,1,840.0271666666666,4
203,Spectrogram 1,1,3431.34085095,3431.34085095,3945.087,3945.087,5756.210807222958.wav,5756.210807222958.wav,271,,20210807,22:29:58,71.34085095,68.4828339669998,70.59085095,2.108016983000198,5756.210807222958,1,840.0271666666666,0
203,Spectrogram 1,1,3431.34085095,3431.34085095,3945.087,3945.087,5756.210807222958.wav,5756.210807222958.wav,271,Upsweeps,20210807,22:29:58,71.34085095,70.59085095,72.09085095,1.5,5756.210807222958,1,840.0271666666666,1
46,Spectrogram 1,1,3437.998987959,3437.998987959,12008.671,12008.671,5756.210807222958.wav,5756.210807222958.wav,271,,20210807,22:29:58,77.9989879589998,72.09085095,77.2489879589998,5.158137008999802,5756.210807222958,1,840.0271666666666,0
46,Spectrogram 1,1,3437.998987959,3437.998987959,12008.671,12008.671,5756.210807222958.wav,5756.210807222958.wav,271,Squeaks,20210807,22:29:58,77.9989879589998,77.2489879589998,78.7489879589998,1.5,5756.210807222958,1,840.0271666666666,5
130,Spectrogram 1,1,3461.952211813,3461.952211813,11488.439,11488.439,5756.210807222958.wav,5756.210807222958.wav,271,,20210807,22:29:58,101.95221181299985,78.7489879589998,101.20221181299985,22.453223854000044,5756.210807222958,1,840.0271666666666,0
130,Spectrogram 1,1,3461.952211813,3461.952211813,11488.439,11488.439,5756.210807222958.wav,5756.210807222958.wav,271,Tones,20210807,22:29:58,101.95221181299985,101.20221181299985,102.70221181299985,1.5,5756.210807222958,1,840.0271666666666,4
115,Spectrogram 1,1,3467.798535627,3467.798535627,4031.792,4031.792,5756.210807222958.wav,5756.210807222958.wav,271,,20210807,22:29:58,107.79853562700009,102.70221181299985,107.04853562700009,4.346323814000243,5756.210807222958,1,840.0271666666666,0
115,Spectrogram 1,1,3467.798535627,3467.798535627,4031.792,4031.792,5756.210807222958.wav,5756.210807222958.wav,271,Downsweeps,20210807,22:29:58,107.79853562700009,107.04853562700009,108.54853562700009,1.5,5756.210807222958,1,840.0271666666666,2
204,Spectrogram 1,1,3482.207227635,3482.207227635,3554.913,3554.913,5756.210807222958.wav,5756.210807222958.wav,271,,20210807,22:29:58,122.20722763499998,108.54853562700009,121.45722763499998,12.908692007999889,5756.210807222958,1,840.0271666666666,0
204,Spectrogram 1,1,3482.207227635,3482.207227635,3554.913,3554.913,5756.210807222958.wav,5756.210807222958.wav,271,Upsweeps,20210807,22:29:58,122.20722763499998,121.45722763499998,122.95722763499998,1.5,5756.210807222958,1,840.0271666666666,1
205,Spectrogram 1,1,3484.044643691,3484.044643691,3468.208,3468.208,5756.210807222958.wav,5756.210807222958.wav,271,,20210807,22:29:58,124.04464369100015,122.95722763499998,123.29464369100015,0.33741605600016555,5756.210807222958,1,840.0271666666666,0
205,Spectrogram 1,1,3484.044643691,3484.044643691,3468.208,3468.208,5756.210807222958.wav,5756.210807222958.wav,271,Upsweeps,20210807,22:29:58,124.04464369100015,123.29464369100015,124.79464369100015,1.5,5756.210807222958,1,840.0271666666666,1
116,Spectrogram 1,1,3493.031278582,3493.031278582,4421.965,4421.965,5756.210807222958.wav,5756.210807222958.wav,271,,20210807,22:29:58,133.03127858200014,124.79464369100015,132.28127858200014,7.486634890999994,5756.210807222958,1,840.0271666666666,0
116,Spectrogram 1,1,3493.031278582,3493.031278582,4421.965,4421.965,5756.210807222958.wav,5756.210807222958.wav,271,Downsweeps,20210807,22:29:58,133.03127858200014,132.28127858200014,133.78127858200014,1.5,5756.210807222958,1,840.0271666666666,2
117,Spectrogram 1,1,3494.735064379,3494.735064379,4638.728,4638.728,5756.210807222958.wav,5756.210807222958.wav,271,,20210807,22:29:58,134.73506437900005,133.78127858200014,133.98506437900005,0.2037857969999095,5756.210807222958,1,840.0271666666666,0
117,Spectrogram 1,1,3494.735064379,3494.735064379,4638.728,4638.728,5756.210807222958.wav,5756.210807222958.wav,271,Downsweeps,20210807,22:29:58,134.73506437900005,133.98506437900005,135.48506437900005,1.5,5756.210807222958,1,840.0271666666666,2
206,Spectrogram 1,1,3500.113682288,3500.113682288,3728.324,3728.324,5756.210807222958.wav,5756.210807222958.wav,271,,20210807,22:29:58,140.11368228799984,135.48506437900005,139.36368228799984,3.878617908999786,5756.210807222958,1,840.0271666666666,0
206,Spectrogram 1,1,3500.113682288,3500.113682288,3728.324,3728.324,5756.210807222958.wav,5756.210807222958.wav,271,Upsweeps,20210807,22:29:58,140.11368228799984,139.36368228799984,140.86368228799984,1.5,5756.210807222958,1,840.0271666666666,1
47,Spectrogram 1,1,3529.889854035,3529.889854035,12702.312,12702.312,5756.210807222958.wav,5756.210807222958.wav,271,,20210807,22:29:58,169.8898540350001,140.86368228799984,169.1398540350001,28.276171747000262,5756.210807222958,1,840.0271666666666,0
47,Spectrogram 1,1,3529.889854035,3529.889854035,12702.312,12702.312,5756.210807222958.wav,5756.210807222958.wav,271,Squeaks,20210807,22:29:58,169.8898540350001,169.1398540350001,170.6398540350001,1.5,5756.210807222958,1,840.0271666666666,5
207,Spectrogram 1,1,3577.873148517,3577.873148517,7846.821,7846.821,5756.210807222958.wav,5756.210807222958.wav,271,,20210807,22:29:58,217.87314851700012,170.6398540350001,217.12314851700012,46.48329448200002,5756.210807222958,1,840.0271666666666,0
207,Spectrogram 1,1,3577.873148517,3577.873148517,7846.821,7846.821,5756.210807222958.wav,5756.210807222958.wav,271,Upsweeps,20210807,22:29:58,217.87314851700012,217.12314851700012,218.62314851700012,1.5,5756.210807222958,1,840.0271666666666,1
208,Spectrogram 1,1,3588.897644851,3588.897644851,5549.133,5549.133,5756.210807222958.wav,5756.210807222958.wav,271,,20210807,22:29:58,228.89764485100022,218.62314851700012,228.14764485100022,9.524496334000105,5756.210807222958,1,840.0271666666666,0
208,Spectrogram 1,1,3588.897644851,3588.897644851,5549.133,5549.133,5756.210807222958.wav,5756.210807222958.wav,271,Upsweeps,20210807,22:29:58,228.89764485100022,228.14764485100022,229.64764485100022,1.5,5756.210807222958,1,840.0271666666666,1
209,Spectrogram 1,1,3590.334170131,3590.334170131,8150.289,8150.289,5756.210807222958.wav,5756.210807222958.wav,271,Upsweeps,20210807,22:29:58,230.33417013100006,229.58417013100006,231.08417013100006,1.5,5756.210807222958,1,840.0271666666666,1
210,Spectrogram 1,1,3598.953321811,3598.953321811,6069.364,6069.364,5756.210807222958.wav,5756.210807222958.wav,271,,20210807,22:29:58,238.95332181100002,231.08417013100006,238.20332181100002,7.119151679999959,5756.210807222958,1,840.0271666666666,0
