begin_time,end_time,filename,call_length,label,Top freq (Hz),Species,Call Type,Bottom freq (Hz),Comments
25.31363,25.98311,ICLISTENHF1251_20130730T080820.097Z,0.6694800000000001,0.0,5086.84,Oo,PC,691.54,SRKW
27.90108991,30.39807,ICLISTENHF1251_20130730T080820.097Z,2.496980090000001,0.0,6692.51,Oo,PC,629.54,SRKW
32.18938,35.53679,ICLISTENHF1251_20130730T080820.097Z,3.3474100000000035,0.0,5959.28,Oo,PC,958.54,SRKW
36.31483,71.41737,ICLISTENHF1251_20130730T080820.097Z,35.102540000000005,0.0,5730.29,Oo,PC,1516.37,SRKW
72.66585,82.67189,ICLISTENHF1251_20130730T080820.097Z,10.006039999999999,0.0,6116.14,Oo,PC,830.89,SRKW
84.89747,103.82388,ICLISTENHF1251_20130730T080820.097Z,18.926410000000004,0.0,5019.22,Oo,PC,1644.67,SRKW
104.92762,278.03378,ICLISTENHF1251_20130730T080820.097Z,173.10616,0.0,5959.28,Oo,PC,744.73,SRKW
279.24608,287.76839,ICLISTENHF1251_20130730T080820.097Z,8.522310000000004,0.0,5581.74,Oo,PC,1064.66,SRKW
10.60314,18.14836,ICLISTENHF1251_20130730T081320.098Z,7.5452200000000005,0.0,6865.26,Oo,PC,550.57,SRKW
19.08925,23.70326,ICLISTENHF1251_20130730T081320.098Z,4.61401,0.0,5436.42,Oo,PC,758.55,SRKW
24.87937,27.62966,ICLISTENHF1251_20130730T081320.098Z,2.7502899999999997,0.0,5086.84,Oo,PC,1102.14,SRKW
28.57057,32.4427,ICLISTENHF1251_20130730T081320.098Z,3.872130000000002,0.0,4148.43,Oo,PC,975.59,SRKW
33.41978,44.00483,ICLISTENHF1251_20130730T081320.098Z,10.585049999999995,0.0,5730.29,Oo,PC,2286.77,SRKW
44.85525,52.56332,ICLISTENHF1251_20130730T081320.098Z,7.708069999999999,0.0,5805.79,Oo,PC,1328.48,SRKW
54.31846,56.41737,ICLISTENHF1251_20130730T081320.098Z,2.0989099999999965,0.0,7041.7,Oo,PC,1284.67,SRKW
57.57538,69.35464,ICLISTENHF1251_20130730T081320.098Z,11.77926,0.0,6276.42,Oo,PC,1618.31,SRKW
70.18697,74.78287,ICLISTENHF1251_20130730T081320.098Z,4.5959,0.0,5086.84,Oo,PC,1419.84,SRKW
75.41616,125.69964,ICLISTENHF1251_20130730T081320.098Z,50.28348,0.0,2542.38,Oo,PC,368.94,SRKW
126.67672,173.43184,ICLISTENHF1251_20130730T081320.098Z,46.75511999999999,0.0,5730.29,Oo,PC,641.55,SRKW
174.4813,176.29071,ICLISTENHF1251_20130730T081320.098Z,1.8094099999999855,0.0,5805.79,Oo,PC,1284.67,SRKW
177.8468,179.89144,ICLISTENHF1251_20130730T081320.098Z,2.044639999999987,0.0,5224.35,Oo,PC,1028.25,SRKW
181.33896,183.31122,ICLISTENHF1251_20130730T081320.098Z,1.9722600000000057,0.0,5581.74,Oo,PC,1064.66,SRKW
184.70446,232.6538,ICLISTENHF1251_20130730T081320.098Z,47.94933999999998,0.0,5294.26,Oo,PC,1443.47,SRKW
233.35946,237.5573,ICLISTENHF1251_20130730T081320.098Z,4.197839999999985,0.0,6357.87,Oo,PC,1566.65,SRKW
238.29915,249.08323,ICLISTENHF1251_20130730T081320.098Z,10.784079999999989,0.0,5436.42,Oo,PC,1140.7,SRKW
250.24125,265.65741,ICLISTENHF1251_20130730T081320.098Z,15.41616000000002,0.0,5019.22,Oo,PC,1200.66,SRKW
266.38117,269.60193,ICLISTENHF1251_20130730T081320.098Z,3.2207599999999843,0.0,4323.52,Oo,PC,1928.52,SRKW
270.43426,275.57298,ICLISTENHF1251_20130730T081320.098Z,5.138719999999978,0.0,5155.21,Oo,PC,861.39,SRKW
276.36912,291.80338,ICLISTENHF1251_20130730T081320.098Z,15.434259999999995,0.0,4148.43,Oo,PC,1618.31,SRKW
12.50301,54.24607,ICLISTENHF1251_20130730T081820.100Z,41.74306,0.0,5436.42,Oo,PC,1160.41,SRKW
56.6345,58.87817,ICLISTENHF1251_20130730T081820.100Z,2.2436699999999945,0.0,7041.7,Oo,PC,830.89,SRKW
60.9228,61.44753,ICLISTENHF1251_20130730T081820.100Z,0.5247299999999981,0.0,7499.42,Oo,PC,400.56,SRKW
62.11701,72.08685,ICLISTENHF1251_20130730T081820.100Z,9.969839999999998,0.0,6607.51,Oo,PC,499.37,SRKW
73.1182,157.94234,ICLISTENHF1251_20130730T081820.100Z,84.82414,0.0,3979.27,Oo,PC,830.89,SRKW
159.87841,168.23788,ICLISTENHF1251_20130730T081820.100Z,8.359469999999988,0.0,3815.9,Oo,PC,1467.44,SRKW
169.16068,250.72883,ICLISTENHF1251_20130730T081820.100Z,81.56814999999997,0.0,4692.26,Oo,PC,1102.14,SRKW
251.25356,254.74572,ICLISTENHF1251_20130730T081820.100Z,3.4921600000000126,0.0,6037.29,Oo,PC,925.19,SRKW
6.49578,11.25452,ICLISTENHF1251_20130730T082320.101Z,4.7587399999999995,0.0,5364.95,Oo,PC,744.73,SRKW
12.19541,14.20386,ICLISTENHF1251_20130730T082320.101Z,2.00845,0.0,5581.74,Oo,PC,717.73,SRKW
15.05428,83.66706,ICLISTENHF1251_20130730T082320.101Z,68.61278,0.0,6037.29,Oo,PC,1242.08,SRKW
51.83957,89.52955,ICLISTENHF1251_20130730T082820.102Z,37.68998,0.0,5436.42,Oo,PC,1373.52,SRKW
90.30759,118.84198,ICLISTENHF1251_20130730T082820.102Z,28.534390000000002,0.0,5959.28,Oo,PC,758.55,SRKW
186.94813,205.62123,ICLISTENHF1251_20130730T085320.107Z,18.673100000000005,0.0,5294.26,Oo,PC,606.07,SRKW
80.53679,87.39445,ICLISTENHF1251_20130730T090320.108Z,6.85766000000001,0.0,4820.85,Oo,PC,1443.47,SRKW
88.08203,89.76478,ICLISTENHF1251_20130730T090320.108Z,1.6827499999999986,0.0,6523.4,Oo,PC,1263.22,SRKW
90.45235,97.85282,ICLISTENHF1251_20130730T090320.108Z,7.4004699999999985,0.0,4383.25,Oo,PC,1698.46,SRKW
98.79373,159.96984,ICLISTENHF1251_20130730T090320.108Z,61.17611000000001,0.0,6116.14,Oo,PC,846.02,SRKW
161.2907,232.21019,ICLISTENHF1251_20130730T090320.108Z,70.91949000000002,0.0,6598.46,Oo,PC,993.32,SRKW
232.69874,233.56725,ICLISTENHF1251_20130730T090320.108Z,0.8685100000000148,0.0,5676.1,Oo,PC,1135.22,SRKW
75.18094,171.96622,ICLISTENHF1251_20130730T090820.109Z,96.78527999999999,0.0,5436.42,Oo,PC,561.32,SRKW
15.21713,16.32086,ICLISTENHF1251_20130730T091320.110Z,1.1037300000000005,0.0,7221.91,Oo,PC,489.63,SRKW
260.04825,263.77563,ICLISTENHF1251_20130730T091820.111Z,3.7273799999999824,0.0,4952.35,Oo,PC,1592.3,SRKW
265.60314,272.91314,ICLISTENHF1251_20130730T091820.111Z,7.310000000000002,0.0,4820.85,Oo,PC,1350.85,SRKW
274.39685,281.54403,ICLISTENHF1251_20130730T091820.111Z,7.1471800000000485,0.0,6276.42,Oo,PC,1328.48,SRKW
5.97105,21.49578,ICLISTENHF1251_20130730T092320.112Z,15.52473,0.0,3979.27,Oo,PC,1083.26,SRKW
23.06995,177.50302,ICLISTENHF1251_20130730T092320.112Z,154.43307,0.0,5805.79,Oo,PC,1443.47,SRKW
178.37153,212.91315,ICLISTENHF1251_20130730T092320.112Z,34.541619999999995,0.0,7405.95,Oo,PC,1753.7,SRKW
213.6731,268.1725,ICLISTENHF1251_20130730T092320.112Z,54.49940000000001,0.0,6953.01,Oo,PC,1541.34,SRKW
16.7913,105.36188000000001,ICLISTENHF1251_20130730T092820.113Z,88.57058,0.0,4504.76,Oo,PC,1263.22,SRKW
106.24849,121.88179,ICLISTENHF1251_20130730T092820.113Z,15.633299999999991,0.0,6692.51,Oo,PC,1200.66,SRKW
2.27986,83.84801,ICLISTENHF1251_20130730T093320.114Z,81.56815,0.0,6523.4,Oo,PC,1160.41,SRKW
84.86127,132.03256,ICLISTENHF1251_20130730T093320.114Z,47.171289999999985,0.0,5019.22,Oo,PC,744.73,SRKW
237.62966,265.9831,ICLISTENHF1251_20130730T094320.116Z,28.353439999999978,0.0,5364.95,Oo,PC,1328.48,SRKW
75.30759,226.26659,ICLISTENHF1251_20130730T094820.117Z,150.959,0.0,2905.62,Oo,PC,1083.26,SRKW
113.50422,141.56815,ICLISTENHF1251_20130730T095320.118Z,28.06393,0.0,7405.95,Oo,PC,1200.66,SRKW
142.20145,150.3076,ICLISTENHF1251_20130730T095320.118Z,8.106150000000014,0.0,5805.79,Oo,PC,975.59,SRKW
151.10374,155.42823,ICLISTENHF1251_20130730T095320.118Z,4.324490000000026,0.0,5805.79,Oo,PC,1284.67,SRKW
156.40531,296.924,ICLISTENHF1251_20130730T095320.118Z,140.51869,0.0,6276.42,Oo,PC,1592.3,SRKW
5.97105,7.07479,ICLISTENHF1251_20130730T100320.120Z,1.1037400000000002,0.0,6953.01,Oo,PC,1566.65,SRKW
8.06996,13.51628,ICLISTENHF1251_20130730T100320.120Z,5.44632,0.0,5019.22,Oo,PC,815.98,SRKW
14.20386,48.9626,ICLISTENHF1251_20130730T100320.120Z,34.75874,0.0,5155.21,Oo,PC,691.54,SRKW
50.24728,83.8661,ICLISTENHF1251_20130730T100320.120Z,33.61882,0.0,6116.14,Oo,PC,801.29,SRKW
84.73462,86.6345,ICLISTENHF1251_20130730T100320.120Z,1.899879999999996,0.0,7883.21,Oo,PC,1491.74,SRKW
88.58866,94.86731,ICLISTENHF1251_20130730T100320.120Z,6.278649999999999,0.0,6116.14,Oo,PC,1046.3,SRKW
95.88057,121.01327,ICLISTENHF1251_20130730T100320.120Z,25.1327,0.0,3358.94,Oo,PC,1221.22,SRKW
122.26175,129.08322,ICLISTENHF1251_20130730T100320.120Z,6.821470000000005,0.0,5224.35,Oo,PC,1541.34,SRKW
130.1146,203.41375,ICLISTENHF1251_20130730T100320.120Z,73.29915,0.0,9586.17,Oo,PC,1263.22,SRKW
204.39083,214.10736,ICLISTENHF1251_20130730T100320.120Z,9.716530000000006,0.0,3606.8,Oo,PC,606.07,SRKW
214.81303,275.93486,ICLISTENHF1251_20130730T100320.120Z,61.12183000000002,0.0,6276.42,Oo,PC,1419.84,SRKW
276.71291,277.70808,ICLISTENHF1251_20130730T100320.120Z,0.9951699999999732,0.0,6357.87,Oo,PC,1541.34,SRKW
9.01086,17.11701,ICLISTENHF1251_20130730T100820.121Z,8.106150000000001,0.0,5294.26,Oo,PC,1467.44,SRKW
9.69952,10.87139,ICLISTENHF1251_20130802T081143.010Z,1.1718700000000002,0.0,7499.42,Oo,PC,480.04,BKW
13.32332,63.28125,ICLISTENHF1251_20130802T081143.010Z,49.95793,0.0,11857.88,Oo,PC,1028.25,BKW
65.39063,73.61178,ICLISTENHF1251_20130802T081143.010Z,8.221149999999994,0.0,17568.61,Oo,PC,529.59,BKW
76.55047,100.25841,ICLISTENHF1251_20130802T081143.010Z,23.707939999999994,0.0,18746.25,Oo,PC,489.63,BKW
103.16106,110.67909,ICLISTENHF1251_20130802T081143.010Z,7.518029999999996,0.0,10056.68,Oo,PC,958.54,BKW
112.71635,141.20191,ICLISTENHF1251_20130802T081143.010Z,28.485559999999992,0.0,9586.17,Oo,PC,311.91,BKW
144.1947,166.29808,ICLISTENHF1251_20130802T081143.010Z,22.103379999999987,0.0,9937.29,Oo,PC,353.93,BKW
169.11058,215.4447,ICLISTENHF1251_20130802T081143.010Z,46.33412000000001,0.0,10299.05,Oo,PC,653.76,BKW
218.32933,235.5288501,ICLISTENHF1251_20130802T081143.010Z,17.1995201,0.0,14561.54,Oo,PC,392.45,BKW
237.9627404,256.40625,ICLISTENHF1251_20130802T081143.010Z,18.4435096,0.0,10798.44,Oo,PC,666.16,BKW
259.57933,260.15625,ICLISTENHF1251_20130802T081143.010Z,0.5769199999999728,0.0,21981.22,Oo,PC,941.74,BKW
261.31009,262.69832,ICLISTENHF1251_20130802T081143.010Z,1.3882300000000214,0.0,24386.24,Oo,PC,876.98,BKW
263.6899,279.35696,ICLISTENHF1251_20130802T081143.010Z,15.667059999999992,0.0,12708.12,Oo,PC,519.35,BKW
11.66466,24.19471,ICLISTENHF1251_20130802T083643.016Z,12.530050000000001,0.0,12562.99,Oo,PC,1242.08,BKW
26.26803,91.37019,ICLISTENHF1251_20130802T083643.016Z,65.10216,0.0,17003.33,Oo,PC,443.23,BKW
94.09255,129.77162,ICLISTENHF1251_20130802T083643.016Z,35.67907000000001,0.0,13002.57,Oo,PC,443.23,BKW
132.96274,169.21875,ICLISTENHF1251_20130802T083643.016Z,36.25601,0.0,11720.9,Oo,PC,561.32,BKW
12.0613,19.0024,ICLISTENHF1251_20130812T180120.864Z,6.941100000000002,0.0,10177.27,Oo,PC,941.74,OKW
19.77764,22.77043,ICLISTENHF1251_20130812T180120.864Z,2.9927899999999994,0.0,9357.87,Oo,PC,1671.38,OKW
24.10457,35.17428,ICLISTENHF1251_20130812T180120.864Z,11.069710000000004,0.0,10926.38,Oo,PC,594.61,OKW
36.32813,47.01922,ICLISTENHF1251_20130812T180120.864Z,10.691089999999996,0.0,9586.17,Oo,PC,572.24,OKW
48.55167,50.75119,ICLISTENHF1251_20130812T180120.864Z,2.1995199999999997,0.0,8181.67,Oo,PC,876.98,OKW
51.50841,53.99638,ICLISTENHF1251_20130812T180120.864Z,2.4879700000000042,0.0,9471.45,Oo,PC,1046.3,OKW
54.96994,56.25,ICLISTENHF1251_20130812T180120.864Z,1.2800599999999989,0.0,10422.05,Oo,PC,594.61,OKW
57.49398,63.35337,ICLISTENHF1251_20130812T180120.864Z,5.859389999999998,0.0,7313.45,Oo,PC,958.54,OKW
64.38101,86.01563,ICLISTENHF1251_20130812T180120.864Z,21.634619999999998,0.0,10056.68,Oo,PC,519.35,OKW
88.23316,208.17909,ICLISTENHF1251_20130812T180120.864Z,119.94593,0.0,6778.43,Oo,PC,606.07,OKW
12.85457,191.77284,ICLISTENHF1251_20130812T180620.865Z,178.91827,0.0,3710.13,Oo,PC,925.19,OKW
192.60216,251.03364,ICLISTENHF1251_20130812T180620.865Z,58.43147999999999,0.0,7499.42,Oo,PC,1263.22,OKW
251.95312,264.7536,ICLISTENHF1251_20130812T180620.865Z,12.800479999999993,0.0,7689.32,Oo,PC,1102.14,OKW
20.60697,37.19351,ICLISTENHF1251_20130812T181120.866Z,16.586540000000003,0.0,7785.76,Oo,PC,1671.38,OKW
38.11297,58.66587,ICLISTENHF1251_20130812T181120.866Z,20.5529,0.0,7499.42,Oo,PC,2659.0,OKW
59.51322,128.68989,ICLISTENHF1251_20130812T181120.866Z,69.17667,0.0,5882.12,Oo,PC,830.89,OKW
129.64543,140.24639,ICLISTENHF1251_20130812T181120.866Z,10.600959999999986,0.0,9471.45,Oo,PC,2504.48,OKW
141.20191,162.20553,ICLISTENHF1251_20130812T181120.866Z,21.003620000000012,0.0,6953.01,Oo,PC,2739.19,OKW
162.9447,293.23918,ICLISTENHF1251_20130812T181120.866Z,130.29447999999996,0.0,11450.88,Oo,PC,2467.04,OKW
294.1226,297.33173,ICLISTENHF1251_20130812T181120.866Z,3.209130000000016,0.0,8489.49,Oo,PC,1200.66,OKW
61.33413,92.77644,ICLISTENHF1251_20130812T181620.867Z,31.442309999999992,0.0,6523.4,Oo,PC,2052.94,OKW
93.5697,98.11297,ICLISTENHF1251_20130812T181620.867Z,4.543270000000007,0.0,8081.16,Oo,PC,2252.07,OKW
98.85216,105.28846,ICLISTENHF1251_20130812T181620.867Z,6.436300000000003,0.0,7883.21,Oo,PC,1868.7,OKW
106.24398,112.33773,ICLISTENHF1251_20130812T181620.867Z,6.09375,0.0,7883.21,Oo,PC,2021.22,OKW
113.14904,144.06851,ICLISTENHF1251_20130812T181620.867Z,30.919470000000004,0.0,10177.27,Oo,PC,2780.03,OKW
145.02404,172.19351,ICLISTENHF1251_20130812T181620.867Z,27.16946999999999,0.0,10671.74,Oo,PC,3979.27,OKW
43.52163,52.19351,ICLISTENHF1251_20130812T182120.868Z,8.671880000000002,0.0,12135.86,Oo,PC,861.39,OKW
53.3113,83.04087,ICLISTENHF1251_20130812T182120.868Z,29.729569999999995,0.0,10177.27,Oo,PC,550.57,OKW
39.46514,40.94351,ICLISTENHF1251_20130812T182620.869Z,1.4783700000000053,0.0,12419.24,Oo,PC,3171.02,OKW
41.95313,43.52163,ICLISTENHF1251_20130812T182620.869Z,1.5685000000000002,0.0,8700.02,Oo,PC,1263.22,OKW
44.33292,44.90986,ICLISTENHF1251_20130812T182620.869Z,0.5769400000000005,0.0,6607.51,Oo,PC,572.24,OKW
46.22595,47.6322,ICLISTENHF1251_20130812T182620.869Z,1.40625,0.0,8914.87,Oo,PC,1396.52,OKW
49.29087,53.38341,ICLISTENHF1251_20130812T182620.869Z,4.09254,0.0,13302.69,Oo,PC,908.88,OKW
54.17667,84.91587,ICLISTENHF1251_20130812T182620.869Z,30.739199999999997,0.0,5294.26,Oo,PC,772.58,OKW
85.90744,92.28966,ICLISTENHF1251_20130812T182620.869Z,6.382220000000004,0.0,9702.04,Oo,PC,572.24,OKW
93.1911,125.46273,ICLISTENHF1251_20130812T182620.869Z,32.27162999999999,0.0,8489.49,Oo,PC,1221.22,OKW
126.4363,128.34736,ICLISTENHF1251_20130812T182620.869Z,1.9110600000000062,0.0,8283.22,Oo,PC,975.59,OKW
129.5012,143.76202,ICLISTENHF1251_20130812T182620.869Z,14.260819999999995,0.0,8181.67,Oo,PC,691.54,OKW
144.66345,145.4387,ICLISTENHF1251_20130812T182620.869Z,0.7752499999999998,0.0,7405.95,Oo,PC,731.13,OKW
74.90985,136.40625,ICLISTENHF1251_20130812T183120.870Z,61.496399999999994,0.0,9471.45,Oo,PC,678.75,OKW
137.27162,288.3697,ICLISTENHF1251_20130812T183120.870Z,151.09808,0.0,9357.87,Oo,PC,540.0,OKW
29.38702,75.95553,ICLISTENHF1251_20130812T183620.871Z,46.568509999999996,0.0,10299.05,Oo,PC,704.53,OKW
77.1274,79.63341,ICLISTENHF1251_20130812T183620.871Z,2.5060100000000034,0.0,11720.9,Oo,PC,666.16,OKW
81.11178,82.26563,ICLISTENHF1251_20130812T183620.871Z,1.1538500000000056,0.0,9357.87,Oo,PC,653.76,OKW
83.45553,86.75481,ICLISTENHF1251_20130812T183620.871Z,3.29928000000001,0.0,7131.33,Oo,PC,717.73,OKW
89.71154,90.72114,ICLISTENHF1251_20130812T183620.871Z,1.009600000000006,0.0,9357.87,Oo,PC,572.24,OKW
91.65864,93.5697,ICLISTENHF1251_20130812T183620.871Z,1.911059999999992,0.0,8081.16,Oo,PC,519.35,OKW
95.03005,99.64543,ICLISTENHF1251_20130812T183620.871Z,4.615380000000002,0.0,11317.83,Oo,PC,594.61,OKW
101.19591,109.6514399,ICLISTENHF1251_20130812T183620.871Z,8.455529900000002,0.0,11857.88,Oo,PC,606.07,OKW
114.06851,128.70793,ICLISTENHF1251_20130812T183620.871Z,14.639420000000001,0.0,9357.87,Oo,PC,489.63,OKW
130.15023,175.20433,ICLISTENHF1251_20130812T183620.871Z,45.054100000000005,0.0,7883.21,Oo,PC,561.32,OKW
176.43029,186.85095,ICLISTENHF1251_20130812T183620.871Z,10.420659999999998,0.0,10926.38,Oo,PC,691.54,OKW
187.69831,204.5012,ICLISTENHF1251_20130812T183620.871Z,16.80289000000002,0.0,12562.99,Oo,PC,470.61,OKW
206.68269,219.87981,ICLISTENHF1251_20130812T183620.871Z,13.197119999999984,0.0,12708.12,Oo,PC,499.37,OKW
1.58654,5.15625,ICLISTENHF1251_20130812T184120.873Z,3.5697099999999997,0.0,6692.51,Oo,PC,641.55,OKW
5.96755,10.90744,ICLISTENHF1251_20130812T184120.873Z,4.939889999999999,0.0,11450.88,Oo,PC,499.37,OKW
12.49398,14.36898,ICLISTENHF1251_20130812T184120.873Z,1.875,0.0,11450.88,Oo,PC,489.63,OKW
15.41466,15.91947,ICLISTENHF1251_20130812T184120.873Z,0.5048100000000009,0.0,12276.87,Oo,PC,1284.67,OKW
18.60577,36.29207,ICLISTENHF1251_20130812T184120.873Z,17.686300000000003,0.0,12854.64,Oo,PC,509.27,OKW
37.78845,166.53245000000004,ICLISTENHF1251_20130812T184120.873Z,128.74400000000003,0.0,12562.99,Oo,PC,861.39,OKW
167.6863,172.39183,ICLISTENHF1251_20130812T184120.873Z,4.70553000000001,0.0,10671.74,Oo,PC,1083.26,OKW
173.11298,174.80769,ICLISTENHF1251_20130812T184120.873Z,1.6947100000000148,0.0,12854.64,Oo,PC,529.59,OKW
176.01563,202.42788,ICLISTENHF1251_20130812T184120.873Z,26.41225,0.0,17954.1,Oo,PC,583.34,OKW
203.83413,255.10817,ICLISTENHF1251_20130812T184120.873Z,51.274040000000014,0.0,7981.67,Oo,PC,1350.85,OKW
256.09976,258.87619,ICLISTENHF1251_20130812T184120.873Z,2.776430000000005,0.0,9245.44,Oo,PC,1242.08,OKW
259.86779,268.07091,ICLISTENHF1251_20130812T184120.873Z,8.203120000000013,0.0,11186.07,Oo,PC,958.54,OKW
269.00841,282.22356,ICLISTENHF1251_20130812T184120.873Z,13.215149999999994,0.0,12276.87,Oo,PC,1200.66,OKW
3.10096,11.57452,ICLISTENHF1251_20130812T184620.874Z,8.473559999999999,0.0,11186.07,Oo,PC,704.53,OKW
14.54928,96.23797,ICLISTENHF1251_20130812T184620.874Z,81.68869000000001,0.0,8385.83,Oo,PC,704.53,OKW
97.44591,227.70433,ICLISTENHF1251_20130812T184620.874Z,130.25842,0.0,3556.05,Oo,PC,461.33,OKW
228.73197,285.86369,ICLISTENHF1251_20130812T184620.874Z,57.13172000000003,0.0,8283.22,Oo,PC,1959.02,OKW
42.13341,115.61898,ICLISTENHF1251_20130812T185120.875Z,73.48557,0.0,9134.14,Oo,PC,1566.65,OKW
75.28846145,82.15744,ICLISTENHF1251_20130812T185620.876Z,6.868978549999994,0.0,9357.87,Oo,PC,1350.85,OKW
10.15023,15.1262,ICLISTENHF1251_20130812T190120.877Z,4.97597,0.0,8081.16,Oo,PC,594.61,OKW
16.0637,19.12861,ICLISTENHF1251_20130812T190120.877Z,3.0649099999999976,0.0,7689.32,Oo,PC,540.0,OKW
19.9399,67.96875,ICLISTENHF1251_20130812T190120.877Z,48.02885,0.0,7883.21,Oo,PC,691.54,OKW
68.92428,76.92908,ICLISTENHF1251_20130812T190120.877Z,8.004800000000003,0.0,10546.29,Oo,PC,408.81,OKW
77.99279,85.09614,ICLISTENHF1251_20130812T190120.877Z,7.103350000000006,0.0,7131.33,Oo,PC,519.35,OKW
5.21034,11.26803,ICLISTENHF1251_20130812T190620.878Z,6.057689999999999,0.0,9245.44,Oo,PC,606.07,OKW
12.40385,39.96995,ICLISTENHF1251_20130812T190620.878Z,27.5661,0.0,9357.87,Oo,PC,1328.48,OKW
41.05167,61.33413,ICLISTENHF1251_20130812T190620.878Z,20.28246,0.0,7981.67,Oo,PC,1180.39,OKW
62.28966,75.7572,ICLISTENHF1251_20130812T190620.878Z,13.46754,0.0,8700.02,Oo,PC,1028.25,OKW
76.80288,167.5601,ICLISTENHF1251_20130812T190620.878Z,90.75722,0.0,13454.9,Oo,PC,3505.89,OKW
168.51563,215.73317,ICLISTENHF1251_20130812T190620.878Z,47.217540000000014,0.0,17954.1,Oo,PC,1959.02,OKW
218.05888,228.19111,ICLISTENHF1251_20130812T190620.878Z,10.132230000000021,0.0,9471.45,Oo,PC,908.88,OKW
229.61538,231.59856,ICLISTENHF1251_20130812T190620.878Z,1.9831800000000044,0.0,15058.5,Oo,PC,801.29,OKW
36.11177993,46.51442,ICLISTENHF1251_20130812T191120.879Z,10.402640070000004,0.0,7883.21,Oo,PC,925.19,OKW
47.43388,51.83292,ICLISTENHF1251_20130812T191120.879Z,4.399039999999999,0.0,10177.27,Oo,PC,509.27,OKW
53.63582,55.25841,ICLISTENHF1251_20130812T191120.879Z,1.6225899999999953,0.0,11720.9,Oo,PC,606.07,OKW
56.39423,119.54928,ICLISTENHF1251_20130812T191120.879Z,63.155049999999996,0.0,12854.64,Oo,PC,975.59,OKW
121.11779,123.55168,ICLISTENHF1251_20130812T191120.879Z,2.433890000000005,0.0,13151.91,Oo,PC,1010.44,OKW
125.78726,132.15144,ICLISTENHF1251_20130812T191120.879Z,6.364180000000005,0.0,14237.89,Oo,PC,772.58,OKW
55.74519,79.23678,ICLISTENHF1251_20130812T191620.880Z,23.491589999999995,0.0,11055.59,Oo,PC,499.37,OKW
80.55288,109.20072,ICLISTENHF1251_20130812T191620.880Z,28.647840000000002,0.0,11857.88,Oo,PC,452.2,OKW
109.77764,112.35577,ICLISTENHF1251_20130812T191620.880Z,2.5781300000000016,0.0,6865.26,Oo,PC,861.39,OKW
113.1851,115.7632201,ICLISTENHF1251_20130812T191620.880Z,2.5781200999999925,0.0,27557.9,Oo,PC,666.16,OKW
94.45313,115.85337,ICLISTENHF1251_20130812T192120.882Z,21.400239999999997,0.0,10299.05,Oo,PC,992.89,OKW
117.22356,210.41466,ICLISTENHF1251_20130812T192120.882Z,93.19109999999999,0.0,16634.95,Oo,PC,1541.34,OKW
211.44231,216.11178,ICLISTENHF1251_20130812T192120.882Z,4.669470000000018,0.0,4692.26,Oo,PC,1898.41,OKW
18.98438,23.92428,ICLISTENHF1251_20130812T192620.883Z,4.939899999999998,0.0,10798.44,Oo,PC,925.19,OKW
25.00601,26.41226,ICLISTENHF1251_20130812T192620.883Z,1.40625,0.0,8283.22,Oo,PC,529.59,OKW
27.42188,139.74159,ICLISTENHF1251_20130812T192620.883Z,112.31971,0.0,6276.42,Oo,PC,489.63,OKW
140.4086399,173.78005,ICLISTENHF1251_20130812T192620.883Z,33.37141009999999,0.0,9471.45,Oo,PC,629.54,OKW
174.91587,244.48918,ICLISTENHF1251_20130812T192620.883Z,69.57330999999999,0.0,9586.17,Oo,PC,461.33,OKW
245.67909,246.92308,ICLISTENHF1251_20130812T192620.883Z,1.2439899999999966,0.0,11996.2,Oo,PC,509.27,OKW
249.26683,249.98797,ICLISTENHF1251_20130812T192620.883Z,0.7211399999999912,0.0,14725.65,Oo,PC,786.83,OKW
8.14904,64.09255,ICLISTENHF1251_20130812T193120.884Z,55.94351,0.0,12562.99,Oo,PC,325.43,OKW
66.14783,71.0697,ICLISTENHF1251_20130812T193120.884Z,4.921869999999998,0.0,10422.05,Oo,PC,470.61,OKW
73.46755,77.86658,ICLISTENHF1251_20130812T193120.884Z,4.399029999999996,0.0,5959.28,Oo,PC,892.8,OKW
78.94831,97.01322,ICLISTENHF1251_20130812T193120.884Z,18.064909999999998,0.0,23399.21,Oo,PC,572.24,OKW
99.1947,106.85697,ICLISTENHF1251_20130812T193120.884Z,7.662270000000007,0.0,14891.3,Oo,PC,361.37,OKW
108.82212,109.97596,ICLISTENHF1251_20130812T193120.884Z,1.1538400000000024,0.0,11055.59,Oo,PC,298.87,OKW
111.81489,112.59014,ICLISTENHF1251_20130812T193120.884Z,0.7752499999999998,0.0,14725.65,Oo,PC,489.63,OKW
114.15864,118.28726,ICLISTENHF1251_20130812T193120.884Z,4.128619999999998,0.0,12562.99,Oo,PC,417.2,OKW
121.40625,124.97596,ICLISTENHF1251_20130812T193120.884Z,3.5697100000000006,0.0,5508.68,Oo,PC,925.19,OKW
125.93148,134.44111,ICLISTENHF1251_20130812T193120.884Z,8.509630000000016,0.0,11055.59,Oo,PC,376.64,OKW
136.08172,137.19952,ICLISTENHF1251_20130812T193120.884Z,1.1178000000000168,0.0,8914.87,Oo,PC,572.24,OKW
138.42547,144.59135,ICLISTENHF1251_20130812T193120.884Z,6.165880000000016,0.0,9702.04,Oo,PC,346.62,OKW
