Selection,View,Channel,Begin Time (s),End Time (s),Low Freq (Hz),High Freq (Hz),Begin File,End File,batch,call_type,date,time,time_in_file,begin_time,end_time,call_length,filename,channel,audio_length,label
2,Spectrogram 1,1,10177.022265923,10177.022265923,3167.9,3167.9,5756.210508062958.wav,5756.210508062958.wav,133,Downsweeps,20210508,06:29:58,97.0222659230003,96.2722659230003,97.7722659230003,1.5,5756.210508062958,1,839.9988333333333,2
3,Spectrogram 1,1,10186.743867236,10186.743867236,3206.1,3206.1,5756.210508062958.wav,5756.210508062958.wav,133,,20210508,06:29:58,106.74386723600037,97.7722659230003,105.99386723600037,8.221601313000065,5756.210508062958,1,839.9988333333333,0
3,Spectrogram 1,1,10186.743867236,10186.743867236,3206.1,3206.1,5756.210508062958.wav,5756.210508062958.wav,133,Downsweeps,20210508,06:29:58,106.74386723600037,105.99386723600037,107.49386723600037,1.5,5756.210508062958,1,839.9988333333333,2
4,Spectrogram 1,1,10199.916479352,10199.916479352,2480.9,2480.9,5756.210508062958.wav,5756.210508062958.wav,133,,20210508,06:29:58,119.91647935199944,107.49386723600037,119.16647935199944,11.672612115999073,5756.210508062958,1,839.9988333333333,0
4,Spectrogram 1,1,10199.916479352,10199.916479352,2480.9,2480.9,5756.210508062958.wav,5756.210508062958.wav,133,Downsweeps,20210508,06:29:58,119.91647935199944,119.16647935199944,120.66647935199944,1.5,5756.210508062958,1,839.9988333333333,2
1,Spectrogram 1,1,11842.633623314,11842.633623314,4961.8,4961.8,5756.210514082958.wav,5756.210514082958.wav,142,Downsweeps,20210514,08:29:58,82.63362331399912,81.88362331399912,83.38362331399912,1.5,5756.210514082958,1,840.0056666666667,2
2,Spectrogram 1,1,11873.311799307,11873.311799307,2213.7,2213.7,5756.210514082958.wav,5756.210514082958.wav,142,,20210514,08:29:58,113.31179930699909,83.38362331399912,112.56179930699909,29.178175992999968,5756.210514082958,1,840.0056666666667,0
2,Spectrogram 1,1,11873.311799307,11873.311799307,2213.7,2213.7,5756.210514082958.wav,5756.210514082958.wav,142,Downsweeps,20210514,08:29:58,113.31179930699909,112.56179930699909,114.06179930699909,1.5,5756.210514082958,1,840.0056666666667,2
3,Spectrogram 1,1,11920.961018142,11920.961018142,5076.3,5076.3,5756.210514082958.wav,5756.210514082958.wav,142,,20210514,08:29:58,160.96101814199938,114.06179930699909,160.21101814199938,46.14921883500028,5756.210514082958,1,840.0056666666667,0
3,Spectrogram 1,1,11920.961018142,11920.961018142,5076.3,5076.3,5756.210514082958.wav,5756.210514082958.wav,142,Downsweeps,20210514,08:29:58,160.96101814199938,160.21101814199938,161.71101814199938,1.5,5756.210514082958,1,840.0056666666667,2
1,Spectrogram 1,1,2020.880837904,2020.880837904,2022.9,2022.9,5756.210515042958.wav,5756.210515042958.wav,144,Downsweeps,20210515,04:29:58,340.8808379039999,340.1308379039999,341.6308379039999,1.5,5756.210515042958,1,840.0055,2
2,Spectrogram 1,1,2120.665920881,2120.665920881,3740.5,3740.5,5756.210515042958.wav,5756.210515042958.wav,144,,20210515,04:29:58,440.66592088100015,341.6308379039999,439.91592088100015,98.28508297700023,5756.210515042958,1,840.0055,0
2,Spectrogram 1,1,2120.665920881,2120.665920881,3740.5,3740.5,5756.210515042958.wav,5756.210515042958.wav,144,Downsweeps,20210515,04:29:58,440.66592088100015,439.91592088100015,441.41592088100015,1.5,5756.210515042958,1,840.0055,2
3,Spectrogram 1,1,2128.516698574,2128.516698574,2938.9,2938.9,5756.210515042958.wav,5756.210515042958.wav,144,,20210515,04:29:58,448.5166985740002,441.41592088100015,447.7666985740002,6.350777693000055,5756.210515042958,1,840.0055,0
3,Spectrogram 1,1,2128.516698574,2128.516698574,2938.9,2938.9,5756.210515042958.wav,5756.210515042958.wav,144,Downsweeps,20210515,04:29:58,448.5166985740002,447.7666985740002,449.2666985740002,1.5,5756.210515042958,1,840.0055,2
4,Spectrogram 1,1,2150.241647241,2150.241647241,5725.2,5725.2,5756.210515042958.wav,5756.210515042958.wav,144,,20210515,04:29:58,470.241647241,449.2666985740002,469.491647241,20.224948666999808,5756.210515042958,1,840.0055,0
4,Spectrogram 1,1,2150.241647241,2150.241647241,5725.2,5725.2,5756.210515042958.wav,5756.210515042958.wav,144,Downsweeps,20210515,04:29:58,470.241647241,469.491647241,470.991647241,1.5,5756.210515042958,1,840.0055,2
1,Spectrogram 1,1,2552.792863377,2552.792863377,2175.573,2175.573,5756.210515052958.wav,5756.210515052958.wav,144,Upsweeps,20210515,05:29:58,32.792863376999776,32.042863376999776,33.542863376999776,1.5,5756.210515052958,1,840.0236666666667,1
2,Spectrogram 1,1,2947.102442689,2947.102442689,12633.588,12633.588,5756.210515052958.wav,5756.210515052958.wav,144,,20210515,05:29:58,427.1024426889999,33.542863376999776,426.3524426889999,392.8095793120001,5756.210515052958,1,840.0236666666667,0
2,Spectrogram 1,1,2947.102442689,2947.102442689,12633.588,12633.588,5756.210515052958.wav,5756.210515052958.wav,144,Upsweeps,20210515,05:29:58,427.1024426889999,426.3524426889999,427.8524426889999,1.5,5756.210515052958,1,840.0236666666667,1
3,Spectrogram 1,1,2983.560127366,2983.560127366,1679.389,1679.389,5756.210515052958.wav,5756.210515052958.wav,144,,20210515,05:29:58,463.56012736599996,427.8524426889999,462.81012736599996,34.95768467700009,5756.210515052958,1,840.0236666666667,0
3,Spectrogram 1,1,2983.560127366,2983.560127366,1679.389,1679.389,5756.210515052958.wav,5756.210515052958.wav,144,Upsweeps,20210515,05:29:58,463.56012736599996,462.81012736599996,464.31012736599996,1.5,5756.210515052958,1,840.0236666666667,1
4,Spectrogram 1,1,3020.585740643,3020.585740643,11793.893,11793.893,5756.210515052958.wav,5756.210515052958.wav,144,,20210515,05:29:58,500.585740643,464.31012736599996,499.835740643,35.52561327700005,5756.210515052958,1,840.0236666666667,0
4,Spectrogram 1,1,3020.585740643,3020.585740643,11793.893,11793.893,5756.210515052958.wav,5756.210515052958.wav,144,Upsweeps,20210515,05:29:58,500.585740643,499.835740643,501.335740643,1.5,5756.210515052958,1,840.0236666666667,1
5,Spectrogram 1,1,3023.692644155,3023.692644155,10267.176,10267.176,5756.210515052958.wav,5756.210515052958.wav,144,,20210515,05:29:58,503.6926441549999,501.335740643,502.9426441549999,1.606903511999917,5756.210515052958,1,840.0236666666667,0
5,Spectrogram 1,1,3023.692644155,3023.692644155,10267.176,10267.176,5756.210515052958.wav,5756.210515052958.wav,144,Upsweeps,20210515,05:29:58,503.6926441549999,502.9426441549999,504.4426441549999,1.5,5756.210515052958,1,840.0236666666667,1
6,Spectrogram 1,1,3030.340749521,3030.340749521,9618.321,9618.321,5756.210515052958.wav,5756.210515052958.wav,144,,20210515,05:29:58,510.3407495209999,504.4426441549999,509.5907495209999,5.148105365999982,5756.210515052958,1,840.0236666666667,0
6,Spectrogram 1,1,3030.340749521,3030.340749521,9618.321,9618.321,5756.210515052958.wav,5756.210515052958.wav,144,Upsweeps,20210515,05:29:58,510.3407495209999,509.5907495209999,511.0907495209999,1.5,5756.210515052958,1,840.0236666666667,1
7,Spectrogram 1,1,3034.115804326,3034.115804326,10038.168,10038.168,5756.210515052958.wav,5756.210515052958.wav,144,,20210515,05:29:58,514.1158043260002,511.0907495209999,513.3658043260002,2.275054805000309,5756.210515052958,1,840.0236666666667,0
7,Spectrogram 1,1,3034.115804326,3034.115804326,10038.168,10038.168,5756.210515052958.wav,5756.210515052958.wav,144,Upsweeps,20210515,05:29:58,514.1158043260002,513.3658043260002,514.8658043260002,1.5,5756.210515052958,1,840.0236666666667,1
8,Spectrogram 1,1,3041.442092629,3041.442092629,5190.84,5190.84,5756.210515052958.wav,5756.210515052958.wav,144,,20210515,05:29:58,521.442092629,514.8658043260002,520.692092629,5.826288302999728,5756.210515052958,1,840.0236666666667,0
8,Spectrogram 1,1,3041.442092629,3041.442092629,5190.84,5190.84,5756.210515052958.wav,5756.210515052958.wav,144,Upsweeps,20210515,05:29:58,521.442092629,520.692092629,522.192092629,1.5,5756.210515052958,1,840.0236666666667,1
9,Spectrogram 1,1,3044.148105365,3044.148105365,9007.634,9007.634,5756.210515052958.wav,5756.210515052958.wav,144,,20210515,05:29:58,524.148105365,522.192092629,523.398105365,1.2060127360000479,5756.210515052958,1,840.0236666666667,0
9,Spectrogram 1,1,3044.148105365,3044.148105365,9007.634,9007.634,5756.210515052958.wav,5756.210515052958.wav,144,Upsweeps,20210515,05:29:58,524.148105365,523.398105365,524.898105365,1.5,5756.210515052958,1,840.0236666666667,1
5,Spectrogram 1,1,3057.611353919,3057.611353919,5114.5,5114.5,5756.210515052958.wav,5756.210515052958.wav,144,,20210515,05:29:58,537.6113539190001,524.898105365,536.8613539190001,11.963248554000074,5756.210515052958,1,840.0236666666667,0
5,Spectrogram 1,1,3057.611353919,3057.611353919,5114.5,5114.5,5756.210515052958.wav,5756.210515052958.wav,144,Downsweeps,20210515,05:29:58,537.6113539190001,536.8613539190001,538.3613539190001,1.5,5756.210515052958,1,840.0236666666667,2
6,Spectrogram 1,1,3065.863022388,3065.863022388,8129.8,8129.8,5756.210515052958.wav,5756.210515052958.wav,144,,20210515,05:29:58,545.863022388,538.3613539190001,545.113022388,6.751668468999924,5756.210515052958,1,840.0236666666667,0
6,Spectrogram 1,1,3065.863022388,3065.863022388,8129.8,8129.8,5756.210515052958.wav,5756.210515052958.wav,144,Downsweeps,20210515,05:29:58,545.863022388,545.113022388,546.613022388,1.5,5756.210515052958,1,840.0236666666667,2
10,Spectrogram 1,1,3108.935404866,3108.935404866,11793.893,11793.893,5756.210515052958.wav,5756.210515052958.wav,144,,20210515,05:29:58,588.9354048660002,546.613022388,588.1854048660002,41.572382478000236,5756.210515052958,1,840.0236666666667,0
10,Spectrogram 1,1,3108.935404866,3108.935404866,11793.893,11793.893,5756.210515052958.wav,5756.210515052958.wav,144,Upsweeps,20210515,05:29:58,588.9354048660002,588.1854048660002,589.6854048660002,1.5,5756.210515052958,1,840.0236666666667,1
7,Spectrogram 1,1,3124.045655732,3124.045655732,6717.6,6717.6,5756.210515052958.wav,5756.210515052958.wav,144,,20210515,05:29:58,604.0456557319999,589.6854048660002,603.2956557319999,13.61025086599966,5756.210515052958,1,840.0236666666667,0
7,Spectrogram 1,1,3124.045655732,3124.045655732,6717.6,6717.6,5756.210515052958.wav,5756.210515052958.wav,144,Downsweeps,20210515,05:29:58,604.0456557319999,603.2956557319999,604.7956557319999,1.5,5756.210515052958,1,840.0236666666667,2
11,Spectrogram 1,1,3129.658126593,3129.658126593,12709.924,12709.924,5756.210515052958.wav,5756.210515052958.wav,144,,20210515,05:29:58,609.6581265929999,604.7956557319999,608.9081265929999,4.11247086100002,5756.210515052958,1,840.0236666666667,0
11,Spectrogram 1,1,3129.658126593,3129.658126593,12709.924,12709.924,5756.210515052958.wav,5756.210515052958.wav,144,Upsweeps,20210515,05:29:58,609.6581265929999,608.9081265929999,610.4081265929999,1.5,5756.210515052958,1,840.0236666666667,1
12,Spectrogram 1,1,3132.197101506,3132.197101506,10229.008,10229.008,5756.210515052958.wav,5756.210515052958.wav,144,,20210515,05:29:58,612.1971015059999,610.4081265929999,611.4471015059999,1.0389749129999473,5756.210515052958,1,840.0236666666667,0
12,Spectrogram 1,1,3132.197101506,3132.197101506,10229.008,10229.008,5756.210515052958.wav,5756.210515052958.wav,144,Upsweeps,20210515,05:29:58,612.1971015059999,611.4471015059999,612.9471015059999,1.5,5756.210515052958,1,840.0236666666667,1
13,Spectrogram 1,1,3133.332958705,3133.332958705,10000.0,10000.0,5756.210515052958.wav,5756.210515052958.wav,144,Upsweeps,20210515,05:29:58,613.3329587049998,612.5829587049998,614.0829587049998,1.5,5756.210515052958,1,840.0236666666667,1
10,Spectrogram 1,1,3135.036744502,3135.036744502,5572.5,5572.5,5756.210515052958.wav,5756.210515052958.wav,144,,20210515,05:29:58,615.0367445020001,614.0829587049998,614.2867445020001,0.20378579700036425,5756.210515052958,1,840.0236666666667,0
10,Spectrogram 1,1,3135.036744502,3135.036744502,5572.5,5572.5,5756.210515052958.wav,5756.210515052958.wav,144,Downsweeps,20210515,05:29:58,615.0367445020001,614.2867445020001,615.7867445020001,1.5,5756.210515052958,1,840.0236666666667,2
14,Spectrogram 1,1,3146.228278659,3146.228278659,11030.534,11030.534,5756.210515052958.wav,5756.210515052958.wav,144,,20210515,05:29:58,626.2282786589999,615.7867445020001,625.4782786589999,9.69153415699975,5756.210515052958,1,840.0236666666667,0
14,Spectrogram 1,1,3146.228278659,3146.228278659,11030.534,11030.534,5756.210515052958.wav,5756.210515052958.wav,144,Upsweeps,20210515,05:29:58,626.2282786589999,625.4782786589999,626.9782786589999,1.5,5756.210515052958,1,840.0236666666667,1
15,Spectrogram 1,1,3147.698211504,3147.698211504,10687.023,10687.023,5756.210515052958.wav,5756.210515052958.wav,144,Upsweeps,20210515,05:29:58,627.698211504,626.948211504,628.448211504,1.5,5756.210515052958,1,840.0236666666667,1
8,Spectrogram 1,1,3149.502219995,3149.502219995,3816.8,3816.8,5756.210515052958.wav,5756.210515052958.wav,144,,20210515,05:29:58,629.5022199949999,628.448211504,628.7522199949999,0.3040084909998768,5756.210515052958,1,840.0236666666667,0
8,Spectrogram 1,1,3149.502219995,3149.502219995,3816.8,3816.8,5756.210515052958.wav,5756.210515052958.wav,144,Downsweeps,20210515,05:29:58,629.5022199949999,628.7522199949999,630.2522199949999,1.5,5756.210515052958,1,840.0236666666667,2
9,Spectrogram 1,1,3160.894199541,3160.894199541,4694.7,4694.7,5756.210515052958.wav,5756.210515052958.wav,144,,20210515,05:29:58,640.894199541,630.2522199949999,640.144199541,9.89197954600013,5756.210515052958,1,840.0236666666667,0
9,Spectrogram 1,1,3160.894199541,3160.894199541,4694.7,4694.7,5756.210515052958.wav,5756.210515052958.wav,144,Downsweeps,20210515,05:29:58,640.894199541,640.144199541,641.644199541,1.5,5756.210515052958,1,840.0236666666667,2
16,Spectrogram 1,1,3163.342983404,3163.342983404,9007.634,9007.634,5756.210515052958.wav,5756.210515052958.wav,144,,20210515,05:29:58,643.3429834039998,641.644199541,642.5929834039998,0.9487838629997896,5756.210515052958,1,840.0236666666667,0
16,Spectrogram 1,1,3163.342983404,3163.342983404,9007.634,9007.634,5756.210515052958.wav,5756.210515052958.wav,144,Upsweeps,20210515,05:29:58,643.3429834039998,642.5929834039998,644.0929834039998,1.5,5756.210515052958,1,840.0236666666667,1
18,Spectrogram 1,1,3182.552333078,3182.552333078,10877.863,10877.863,5756.210515052958.wav,5756.210515052958.wav,144,,20210515,05:29:58,662.5523330780002,644.0929834039998,661.8023330780002,17.70934967400035,5756.210515052958,1,840.0236666666667,0
18,Spectrogram 1,1,3182.552333078,3182.552333078,10877.863,10877.863,5756.210515052958.wav,5756.210515052958.wav,144,Upsweeps,20210515,05:29:58,662.5523330780002,661.8023330780002,663.3023330780002,1.5,5756.210515052958,1,840.0236666666667,1
19,Spectrogram 1,1,3183.587967582,3183.587967582,10534.351,10534.351,5756.210515052958.wav,5756.210515052958.wav,144,Upsweeps,20210515,05:29:58,663.5879675820001,662.8379675820001,664.3379675820001,1.5,5756.210515052958,1,840.0236666666667,1
20,Spectrogram 1,1,3187.195984564,3187.195984564,10152.672,10152.672,5756.210515052958.wav,5756.210515052958.wav,144,,20210515,05:29:58,667.1959845639999,664.3379675820001,666.4459845639999,2.1080169819997536,5756.210515052958,1,840.0236666666667,0
20,Spectrogram 1,1,3187.195984564,3187.195984564,10152.672,10152.672,5756.210515052958.wav,5756.210515052958.wav,144,Upsweeps,20210515,05:29:58,667.1959845639999,666.4459845639999,667.9459845639999,1.5,5756.210515052958,1,840.0236666666667,1
11,Spectrogram 1,1,3193.409791589,3193.409791589,4580.2,4580.2,5756.210515052958.wav,5756.210515052958.wav,144,,20210515,05:29:58,673.4097915890002,667.9459845639999,672.6597915890002,4.713807025000278,5756.210515052958,1,840.0236666666667,0
11,Spectrogram 1,1,3193.409791589,3193.409791589,4580.2,4580.2,5756.210515052958.wav,5756.210515052958.wav,144,Downsweeps,20210515,05:29:58,673.4097915890002,672.6597915890002,674.1597915890002,1.5,5756.210515052958,1,840.0236666666667,2
17,Spectrogram 1,1,3200.158119649,3200.158119649,9961.832,9961.832,5756.210515052958.wav,5756.210515052958.wav,144,,20210515,05:29:58,680.1581196490001,674.1597915890002,679.4081196490001,5.248328059999949,5756.210515052958,1,840.0236666666667,0
17,Spectrogram 1,1,3200.158119649,3200.158119649,9961.832,9961.832,5756.210515052958.wav,5756.210515052958.wav,144,Upsweeps,20210515,05:29:58,680.1581196490001,679.4081196490001,680.9081196490001,1.5,5756.210515052958,1,840.0236666666667,1
21,Spectrogram 1,1,3207.484407951,3207.484407951,10381.679,10381.679,5756.210515052958.wav,5756.210515052958.wav,144,,20210515,05:29:58,687.4844079509999,680.9081196490001,686.7344079509999,5.826288301999739,5756.210515052958,1,840.0236666666667,0
21,Spectrogram 1,1,3207.484407951,3207.484407951,10381.679,10381.679,5756.210515052958.wav,5756.210515052958.wav,144,Upsweeps,20210515,05:29:58,687.4844079509999,686.7344079509999,688.2344079509999,1.5,5756.210515052958,1,840.0236666666667,1
22,Spectrogram 1,1,3210.457681205,3210.457681205,10687.023,10687.023,5756.210515052958.wav,5756.210515052958.wav,144,,20210515,05:29:58,690.457681205,688.2344079509999,689.707681205,1.4732732540001052,5756.210515052958,1,840.0236666666667,0
22,Spectrogram 1,1,3210.457681205,3210.457681205,10687.023,10687.023,5756.210515052958.wav,5756.210515052958.wav,144,Upsweeps,20210515,05:29:58,690.457681205,689.707681205,691.207681205,1.5,5756.210515052958,1,840.0236666666667,1
23,Spectrogram 1,1,3226.860795448,3226.860795448,10648.855,10648.855,5756.210515052958.wav,5756.210515052958.wav,144,,20210515,05:29:58,706.8607954479999,691.207681205,706.1107954479999,14.90311424299989,5756.210515052958,1,840.0236666666667,0
23,Spectrogram 1,1,3226.860795448,3226.860795448,10648.855,10648.855,5756.210515052958.wav,5756.210515052958.wav,144,Upsweeps,20210515,05:29:58,706.8607954479999,706.1107954479999,707.6107954479999,1.5,5756.210515052958,1,840.0236666666667,1
24,Spectrogram 1,1,3229.633623314,3229.633623314,10992.366,10992.366,5756.210515052958.wav,5756.210515052958.wav,144,,20210515,05:29:58,709.633623314,707.6107954479999,708.883623314,1.2728278660001706,5756.210515052958,1,840.0236666666667,0
24,Spectrogram 1,1,3229.633623314,3229.633623314,10992.366,10992.366,5756.210515052958.wav,5756.210515052958.wav,144,Upsweeps,20210515,05:29:58,709.633623314,708.883623314,710.383623314,1.5,5756.210515052958,1,840.0236666666667,1
25,Spectrogram 1,1,3232.038967969,3232.038967969,11068.702,11068.702,5756.210515052958.wav,5756.210515052958.wav,144,,20210515,05:29:58,712.0389679690002,710.383623314,711.2889679690002,0.9053446550001354,5756.210515052958,1,840.0236666666667,0
25,Spectrogram 1,1,3232.038967969,3232.038967969,11068.702,11068.702,5756.210515052958.wav,5756.210515052958.wav,144,Upsweeps,20210515,05:29:58,712.0389679690002,711.2889679690002,712.7889679690002,1.5,5756.210515052958,1,840.0236666666667,1
26,Spectrogram 1,1,3234.310682365,3234.310682365,11297.71,11297.71,5756.210515052958.wav,5756.210515052958.wav,144,,20210515,05:29:58,714.310682365,712.7889679690002,713.560682365,0.7717143959998793,5756.210515052958,1,840.0236666666667,0
26,Spectrogram 1,1,3234.310682365,3234.310682365,11297.71,11297.71,5756.210515052958.wav,5756.210515052958.wav,144,Upsweeps,20210515,05:29:58,714.310682365,713.560682365,715.060682365,1.5,5756.210515052958,1,840.0236666666667,1
27,Spectrogram 1,1,3238.854111158,3238.854111158,10992.366,10992.366,5756.210515052958.wav,5756.210515052958.wav,144,,20210515,05:29:58,718.8541111579998,715.060682365,718.1041111579998,3.043428792999748,5756.210515052958,1,840.0236666666667,0
27,Spectrogram 1,1,3238.854111158,3238.854111158,10992.366,10992.366,5756.210515052958.wav,5756.210515052958.wav,144,Upsweeps,20210515,05:29:58,718.8541111579998,718.1041111579998,719.6041111579998,1.5,5756.210515052958,1,840.0236666666667,1
28,Spectrogram 1,1,3246.080176766,3246.080176766,7786.26,7786.26,5756.210515052958.wav,5756.210515052958.wav,144,,20210515,05:29:58,726.080176766,719.6041111579998,725.330176766,5.726065608000226,5756.210515052958,1,840.0236666666667,0
28,Spectrogram 1,1,3246.080176766,3246.080176766,7786.26,7786.26,5756.210515052958.wav,5756.210515052958.wav,144,Upsweeps,20210515,05:29:58,726.080176766,725.330176766,726.830176766,1.5,5756.210515052958,1,840.0236666666667,1
29,Spectrogram 1,1,3252.828504826,3252.828504826,7786.26,7786.26,5756.210515052958.wav,5756.210515052958.wav,144,,20210515,05:29:58,732.828504826,726.830176766,732.078504826,5.248328059999949,5756.210515052958,1,840.0236666666667,0
29,Spectrogram 1,1,3252.828504826,3252.828504826,7786.26,7786.26,5756.210515052958.wav,5756.210515052958.wav,144,Upsweeps,20210515,05:29:58,732.828504826,732.078504826,733.578504826,1.5,5756.210515052958,1,840.0236666666667,1
30,Spectrogram 1,1,3287.649218835,3287.649218835,7977.099,7977.099,5756.210515052958.wav,5756.210515052958.wav,144,,20210515,05:29:58,767.6492188349998,733.578504826,766.8992188349998,33.32071400899986,5756.210515052958,1,840.0236666666667,0
30,Spectrogram 1,1,3287.649218835,3287.649218835,7977.099,7977.099,5756.210515052958.wav,5756.210515052958.wav,144,Upsweeps,20210515,05:29:58,767.6492188349998,766.8992188349998,768.3992188349998,1.5,5756.210515052958,1,840.0236666666667,1
31,Spectrogram 1,1,3288.484407951,3288.484407951,9656.489,9656.489,5756.210515052958.wav,5756.210515052958.wav,144,Upsweeps,20210515,05:29:58,768.4844079509999,767.7344079509999,769.2344079509999,1.5,5756.210515052958,1,840.0236666666667,1
32,Spectrogram 1,1,3292.994429179,3292.994429179,9122.137,9122.137,5756.210515052958.wav,5756.210515052958.wav,144,,20210515,05:29:58,772.9944291789998,769.2344079509999,772.2444291789998,3.010021227999914,5756.210515052958,1,840.0236666666667,0
32,Spectrogram 1,1,3292.994429179,3292.994429179,9122.137,9122.137,5756.210515052958.wav,5756.210515052958.wav,144,Upsweeps,20210515,05:29:58,772.9944291789998,772.2444291789998,773.7444291789998,1.5,5756.210515052958,1,840.0236666666667,1
33,Spectrogram 1,1,3296.134740256,3296.134740256,9465.649,9465.649,5756.210515052958.wav,5756.210515052958.wav,144,,20210515,05:29:58,776.134740256,773.7444291789998,775.384740256,1.6403110770002058,5756.210515052958,1,840.0236666666667,0
33,Spectrogram 1,1,3296.134740256,3296.134740256,9465.649,9465.649,5756.210515052958.wav,5756.210515052958.wav,144,Upsweeps,20210515,05:29:58,776.134740256,775.384740256,776.884740256,1.5,5756.210515052958,1,840.0236666666667,1
34,Spectrogram 1,1,3310.800661137,3310.800661137,9580.153,9580.153,5756.210515052958.wav,5756.210515052958.wav,144,,20210515,05:29:58,790.8006611370001,776.884740256,790.0506611370001,13.165920881000147,5756.210515052958,1,840.0236666666667,0
34,Spectrogram 1,1,3310.800661137,3310.800661137,9580.153,9580.153,5756.210515052958.wav,5756.210515052958.wav,144,Upsweeps,20210515,05:29:58,790.8006611370001,790.0506611370001,791.5506611370001,1.5,5756.210515052958,1,840.0236666666667,1
35,Spectrogram 1,1,3313.707119262,3313.707119262,9541.985,9541.985,5756.210515052958.wav,5756.210515052958.wav,144,,20210515,05:29:58,793.7071192620001,791.5506611370001,792.9571192620001,1.406458124999972,5756.210515052958,1,840.0236666666667,0
35,Spectrogram 1,1,3313.707119262,3313.707119262,9541.985,9541.985,5756.210515052958.wav,5756.210515052958.wav,144,Upsweeps,20210515,05:29:58,793.7071192620001,792.9571192620001,794.4571192620001,1.5,5756.210515052958,1,840.0236666666667,1
38,Spectrogram 1,1,3314.508900814,3314.508900814,8282.443,8282.443,5756.210515052958.wav,5756.210515052958.wav,144,Upsweeps,20210515,05:29:58,794.5089008139998,793.7589008139998,795.2589008139998,1.5,5756.210515052958,1,840.0236666666667,1
37,Spectrogram 1,1,3316.78061521,3316.78061521,10496.183,10496.183,5756.210515052958.wav,5756.210515052958.wav,144,,20210515,05:29:58,796.7806152100002,795.2589008139998,796.0306152100002,0.7717143960003341,5756.210515052958,1,840.0236666666667,0
37,Spectrogram 1,1,3316.78061521,3316.78061521,10496.183,10496.183,5756.210515052958.wav,5756.210515052958.wav,144,Upsweeps,20210515,05:29:58,796.7806152100002,796.0306152100002,797.5306152100002,1.5,5756.210515052958,1,840.0236666666667,1
36,Spectrogram 1,1,3318.918699347,3318.918699347,10419.847,10419.847,5756.210515052958.wav,5756.210515052958.wav,144,,20210515,05:29:58,798.9186993469998,797.5306152100002,798.1686993469998,0.6380841369996233,5756.210515052958,1,840.0236666666667,0
36,Spectrogram 1,1,3318.918699347,3318.918699347,10419.847,10419.847,5756.210515052958.wav,5756.210515052958.wav,144,Upsweeps,20210515,05:29:58,798.9186993469998,798.1686993469998,799.6686993469998,1.5,5756.210515052958,1,840.0236666666667,1
39,Spectrogram 1,1,3326.812916249,3326.812916249,8893.13,8893.13,5756.210515052958.wav,5756.210515052958.wav,144,,20210515,05:29:58,806.812916249,799.6686993469998,806.062916249,6.394216902000153,5756.210515052958,1,840.0236666666667,0
39,Spectrogram 1,1,3326.812916249,3326.812916249,8893.13,8893.13,5756.210515052958.wav,5756.210515052958.wav,144,Upsweeps,20210515,05:29:58,806.812916249,806.062916249,807.562916249,1.5,5756.210515052958,1,840.0236666666667,1
40,Spectrogram 1,1,3329.151445775,3329.151445775,8854.962,8854.962,5756.210515052958.wav,5756.210515052958.wav,144,,20210515,05:29:58,809.151445775,807.562916249,808.401445775,0.8385295260000021,5756.210515052958,1,840.0236666666667,0
40,Spectrogram 1,1,3329.151445775,3329.151445775,8854.962,8854.962,5756.210515052958.wav,5756.210515052958.wav,144,Upsweeps,20210515,05:29:58,809.151445775,808.401445775,809.901445775,1.5,5756.210515052958,1,840.0236666666667,1
41,Spectrogram 1,1,3344.184849867,3344.184849867,8587.786,8587.786,5756.210515052958.wav,5756.210515052958.wav,144,,20210515,05:29:58,824.1848498670001,809.901445775,823.4348498670001,13.533404092000183,5756.210515052958,1,840.0236666666667,0
41,Spectrogram 1,1,3344.184849867,3344.184849867,8587.786,8587.786,5756.210515052958.wav,5756.210515052958.wav,144,Upsweeps,20210515,05:29:58,824.1848498670001,823.4348498670001,824.9348498670001,1.5,5756.210515052958,1,840.0236666666667,1
42,Spectrogram 1,1,3349.763913164,3349.763913164,8511.45,8511.45,5756.210515052958.wav,5756.210515052958.wav,144,,20210515,05:29:58,829.7639131639999,824.9348498670001,829.0139131639999,4.0790632969997205,5756.210515052958,1,840.0236666666667,0
42,Spectrogram 1,1,3349.763913164,3349.763913164,8511.45,8511.45,5756.210515052958.wav,5756.210515052958.wav,144,Upsweeps,20210515,05:29:58,829.7639131639999,829.0139131639999,830.5139131639999,1.5,5756.210515052958,1,840.0236666666667,1
12,Spectrogram 1,1,5319.491081825,5319.491081825,1984.7,1984.7,5756.210515082958.wav,5756.210515082958.wav,144,Downsweeps,20210515,08:29:58,279.49108182500004,278.74108182500004,280.24108182500004,1.5,5756.210515082958,1,839.9675,2
13,Spectrogram 1,1,5706.818480126,5706.818480126,2099.2,2099.2,5756.210515082958.wav,5756.210515082958.wav,144,,20210515,08:29:58,666.8184801260004,280.24108182500004,666.0684801260004,385.82739830100036,5756.210515082958,1,839.9675,0
13,Spectrogram 1,1,5706.818480126,5706.818480126,2099.2,2099.2,5756.210515082958.wav,5756.210515082958.wav,144,Downsweeps,20210515,08:29:58,666.8184801260004,666.0684801260004,667.5684801260004,1.5,5756.210515082958,1,839.9675,2
