begin_time,end_time,filename,call_length,label
2.9,4.1,honk/10933_20230814202103864_wav_20230814202153611_,1.2,0
2.9,4.1,honk/8650_20230727221056851_wav_20230727221154195_,1.2,0
2.9,4.1,honk/10908_20230814181233859_wav_20230814181331860_,1.2,0
2.9,4.1,honk/8956_20230730102151853_wav_20230730102244561_,1.2,0
2.9,4.1,honk/6808_20230630140629870_wav_20230704121117972_,1.2,0
2.9,4.1,honk/8342_20230726083958861_wav_20230726084048303_,1.2,0
2.9,4.1,honk/9019_20230730143318872_wav_20230730143408711_,1.2,0
2.9,4.1,honk/7338_20230709184838873_wav_20230720164658253_,1.2,0
2.9,4.1,honk/7057_20230702144525876_wav_20230704151220332_,1.2,0
2.9,4.1,honk/9856_20230803080640861_wav_20230803080731259_,1.2,0
2.9,4.1,honk/10681_20230813153624859_wav_20230813153725855_,1.2,0
2.9,4.1,honk/6912_20230701192023880_wav_20230704131811596_,1.2,0
2.9,4.1,honk/7089_20230702175543866_wav_20230704153826158_,1.2,0
2.9,4.1,honk/9072_20230730180610852_wav_20230730180659973_,1.2,0
2.9,4.1,honk/7045_20230702140455847_wav_20230704150509205_,1.2,0
2.9,4.1,honk/10727_20230813192425859_wav_20230813192527085_,1.2,0
2.9,4.1,honk/6664_20230629171622875_wav_20230704102810127_,1.2,0
2.9,4.1,honk/10678_20230813151655858_wav_20230813151741810_,1.2,0
2.9,4.1,honk/10805_20230814110533876_wav_20230814110625370_,1.2,0
2.9,4.1,honk/9608_20230802072232876_wav_20230802072330930_,1.2,0
2.9,4.1,honk/6711_20230629231510856_wav_20230704110235336_,1.2,0
2.9,4.1,honk/7818_20230720125709861_wav_20230723143520443_,1.2,0
2.9,4.1,honk/6989_20230702101127850_wav_20230704142251264_,1.2,0
2.9,4.1,honk/8158_20230725085151877_wav_20230725085258630_,1.2,0
2.9,4.1,honk/9071_20230730180248876_wav_20230730180354467_,1.2,0
2.9,4.1,honk/10130_20230804120630874_wav_20230804120730221_,1.2,0
2.9,4.1,honk/8021_20230723180243859_wav_20230723180336864_,1.2,0
2.9,4.1,honk/9416_20230801083930844_wav_20230801084019864_,1.2,0
2.9,4.1,honk/8482_20230726175026878_wav_20230726175122754_,1.2,0
2.9,4.1,honk/7230_20230703135355839_wav_20230704172624977_,1.2,0
2.9,4.1,honk/10813_20230814112353846_wav_20230814112447664_,1.2,0
2.9,4.1,honk/10910_20230814181703841_wav_20230814181759464_,1.2,0
2.9,4.1,honk/10064_20230804011016854_wav_20230804011112048_,1.2,0
2.9,4.1,honk/8585_20230727134130844_wav_20230727134224719_,1.2,0
2.9,4.1,honk/6853_20230630235008869_wav_20230704123920038_,1.2,0
2.9,4.1,honk/10439_20230806191840862_wav_20230806191932138_,1.2,0
2.9,4.1,honk/9642_20230802095615846_wav_20230802095725000_,1.2,0
2.9,4.1,honk/6917_20230701205307878_wav_20230704133108275_,1.2,0
2.9,4.1,honk/7022_20230702125345848_wav_20230704144859623_,1.2,0
2.9,4.1,honk/8709_20230728103132856_wav_20230728103233629_,1.2,0
2.9,4.1,honk/10108_20230804095445867_wav_20230804095542816_,1.2,0
2.9,4.1,honk/9428_20230801095208864_wav_20230801095302111_,1.2,0
2.9,4.1,honk/6883_20230701150124857_wav_20230704130205572_,1.2,0
2.9,4.1,honk/7881_20230720173546864_wav_20230723151437796_,1.2,0
2.9,4.1,honk/8191_20230725103827876_wav_20230725103945330_,1.2,0
2.9,4.1,honk/8375_20230726110044859_wav_20230726110138421_,1.2,0
2.9,4.1,honk/8028_20230723190636867_wav_20230723190727547_,1.2,0
2.9,4.1,honk/6918_20230701210020844_wav_20230704133157823_,1.2,0
2.9,4.1,honk/9733_20230802153741877_wav_20230802153825220_,1.2,0
2.9,4.1,honk/10181_20230804183235880_wav_20230804183327325_,1.2,0
2.9,4.1,honk/8713_20230728103744866_wav_20230728103837227_,1.2,0
2.9,4.1,honk/10122_20230804111412853_wav_20230804111509492_,1.2,0
2.9,4.1,honk/8561_20230727111237870_wav_20230727111329833_,1.2,0
2.9,4.1,honk/7697_20230711141712877_wav_20230723101105048_,1.2,0
2.9,4.1,honk/8223_20230725131401857_wav_20230725131446510_,1.2,0
2.9,4.1,honk/10693_20230813160445859_wav_20230813160538416_,1.2,0
2.9,4.1,honk/6913_20230701193840868_wav_20230704131837623_,1.2,0
2.9,4.1,honk/8841_20230729175752849_wav_20230729175848201_,1.2,0
2.9,4.1,honk/8981_20230730121619864_wav_20230730121711310_,1.2,0
2.9,4.1,honk/6781_20230630120527862_wav_20230704115151877_,1.2,0
2.9,4.1,honk/8235_20230725134359868_wav_20230725134452746_,1.2,0
2.9,4.1,honk/9800_20230802203913860_wav_20230802204014673_,1.2,0
2.9,4.1,honk/10441_20230806194418859_wav_20230806194502122_,1.2,0
2.9,4.1,honk/9600_20230802063338839_wav_20230802063435653_,1.2,0
2.9,4.1,honk/9686_20230802125540868_wav_20230802125634797_,1.2,0
2.9,4.1,honk/10290_20230806070303846_wav_20230806070352478_,1.2,0
2.9,4.1,honk/10195_20230804214913846_wav_20230804215006826_,1.2,0
2.9,4.1,honk/9027_20230730153822875_wav_20230730153919621_,1.2,0
2.9,4.1,honk/10160_20230804151200865_wav_20230804151252375_,1.2,0
2.9,4.1,honk/9722_20230802144305863_wav_20230802144354206_,1.2,0
2.9,4.1,honk/10848_20230814134637858_wav_20230814134726861_,1.2,0
2.9,4.1,honk/9765_20230802175311860_wav_20230802175401583_,1.2,0
2.9,4.1,honk/8941_20230730092615842_wav_20230730092712064_,1.2,0
2.9,4.1,honk/7659_20230711130748841_wav_20230720204235952_,1.2,0
2.9,4.1,honk/7776_20230711210719869_wav_20230723140245569_,1.2,0
2.9,4.1,honk/10378_20230806141325852_wav_20230806141421508_,1.2,0
2.9,4.1,honk/7667_20230711134032854_wav_20230720204804653_,1.2,0
2.9,4.1,honk/6964_20230702082157852_wav_20230704140618551_,1.2,0
2.9,4.1,honk/10811_20230814112151839_wav_20230814112239224_,1.2,0
2.9,4.1,honk/8819_20230729121644860_wav_20230729121732203_,1.2,0
2.9,4.1,honk/10836_20230814125032879_wav_20230814125118097_,1.2,0
2.9,4.1,honk/6682_20230629190825859_wav_20230704104140228_,1.2,0
2.9,4.1,honk/9594_20230802052152859_wav_20230802052246162_,1.2,0
2.9,4.1,honk/10670_20230813143633878_wav_20230813143726647_,1.2,0
2.9,4.1,honk/10871_20230814145716843_wav_20230814145816683_,1.2,0
2.9,4.1,honk/7968_20230723133453856_wav_20230723161308247_,1.2,0
2.9,4.1,honk/7018_20230702123724840_wav_20230704144627898_,1.2,0
2.9,4.1,honk/10695_20230813160657865_wav_20230813160757788_,1.2,0
2.9,4.1,honk/9821_20230802225956840_wav_20230802230049477_,1.2,0
2.9,4.1,honk/10886_20230814160231874_wav_20230814160327717_,1.2,0
2.9,4.1,honk/10055_20230803224523860_wav_20230803224616923_,1.2,0
2.9,4.1,honk/7123_20230702223829845_wav_20230704160343224_,1.2,0
2.9,4.1,honk/8766_20230728151738868_wav_20230728151853752_,1.2,0
2.9,4.1,honk/8337_20230726080347872_wav_20230726080447138_,1.2,0
2.9,4.1,honk/8450_20230726160227866_wav_20230726160351858_,1.2,0
2.9,4.1,honk/6672_20230629180255867_wav_20230704103355802_,1.2,0
2.9,4.1,honk/7217_20230703124636866_wav_20230704171525370_,1.2,0
2.9,4.1,honk/6830_20230630170001873_wav_20230704122527161_,1.2,0
2.9,4.1,honk/7941_20230723114810844_wav_20230723154958105_,1.2,0
2.9,4.1,honk/8035_20230723200841866_wav_20230723200940045_,1.2,0
2.9,4.1,honk/7958_20230723130315840_wav_20230723160651125_,1.2,0
2.9,4.1,honk/7843_20230720145851841_wav_20230723145250377_,1.2,0
2.9,4.1,honk/8230_20230725133558843_wav_20230725133647497_,1.2,0
2.9,4.1,honk/8826_20230729132824852_wav_20230729132920734_,1.2,0
2.9,4.1,honk/8295_20230725214623851_wav_20230725214720163_,1.2,0
2.9,4.1,honk/10687_20230813155254840_wav_20230813155345576_,1.2,0
2.9,4.1,honk/9542_20230801183539843_wav_20230801183709508_,1.2,0
2.9,4.1,honk/9813_20230802224011866_wav_20230802224100108_,1.2,0
2.9,4.1,honk/10299_20230806080849874_wav_20230806080931728_,1.2,0
2.9,4.1,honk/7880_20230720172915842_wav_20230723151414694_,1.2,0
2.9,4.1,honk/10046_20230803212936860_wav_20230803213035642_,1.2,0
2.9,4.1,honk/10096_20230804084257877_wav_20230804084348168_,1.2,0
2.9,4.1,honk/6640_20230629152421862_wav_20230704101453182_,1.2,0
2.9,4.1,honk/9663_20230802111719878_wav_20230802111809042_,1.2,0
2.9,4.1,honk/8825_20230729130931872_wav_20230729131025176_,1.2,0
2.9,4.1,honk/10788_20230814085008863_wav_20230814085100852_,1.2,0
2.9,4.1,honk/8787_20230728185639844_wav_20230728185733969_,1.2,0
2.9,4.1,honk/8501_20230726195906871_wav_20230726200023577_,1.2,0
2.9,4.1,honk/10472_20230807072005843_wav_20230807072058480_,1.2,0
2.9,4.1,honk/8804_20230728224706856_wav_20230728224749437_,1.2,0
2.9,4.1,honk/9492_20230801150935860_wav_20230801151035671_,1.2,0
2.9,4.1,honk/10089_20230804075135849_wav_20230804075225608_,1.2,0
2.9,4.1,honk/6684_20230629192024864_wav_20230704104233743_,1.2,0
2.9,4.1,honk/10631_20230807210318865_wav_20230807210412715_,1.2,0
2.9,4.1,honk/9541_20230801183534851_wav_20230801183646119_,1.2,0
2.9,4.1,honk/8338_20230726081944873_wav_20230726082029724_,1.2,0
2.9,4.1,honk/10163_20230804153621871_wav_20230804153706821_,1.2,0
2.9,4.1,honk/10403_20230806170937857_wav_20230806171030022_,1.2,0
2.9,4.1,honk/10524_20230807124151855_wav_20230807124249979_,1.2,0
2.9,4.1,honk/10535_20230807133151872_wav_20230807133254719_,1.2,0
2.9,4.1,honk/8364_20230726102224853_wav_20230726102345381_,1.2,0
2.9,4.1,honk/8205_20230725112143874_wav_20230725112239056_,1.2,0
2.9,4.1,honk/7950_20230723124207862_wav_20230723155929986_,1.2,0
2.9,4.1,honk/10592_20230807171847867_wav_20230807171944260_,1.2,0
2.9,4.1,honk/10183_20230804185311865_wav_20230804185412158_,1.2,0
2.9,4.1,honk/9069_20230730175634859_wav_20230730175751088_,1.2,0
2.9,4.1,honk/6651_20230629162423859_wav_20230704102054979_,1.2,0
2.9,4.1,honk/9899_20230803112938841_wav_20230803113034141_,1.2,0
2.9,4.1,honk/6792_20230630123459870_wav_20230704120031020_,1.2,0
2.9,4.1,honk/8024_20230723183236864_wav_20230723183333020_,1.2,0
2.9,4.1,honk/7216_20230703124036868_wav_20230704171436666_,1.2,0
2.9,4.1,honk/10136_20230804122554848_wav_20230804122648965_,1.2,0
2.9,4.1,honk/8257_20230725151253866_wav_20230725151359308_,1.2,0
2.9,4.1,honk/6702_20230629214151879_wav_20230704105701903_,1.2,0
2.9,4.1,honk/9008_20230730140636858_wav_20230730140729080_,1.2,0
2.9,4.1,honk/9780_20230802190741862_wav_20230802190831762_,1.2,0
2.9,4.1,honk/10671_20230813143706865_wav_20230813143757661_,1.2,0
2.9,4.1,honk/6749_20230630094253864_wav_20230704112907293_,1.2,0
2.9,4.1,honk/10638_20230807213648874_wav_20230807213744418_,1.2,0
2.9,4.1,honk/7670_20230711135533854_wav_20230720205141830_,1.2,0
2.9,4.1,honk/10647_20230807233813845_wav_20230807233905806_,1.2,0
2.9,4.1,honk/7078_20230702164357849_wav_20230704152905738_,1.2,0
2.9,4.1,honk/10834_20230814124355856_wav_20230814124446682_,1.2,0
2.9,4.1,honk/6825_20230630162505841_wav_20230704122124546_,1.2,0
2.9,4.1,honk/8785_20230728184424867_wav_20230728184518190_,1.2,0
2.9,4.1,honk/7829_20230720132851874_wav_20230723144234335_,1.2,0
2.9,4.1,honk/8888_20230730002323864_wav_20230730002417345_,1.2,0
2.9,4.1,honk/10297_20230806075452868_wav_20230806075545208_,1.2,0
2.9,4.1,honk/6984_20230702095130868_wav_20230704142017290_,1.2,0
2.9,4.1,honk/10406_20230806172045854_wav_20230806172154942_,1.2,0
2.9,4.1,honk/7856_20230720154246866_wav_20230723145919077_,1.2,0
2.9,4.1,honk/8568_20230727113137864_wav_20230727113235729_,1.2,0
2.9,4.1,honk/9401_20230801075317876_wav_20230801075414346_,1.2,0
2.9,4.1,honk/6797_20230630132428842_wav_20230704120541867_,1.2,0
2.9,4.1,honk/8849_20230729185152853_wav_20230729185255090_,1.2,0
2.9,4.1,honk/10652_20230813133310850_wav_20230813133411318_,1.2,0
2.9,4.1,honk/10629_20230807205049857_wav_20230807205147096_,1.2,0
2.9,4.1,honk/8729_20230728115936859_wav_20230728120029149_,1.2,0
2.9,4.1,honk/7882_20230720173843850_wav_20230723151501013_,1.2,0
2.9,4.1,honk/10457_20230807001701856_wav_20230807001751603_,1.2,0
2.9,4.1,honk/9052_20230730170625842_wav_20230730170718261_,1.2,0
2.9,4.1,honk/8788_20230728185746842_wav_20230728185839491_,1.2,0
2.9,4.1,honk/8764_20230728150935869_wav_20230728151024831_,1.2,0
2.9,4.1,honk/6930_20230701233028863_wav_20230704133940282_,1.2,0
2.9,4.1,honk/7671_20230711140531843_wav_20230723092613702_,1.2,0
2.9,4.1,honk/8720_20230728111535858_wav_20230728111625026_,1.2,0
2.9,4.1,honk/8012_20230723170403877_wav_20230723170448858_,1.2,0
2.9,4.1,honk/7087_20230702174618843_wav_20230704153648540_,1.2,0
2.9,4.1,honk/6829_20230630165303877_wav_20230704122438284_,1.2,0
2.9,4.1,honk/8036_20230723203206848_wav_20230723203253792_,1.2,0
2.9,4.1,honk/10107_20230804094804853_wav_20230804094857927_,1.2,0
2.9,4.1,honk/7159_20230703085323846_wav_20230704163717181_,1.2,0
2.9,4.1,honk/8927_20230730080802877_wav_20230730080855111_,1.2,0
2.9,4.1,honk/7804_20230712064337863_wav_20230723142407125_,1.2,0
2.9,4.1,honk/8824_20230729125430856_wav_20230729125520181_,1.2,0
2.9,4.1,honk/9806_20230802210744868_wav_20230802210841193_,1.2,0
2.9,4.1,honk/10446_20230806204841857_wav_20230806204936917_,1.2,0
2.9,4.1,honk/8140_20230725071025850_wav_20230725071119367_,1.2,0
2.9,4.1,honk/7000_20230702113808876_wav_20230704143446683_,1.2,0
2.9,4.1,honk/8975_20230730114616874_wav_20230730114706620_,1.2,0
2.9,4.1,honk/6775_20230630115858857_wav_20230704114908834_,1.2,0
2.9,4.1,honk/7783_20230711220411874_wav_20230723140614385_,1.2,0
2.9,4.1,honk/8831_20230729153009871_wav_20230729153108166_,1.2,0
2.9,4.1,honk/10761_20230813233805858_wav_20230813233854980_,1.2,0
2.9,4.1,honk/9878_20230803095754868_wav_20230803095848833_,1.2,0
2.9,4.1,honk/10802_20230814102635871_wav_20230814102734792_,1.2,0
2.9,4.1,honk/7170_20230703100136857_wav_20230704164441593_,1.2,0
2.9,4.1,honk/9919_20230803124642847_wav_20230803124758853_,1.2,0
2.9,4.1,honk/10021_20230803185317850_wav_20230803185406325_,1.2,0
2.9,4.1,honk/8143_20230725071738845_wav_20230725071832505_,1.2,0
2.9,4.1,honk/9554_20230801194807843_wav_20230801194901541_,1.2,0
2.9,4.1,honk/8176_20230725100215839_wav_20230725100339180_,1.2,0
2.9,4.1,honk/8657_20230727231749856_wav_20230727231845910_,1.2,0
2.9,4.1,honk/10792_20230814092459843_wav_20230814092550812_,1.2,0
2.9,4.1,honk/7808_20230712070335879_wav_20230723142603910_,1.2,0
2.9,4.1,honk/10190_20230804192913876_wav_20230804193006284_,1.2,0
2.9,4.1,honk/10086_20230804074334872_wav_20230804074428116_,1.2,0
2.9,4.1,honk/7016_20230702121600875_wav_20230704144427828_,1.2,0
2.9,4.1,honk/10186_20230804190552860_wav_20230804190644560_,1.2,0
2.9,4.1,honk/7904_20230720192844875_wav_20230723152714430_,1.2,0
2.9,4.1,honk/10819_20230814114817843_wav_20230814114912800_,1.2,0
2.9,4.1,honk/8432_20230726144644862_wav_20230726144735569_,1.2,0
2.9,4.1,honk/10433_20230806185520867_wav_20230806185619856_,1.2,0
2.9,4.1,honk/7662_20230711131352852_wav_20230720204400896_,1.2,0
2.9,4.1,honk/8318_20230726023341872_wav_20230726023436578_,1.2,0
2.9,4.1,honk/6838_20230630182059842_wav_20230704122942413_,1.2,0
2.9,4.1,honk/10293_20230806072651868_wav_20230806072744354_,1.2,0
2.9,4.1,honk/7848_20230720152045879_wav_20230723145508251_,1.2,0
2.9,4.1,honk/8503_20230726202256869_wav_20230726202352132_,1.2,0
2.9,4.1,honk/10912_20230814182105851_wav_20230814182225612_,1.2,0
2.9,4.1,honk/7178_20230703103350854_wav_20230704165004299_,1.2,0
2.9,4.1,honk/9498_20230801154205846_wav_20230801154254030_,1.2,0
2.9,4.1,honk/10482_20230807091511879_wav_20230807091603108_,1.2,0
2.9,4.1,honk/10421_20230806181040844_wav_20230806181140859_,1.2,0
2.9,4.1,honk/10612_20230807184444867_wav_20230807184537669_,1.2,0
2.9,4.1,honk/9032_20230730155222864_wav_20230730155319529_,1.2,0
2.9,4.1,honk/7198_20230703115034858_wav_20230704170319439_,1.2,0
2.9,4.1,honk/9093_20230730194032871_wav_20230730194119007_,1.2,0
2.9,4.1,honk/7172_20230703100454870_wav_20230704164534088_,1.2,0
2.9,4.1,honk/6816_20230630151430862_wav_20230704121533956_,1.2,0
2.9,4.1,honk/8728_20230728115136854_wav_20230728115231631_,1.2,0
2.9,4.1,honk/9657_20230802110037843_wav_20230802110139877_,1.2,0
2.9,4.1,honk/10568_20230807153646841_wav_20230807153741175_,1.2,0
2.9,4.1,honk/9951_20230803140619860_wav_20230803140737935_,1.2,0
2.9,4.1,honk/8797_20230728205143853_wav_20230728205234553_,1.2,0
2.9,4.1,honk/8471_20230726170700840_wav_20230726170748505_,1.2,0
2.9,4.1,honk/8390_20230726114011848_wav_20230726114108757_,1.2,0
2.9,4.1,honk/10900_20230814172232865_wav_20230814172328214_,1.2,0
2.9,4.1,honk/10394_20230806163639843_wav_20230806163732852_,1.2,0
2.9,4.1,honk/8761_20230728145006874_wav_20230728145100035_,1.2,0
2.9,4.1,honk/8675_20230728074259873_wav_20230728074354654_,1.2,0
2.9,4.1,honk/8354_20230726094508867_wav_20230726094600916_,1.2,0
2.9,4.1,honk/10547_20230807141012857_wav_20230807141059658_,1.2,0
2.9,4.1,honk/10337_20230806105539866_wav_20230806105636310_,1.2,0
2.9,4.1,honk/8064_20230724160051868_wav_20230724160200650_,1.2,0
2.9,4.1,honk/8894_20230730020709857_wav_20230730020758880_,1.2,0
2.9,4.1,honk/9533_20230801180705862_wav_20230801180757949_,1.2,0
2.9,4.1,honk/8827_20230729140825862_wav_20230729140922855_,1.2,0
2.9,4.1,honk/9762_20230802174110860_wav_20230802174200296_,1.2,0
2.9,4.1,honk/10816_20230814113818869_wav_20230814113901935_,1.2,0
2.9,4.1,honk/9724_20230802150951843_wav_20230802151122844_,1.2,0
2.9,4.1,honk/7237_20230703143213846_wav_20230704173038665_,1.2,0
2.9,4.1,honk/7854_20230720153945875_wav_20230723145833320_,1.2,0
2.9,4.1,honk/10068_20230804044005865_wav_20230804044057014_,1.2,0
2.9,4.1,honk/8612_20230727161530854_wav_20230727161619422_,1.2,0
2.9,4.1,honk/10185_20230804190448840_wav_20230804190542086_,1.2,0
2.9,4.1,honk/10625_20230807195316878_wav_20230807195415099_,1.2,0
2.9,4.1,honk/8865_20230729211828878_wav_20230729211920846_,1.2,0
2.9,4.1,honk/9561_20230801204507877_wav_20230801204600832_,1.2,0
2.9,4.1,honk/9865_20230803084744849_wav_20230803084837474_,1.2,0
2.9,4.1,honk/10366_20230806132324844_wav_20230806132416727_,1.2,0
2.9,4.1,honk/10410_20230806173146868_wav_20230806173232928_,1.2,0
2.9,4.1,honk/6677_20230629184854867_wav_20230704103821602_,1.2,0
2.9,4.1,honk/10274_20230806030438873_wav_20230806030536020_,1.2,0
2.9,4.1,honk/8297_20230725214643874_wav_20230725214812937_,1.2,0
2.9,4.1,honk/7021_20230702125026857_wav_20230704144748020_,1.2,0
2.9,4.1,honk/8472_20230726170857858_wav_20230726170956981_,1.2,0
2.9,4.1,honk/9867_20230803090343858_wav_20230803090427595_,1.2,0
2.9,4.1,honk/9582_20230801232351873_wav_20230801232446233_,1.2,0
2.9,4.1,honk/9034_20230730155242850_wav_20230730155407566_,1.2,0
2.9,4.1,honk/8915_20230730072312879_wav_20230730072410626_,1.2,0
2.9,4.1,honk/10708_20230813171456869_wav_20230813171553712_,1.2,0
2.9,4.1,honk/10731_20230813193704863_wav_20230813193759561_,1.2,0
2.9,4.1,honk/8166_20230725092644842_wav_20230725092749676_,1.2,0
2.9,4.1,honk/7091_20230702180453856_wav_20230704154003619_,1.2,0
2.9,4.1,honk/10102_20230804091710863_wav_20230804091808617_,1.2,0
2.9,4.1,honk/7192_20230703113955854_wav_20230704165956274_,1.2,0
2.9,4.1,honk/10743_20230813212625864_wav_20230813212729181_,1.2,0
2.9,4.1,honk/9895_20230803112046855_wav_20230803112139753_,1.2,0
2.9,4.1,honk/7206_20230703121254879_wav_20230704170757082_,1.2,0
2.9,4.1,honk/8626_20230727181730878_wav_20230727181829875_,1.2,0
2.9,4.1,honk/8033_20230723194649877_wav_20230723194736385_,1.2,0
2.9,4.1,honk/9549_20230801190311842_wav_20230801190429049_,1.2,0
2.9,4.1,honk/6893_20230701163201874_wav_20230704130652441_,1.2,0
2.9,4.1,honk/10179_20230804180402852_wav_20230804180517460_,1.2,0
2.9,4.1,honk/8428_20230726142231856_wav_20230726142325233_,1.2,0
2.9,4.1,honk/9816_20230802224357862_wav_20230802224452978_,1.2,0
2.9,4.1,honk/7617_20230711094032853_wav_20230720201001837_,1.2,0
2.9,4.1,honk/8964_20230730104515864_wav_20230730104603370_,1.2,0
2.9,4.1,honk/10018_20230803182917842_wav_20230803183009995_,1.2,0
2.9,4.1,honk/7839_20230720143925853_wav_20230723145033081_,1.2,0
2.9,4.1,honk/6977_20230702093450856_wav_20230704141628571_,1.2,0
2.9,4.1,honk/6716_20230630015245876_wav_20230704110623022_,1.2,0
2.9,4.1,honk/10939_20230814211128846_wav_20230814211224097_,1.2,0
2.9,4.1,honk/7773_20230711202044846_wav_20230723140049506_,1.2,0
2.9,4.1,honk/10415_20230806174709877_wav_20230806174755292_,1.2,0
2.9,4.1,honk/9744_20230802160514875_wav_20230802160601871_,1.2,0
2.9,4.1,honk/8246_20230725143539875_wav_20230725143633828_,1.2,0
2.9,4.1,honk/8053_20230724151642845_wav_20230724151742383_,1.2,0
2.9,4.1,honk/9782_20230802191942873_wav_20230802192036927_,1.2,0
2.9,4.1,honk/6735_20230630082816878_wav_20230704111959111_,1.2,0
2.9,4.1,honk/7214_20230703123816872_wav_20230704171343593_,1.2,0
2.9,4.1,honk/10200_20230804230129855_wav_20230804230217051_,1.2,0
2.9,4.1,honk/8006_20230723164848868_wav_20230723165421460_,1.2,0
2.9,4.1,honk/10921_20230814183521870_wav_20230814183634312_,1.2,0
2.9,4.1,honk/10491_20230807095406870_wav_20230807095505139_,1.2,0
2.9,4.1,honk/10367_20230806133646842_wav_20230806133740495_,1.2,0
2.9,4.1,honk/10398_20230806165641874_wav_20230806165732881_,1.2,0
2.9,4.1,honk/7857_20230720154719844_wav_20230723150027991_,1.2,0
2.9,4.1,honk/8431_20230726144232849_wav_20230726144323839_,1.2,0
2.9,4.1,honk/8862_20230729204612845_wav_20230729204659984_,1.2,0
2.9,4.1,honk/8677_20230728074657865_wav_20230728074744465_,1.2,0
2.9,4.1,honk/8541_20230727080050866_wav_20230727080143759_,1.2,0
2.9,4.1,honk/8236_20230725134827851_wav_20230725134930964_,1.2,0
2.9,4.1,honk/9105_20230730210952860_wav_20230730211038005_,1.2,0
2.9,4.1,honk/6877_20230701134200863_wav_20230704125757475_,1.2,0
2.9,4.1,honk/7993_20230723160236841_wav_20230723164117077_,1.2,0
2.9,4.1,honk/8958_20230730102832872_wav_20230730102923721_,1.2,0
2.9,4.1,honk/7865_20230720161556878_wav_20230723150524946_,1.2,0
2.9,4.1,honk/10080_20230804065530880_wav_20230804065628425_,1.2,0
2.9,4.1,honk/8688_20230728083604847_wav_20230728083725782_,1.2,0
2.9,4.1,honk/7270_20230709151801861_wav_20230720125558297_,1.2,0
2.9,4.1,honk/6927_20230701231944855_wav_20230704133819657_,1.2,0
2.9,4.1,honk/9390_20230801070550858_wav_20230801070644372_,1.2,0
2.9,4.1,honk/8968_20230730111621854_wav_20230730111715348_,1.2,0
2.9,4.1,honk/9438_20230801111849871_wav_20230801111948397_,1.2,0
2.9,4.1,honk/10724_20230813190028847_wav_20230813190134561_,1.2,0
2.9,4.1,honk/9713_20230802141256852_wav_20230802141346364_,1.2,0
2.9,4.1,honk/10814_20230814113456846_wav_20230814113547172_,1.2,0
2.9,4.1,honk/10622_20230807192315868_wav_20230807192409785_,1.2,0
2.9,4.1,honk/8229_20230725133504852_wav_20230725133551327_,1.2,0
2.9,4.1,honk/6929_20230701233023866_wav_20230704133913447_,1.2,0
2.9,4.1,honk/6849_20230630203934846_wav_20230704123709100_,1.2,0
2.9,4.1,honk/9910_20230803123403870_wav_20230803123503596_,1.2,0
2.9,4.1,honk/7269_20230709151331857_wav_20230720125446491_,1.2,0
2.9,4.1,honk/9805_20230802210549840_wav_20230802210650293_,1.2,0
2.9,4.1,honk/7065_20230702160743847_wav_20230704152044293_,1.2,0
2.9,4.1,honk/7200_20230703115854847_wav_20230704170434941_,1.2,0
2.9,4.1,honk/7361_20230709222456866_wav_20230720170254727_,1.2,0
2.9,4.1,honk/10370_20230806134042870_wav_20230806134134162_,1.2,0
2.9,4.1,honk/7986_20230723153802862_wav_20230723163521269_,1.2,0
2.9,4.1,honk/9015_20230730142301865_wav_20230730142356371_,1.2,0
2.9,4.1,honk/9965_20230803150515855_wav_20230803150614258_,1.2,0
2.9,4.1,honk/10778_20230814072243877_wav_20230814072336722_,1.2,0
2.9,4.1,honk/10553_20230807145835840_wav_20230807145927329_,1.2,0
2.9,4.1,honk/8494_20230726184623840_wav_20230726184729897_,1.2,0
2.9,4.1,honk/8403_20230726122012842_wav_20230726122058805_,1.2,0
2.9,4.1,honk/8452_20230726161655860_wav_20230726161804565_,1.2,0
2.9,4.1,honk/8965_20230730105336856_wav_20230730105419299_,1.2,0
2.9,4.1,honk/10041_20230803205323878_wav_20230803205428079_,1.2,0
2.9,4.1,honk/10832_20230814124026864_wav_20230814124121668_,1.2,0
2.9,4.1,honk/6908_20230701183625844_wav_20230704131456892_,1.2,0
2.9,4.1,honk/9557_20230801195905847_wav_20230801195955139_,1.2,0
2.9,4.1,honk/10822_20230814115317876_wav_20230814115402641_,1.2,0
2.9,4.1,honk/9391_20230801071148861_wav_20230801071231887_,1.2,0
2.9,4.1,honk/6841_20230630190115868_wav_20230704123229365_,1.2,0
2.9,4.1,honk/9649_20230802102357864_wav_20230802102443339_,1.2,0
2.9,4.1,honk/8856_20230729193827850_wav_20230729193920390_,1.2,0
2.9,4.1,honk/10916_20230814182520854_wav_20230814182652805_,1.2,0
2.9,4.1,honk/8174_20230725095357875_wav_20230725095500958_,1.2,0
2.9,4.1,honk/10594_20230807172645873_wav_20230807172734386_,1.2,0
2.9,4.1,honk/8198_20230725105505878_wav_20230725105610573_,1.2,0
2.9,4.1,honk/10060_20230804000003854_wav_20230804000053666_,1.2,0
2.9,4.1,honk/10009_20230803175318869_wav_20230803175418858_,1.2,0
2.9,4.1,honk/9039_20230730162837848_wav_20230730162930401_,1.2,0
2.9,4.1,honk/7140_20230703061436849_wav_20230704162048155_,1.2,0
2.9,4.1,honk/6770_20230630113831871_wav_20230704114540628_,1.2,0
