label,Selection,Delta Time (s),begin_time,View,StartMicInWater,EndMicInWater,Low Freq (Hz),High Freq (Hz),filepath,call_length,end_time,Delta Freq (Hz),channel,filename,split_type
0,282,0.068,3241.418,Spectrogram 1,1.066,5392.924,6694.7,13642.1,annotations,1.31899999999996,3242.737,6947.4,1,67407878.170709035524,train
0,283,0.115,3242.805,Spectrogram 1,1.066,5392.924,5431.6,18189.5,annotations,0.0950000000002546,3242.9,12757.9,1,67407878.170709035524,train
0,284,0.146,3243.015,Spectrogram 1,1.066,5392.924,3413.6,6339.6,annotations,2.682000000000244,3245.697,2926.0,1,67407878.170709035524,train
0,285,0.1369999999999999,3245.843,Spectrogram 1,1.066,5392.924,3901.3,5656.9,annotations,1.8590000000003783,3247.702,1755.6,1,67407878.170709035524,train
0,286,0.15,3247.839,Spectrogram 1,1.066,5392.924,5461.8,7802.6,annotations,3.671000000000277,3251.51,2340.8,1,67407878.170709035524,train
0,287,0.1369999999999999,3251.66,Spectrogram 1,1.066,5392.924,3641.2,9493.1,annotations,0.5599999999999454,3252.22,5851.9,1,67407878.170709035524,train
0,288,0.124,3252.357,Spectrogram 1,1.066,5392.924,3023.5,5754.4,annotations,2.8079999999999927,3255.165,2730.9,1,67407878.170709035524,train
0,289,0.1119999999999999,3255.289,Spectrogram 1,1.066,5392.924,8680.3,11508.8,annotations,5.409999999999855,3260.699,2828.5,1,67407878.170709035524,train
0,290,0.2289999999999999,3260.811,Spectrogram 1,1.066,5392.924,5609.2,18466.1,annotations,15.741999999999734,3276.553,12856.9,1,67407878.170709035524,train
0,291,0.314,3276.782,Spectrogram 1,1.066,5392.924,2813.5,8611.0,annotations,21.634571439999945,3298.41657144,5797.5,1,67407878.170709035524,train
0,293,0.157,3298.730610822,Spectrogram 1,1.066,5392.924,5949.5,8095.2,annotations,4.708389177999834,3303.439,2145.7,1,67407878.170709035524,train
0,294,0.0969999999999999,3303.596,Spectrogram 1,1.066,5392.924,1820.6,19246.3,annotations,0.2860000000000582,3303.882,17425.7,1,67407878.170709035524,train
0,295,0.218,3303.979,Spectrogram 1,1.066,5392.924,2535.8,16287.8,annotations,6.324000000000069,3310.303,13752.0,1,67407878.170709035524,train
0,296,0.315,3310.521,Spectrogram 1,1.066,5392.924,1267.9,21347.4,annotations,17.643999999999778,3328.165,20079.5,1,67407878.170709035524,train
0,297,0.314,3328.48,Spectrogram 1,1.066,5392.924,2390.8,18390.8,annotations,11.44399999999996,3339.924,16000.0,1,67407878.170709035524,train
0,298,0.23,3340.238,Spectrogram 1,1.066,5392.924,2905.3,17685.8,annotations,10.389000000000124,3350.627,14780.5,1,67407878.170709035524,train
0,299,0.1639999999999999,3350.857,Spectrogram 1,1.066,5392.924,5071.7,12776.7,annotations,3.007000000000062,3353.864,7705.0,1,67407878.170709035524,train
0,300,0.218,3354.028,Spectrogram 1,1.066,5392.924,4584.0,10435.9,annotations,3.4410000000002583,3357.469,5851.9,1,67407878.170709035524,train
0,301,0.228,3357.687,Spectrogram 1,1.066,5392.924,2080.7,21196.9,annotations,0.6020000000003165,3358.289,19116.2,1,67407878.170709035524,train
0,302,0.184,3358.517,Spectrogram 1,1.066,5392.924,4811.6,17945.9,annotations,8.43100000000004,3366.948,13134.3,1,67407878.170709035524,train
0,303,0.1689999999999999,3367.132,Spectrogram 1,1.066,5392.924,4876.6,18568.4,annotations,9.257000000000062,3376.389,13691.8,1,67407878.170709035524,train
0,304,0.205,3376.558,Spectrogram 1,1.066,5392.924,2340.8,27439.0,annotations,0.3710000000000946,3376.929,25098.2,1,67407878.170709035524,train
0,306,0.129,3377.134,Spectrogram 1,1.066,5392.924,7616.1,12776.7,annotations,15.094000000000053,3392.228,5160.6,1,67407878.170709035524,train
0,307,0.257,3392.357,Spectrogram 1,1.066,5392.924,2023.0,31816.1,annotations,2.1480000000001382,3394.505,29793.1,1,67407878.170709035524,train
0,309,0.127,3394.762,Spectrogram 1,1.066,5392.924,9265.5,11313.7,annotations,7.971999999999753,3402.734,2048.2,1,67407878.170709035524,train
0,310,0.263,3402.861,Spectrogram 1,1.066,5392.924,2210.7,24838.1,annotations,20.25500000000011,3423.116,22627.4,1,67407878.170709035524,train
0,312,0.1989999999999999,3423.379,Spectrogram 1,1.066,5392.924,3034.5,35678.2,annotations,8.602000000000317,3431.981,32643.7,1,67407878.170709035524,train
0,314,0.178,3432.18,Spectrogram 1,1.066,5392.924,3641.2,5201.7,annotations,1.3479999999999563,3433.528,1560.5,1,67407878.170709035524,train
0,315,0.261,3433.706,Spectrogram 1,1.066,5392.924,2145.7,11411.2,annotations,8.45199999999977,3442.158,9265.5,1,67407878.170709035524,train
0,316,0.14,3442.419,Spectrogram 1,1.066,5392.924,3218.6,5851.9,annotations,17.046000000000276,3459.465,2633.3,1,67407878.170709035524,train
0,317,0.157,3459.605,Spectrogram 1,1.066,5392.924,4584.0,19200.0,annotations,3.985999999999876,3463.591,14616.0,1,67407878.170709035524,train
0,318,0.151,3463.748,Spectrogram 1,1.066,5392.924,3316.1,8972.9,annotations,0.7579999999998108,3464.506,5656.8,1,67407878.170709035524,train
0,319,0.154,3464.657,Spectrogram 1,1.066,5392.924,1267.9,10923.6,annotations,3.835999999999786,3468.493,9655.7,1,67407878.170709035524,train
0,320,0.091,3468.647,Spectrogram 1,1.066,5392.924,5982.0,7022.3,annotations,0.1170000000001891,3468.764,1040.3,1,67407878.170709035524,train
0,321,0.1689999999999999,3468.855,Spectrogram 1,1.066,5392.924,2730.9,16926.3,annotations,0.9699999999998,3469.825,14195.4,1,67407878.170709035524,train
0,322,0.515,3469.994,Spectrogram 1,1.066,5392.924,0.0,3803.7,annotations,8.42599999999993,3478.42,3803.7,1,67407878.170709035524,train
0,323,0.212,3478.935,Spectrogram 1,1.066,5392.924,1755.6,8192.7,annotations,3.150000000000091,3482.085,6437.1,1,67407878.170709035524,train
0,324,0.133,3482.297,Spectrogram 1,1.066,5392.924,6069.0,13379.3,annotations,3.829000000000178,3486.126,7310.3,1,67407878.170709035524,train
0,325,0.233,3486.259,Spectrogram 1,1.066,5392.924,0.0,11448.3,annotations,0.8969999999999345,3487.156,11448.3,1,67407878.170709035524,train
0,326,0.3,3487.389,Spectrogram 1,1.066,5392.924,827.6,16827.6,annotations,4.17699999999968,3491.566,16000.0,1,67407878.170709035524,train
0,327,0.315,3491.866,Spectrogram 1,1.066,5392.924,2344.8,22896.6,annotations,4.25,3496.116,20551.8,1,67407878.170709035524,train
0,328,0.128,3496.431,Spectrogram 1,1.066,5392.924,689.7,19448.3,annotations,7.974999999999909,3504.406,18758.6,1,67407878.170709035524,train
0,329,0.187,3504.534,Spectrogram 1,1.066,5392.924,0.0,16689.7,annotations,0.7210000000000036,3505.255,16689.7,1,67407878.170709035524,train
0,330,0.247,3505.442,Spectrogram 1,1.066,5392.924,1950.6,26372.4,annotations,0.6019999999998618,3506.044,24421.8,1,67407878.170709035524,train
0,332,0.145,3506.291,Spectrogram 1,1.066,5392.924,2340.8,12874.2,annotations,3.973999999999705,3510.265,10533.4,1,67407878.170709035524,train
0,333,0.152,3510.41,Spectrogram 1,1.066,5392.924,1517.2,17931.0,annotations,12.409000000000106,3522.819,16413.8,1,67407878.170709035524,train
0,334,0.212,3522.971,Spectrogram 1,1.066,5392.924,1379.3,15724.1,annotations,4.070999999999913,3527.042,14344.8,1,67407878.170709035524,train
0,335,0.151,3527.254,Spectrogram 1,1.066,5392.924,2896.6,11424.1,annotations,1.0419999999999163,3528.296,8527.5,1,67407878.170709035524,train
0,336,0.26,3528.447,Spectrogram 1,1.066,5392.924,1950.6,22497.4,annotations,3.15099999999984,3531.598,20546.8,1,67407878.170709035524,train
0,337,0.091,3531.858,Spectrogram 1,1.066,5392.924,1517.2,16413.8,annotations,3.70699999999988,3535.565,14896.6,1,67407878.170709035524,train
0,338,0.17,3535.656,Spectrogram 1,1.066,5392.924,827.6,19310.3,annotations,0.8479999999999563,3536.504,18482.7,1,67407878.170709035524,train
0,339,0.175,3536.674,Spectrogram 1,1.066,5392.924,1241.4,19862.1,annotations,1.61200000000008,3538.286,18620.7,1,67407878.170709035524,train
0,340,0.171,3538.461,Spectrogram 1,1.066,5392.924,2758.6,11310.3,annotations,3.251000000000204,3541.712,8551.7,1,67407878.170709035524,train
0,341,0.188,3541.883,Spectrogram 1,1.066,5392.924,1517.2,20137.9,annotations,0.8960000000001855,3542.779,18620.7,1,67407878.170709035524,train
0,342,0.203,3542.967,Spectrogram 1,1.066,5392.924,1950.6,7542.5,annotations,0.9800000000000182,3543.947,5591.9,1,67407878.170709035524,train
0,343,0.145,3544.15,Spectrogram 1,1.066,5392.924,2069.0,19636.4,annotations,1.1649999999999636,3545.315,17567.4,1,67407878.170709035524,train
0,344,0.2319999999999999,3545.46,Spectrogram 1,1.066,5392.924,1517.2,16515.4,annotations,2.2489999999997963,3547.709,14998.2,1,67407878.170709035524,train
0,345,0.193,3547.941,Spectrogram 1,1.066,5392.924,2649.1,16413.8,annotations,2.8350000000000364,3550.776,13764.7,1,67407878.170709035524,train
0,346,0.103,3550.969,Spectrogram 1,1.066,5392.924,3586.2,22351.5,annotations,0.2829999999999018,3551.252,18765.3,1,67407878.170709035524,train
0,347,0.236,3551.355,Spectrogram 1,1.066,5392.924,689.7,14620.7,annotations,6.15099999999984,3557.506,13931.0,1,67407878.170709035524,train
0,348,0.2189999999999999,3557.742,Spectrogram 1,1.066,5392.924,1560.5,12484.1,annotations,0.0329999999999017,3557.775,10923.6,1,67407878.170709035524,train
0,349,0.1669999999999999,3557.994,Spectrogram 1,1.066,5392.924,1517.2,9931.0,annotations,10.991999999999734,3568.986,8413.8,1,67407878.170709035524,train
0,350,0.2269999999999999,3569.153,Spectrogram 1,1.066,5392.924,1517.2,8965.5,annotations,17.028000000000247,3586.181,7448.3,1,67407878.170709035524,train
0,351,0.1369999999999999,3586.408,Spectrogram 1,1.066,5392.924,6206.9,11310.3,annotations,6.965999999999895,3593.374,5103.4,1,67407878.170709035524,train
0,352,0.152,3593.511,Spectrogram 1,1.066,5392.924,2482.8,12748.6,annotations,0.793999999999869,3594.305,10265.8,1,67407878.170709035524,train
0,353,0.128,3594.457,Spectrogram 1,1.066,5392.924,4965.5,9931.0,annotations,12.226000000000113,3606.683,4965.5,1,67407878.170709035524,train
0,354,0.079,3606.811,Spectrogram 1,1.066,5392.924,5461.8,8582.8,annotations,73.125,3679.936,3121.0,1,67407878.170709035524,train
0,355,0.138,3680.015,Spectrogram 1,1.066,5392.924,6502.1,8322.7,annotations,6.601000000000113,3686.616,1820.6,1,67407878.170709035524,train
0,356,0.163,3686.754,Spectrogram 1,1.066,5392.924,1430.5,6372.1,annotations,60.6869999999999,3747.441,4941.6,1,67407878.170709035524,train
0,357,0.086,3747.604,Spectrogram 1,1.066,5392.924,10533.5,11703.8,annotations,26.71000000000004,3774.314,1170.3,1,67407878.170709035524,train
0,358,0.152,3774.4,Spectrogram 1,1.066,5392.924,2210.7,13914.6,annotations,311.232,4085.632,11703.9,1,67407878.170709035524,train
0,359,0.254,4085.784,Spectrogram 1,1.066,5392.924,487.7,2926.0,annotations,254.7819999999997,4340.566,2438.3,1,67407878.170709035524,train
0,360,0.152,4340.82,Spectrogram 1,1.066,5392.924,2080.7,8322.7,annotations,123.1270000000004,4463.947,6242.0,1,67407878.170709035524,train
0,361,0.088,4464.099,Spectrogram 1,1.066,5392.924,0.0,29259.6,annotations,62.0659999999998,4526.165,29259.6,1,67407878.170709035524,train
0,362,0.059,4526.253,Spectrogram 1,1.066,5392.924,910.3,1690.6,annotations,99.23900000000047,4625.492,780.3,1,67407878.170709035524,train
0,363,0.208,4625.551,Spectrogram 1,1.066,5392.924,0.0,28739.4,annotations,113.9479999999994,4739.499,28739.4,1,67407878.170709035524,train
0,364,0.147,4739.707,Spectrogram 1,1.066,5392.924,0.0,10403.4,annotations,8.725999999999658,4748.433,10403.4,1,67407878.170709035524,train
0,365,0.0969999999999999,4748.58,Spectrogram 1,1.066,5392.924,650.2,14824.9,annotations,119.52800000000023,4868.108,14174.7,1,67407878.170709035524,train
0,366,0.2739999999999999,4868.205,Spectrogram 1,1.066,5392.924,0.0,29519.7,annotations,95.66899999999988,4963.874,29519.7,1,67407878.170709035524,train
0,367,0.084,4964.148,Spectrogram 1,1.066,5392.924,520.2,15605.1,annotations,10.643000000000027,4974.791,15084.9,1,67407878.170709035524,train
0,368,0.143,4974.875,Spectrogram 1,1.066,5392.924,0.0,7152.3,annotations,55.27900000000045,5030.154,7152.3,1,67407878.170709035524,train
0,369,0.376,5030.297,Spectrogram 1,1.066,5392.924,0.0,32900.8,annotations,266.08900000000085,5296.386,32900.8,1,67407878.170709035524,train
0,370,0.625,5296.762,Spectrogram 1,1.066,5392.924,0.0,33551.0,annotations,95.53700000000026,5392.299,33551.0,1,67407878.170709035524,train
0,2,0.537,54.915,Spectrogram 1,54.644,5366.656,4207.8,18077.9,annotations,60.434000000000005,115.349,13870.1,1,67407878.170709082523,train
0,3,1.009,115.886,Spectrogram 1,54.644,5366.656,4463.0,6997.6,annotations,3.9440000000000026,119.83,2534.6,1,67407878.170709082523,train
0,4,0.261,120.839,Spectrogram 1,54.644,5366.656,195.1,4974.1,annotations,114.284,235.123,4779.0,1,67407878.170709082523,train
0,5,0.145,235.384,Spectrogram 1,54.644,5366.656,585.2,3121.0,annotations,268.821,504.205,2535.8,1,67407878.170709082523,train
0,6,0.309,504.35,Spectrogram 1,54.644,5366.656,487.7,5754.4,annotations,9.869000000000028,514.219,5266.7,1,67407878.170709082523,train
0,7,0.249,514.528,Spectrogram 1,54.644,5366.656,195.1,5266.7,annotations,134.85399999999993,649.382,5071.6,1,67407878.170709082523,train
0,8,0.162,649.631,Spectrogram 1,54.644,5366.656,8649.4,15350.6,annotations,322.711,972.342,6701.2,1,67407878.170709082523,train
0,9,0.254,972.504,Spectrogram 1,54.644,5366.656,2571.4,5298.7,annotations,48.400999999999954,1020.905,2727.3,1,67407878.170709082523,train
0,10,0.6759999999999999,1021.159,Spectrogram 1,54.644,5366.656,2649.4,6077.9,annotations,54.572,1075.731,3428.5,1,67407878.170709082523,train
0,11,2.23,1076.407,Spectrogram 1,54.644,5366.656,2103.9,7480.5,annotations,252.25400000000013,1328.661,5376.6,1,67407878.170709082523,train
0,12,0.595,1330.891,Spectrogram 1,54.644,5366.656,1461.5,6615.4,annotations,14.765999999999847,1345.657,5153.9,1,67407878.170709082523,train
0,13,0.551,1346.252,Spectrogram 1,54.644,5366.656,1615.4,23615.4,annotations,338.413,1684.665,22000.0,1,67407878.170709082523,train
0,14,0.086,1685.216,Spectrogram 1,54.644,5366.656,1384.6,3538.5,annotations,29.63400000000001,1714.85,2153.9,1,67407878.170709082523,train
0,15,0.118,1714.936,Spectrogram 1,54.644,5366.656,1076.9,2692.3,annotations,40.077999999999975,1755.014,1615.4,1,67407878.170709082523,train
0,16,0.17,1755.132,Spectrogram 1,54.644,5366.656,5230.8,7769.2,annotations,170.95499999999993,1926.087,2538.4,1,67407878.170709082523,train
0,17,0.3389999999999999,1926.257,Spectrogram 1,54.644,5366.656,0.0,2633.4,annotations,44.18100000000004,1970.438,2633.4,1,67407878.170709082523,train
0,18,0.266,1970.777,Spectrogram 1,54.644,5366.656,0.0,2243.2,annotations,87.86299999999983,2058.64,2243.2,1,67407878.170709082523,train
0,19,6.676,2058.906,Spectrogram 1,54.644,5366.656,1072.9,12679.2,annotations,42.99400000000014,2101.9,11606.3,1,67407878.170709082523,train
0,20,0.291,2108.576,Spectrogram 1,54.644,5366.656,0.0,2243.2,annotations,194.79599999999985,2303.372,2243.2,1,67407878.170709082523,train
0,21,0.69,2303.663,Spectrogram 1,54.644,5366.656,2438.3,5461.8,annotations,451.9670000000001,2755.63,3023.5,1,67407878.170709082523,train
0,22,0.267,2756.32,Spectrogram 1,54.644,5366.656,3706.2,9558.1,annotations,59.07099999999991,2815.391,5851.9,1,67407878.170709082523,train
0,23,0.37,2815.658,Spectrogram 1,54.644,5366.656,975.3,21066.9,annotations,5.264000000000124,2820.922,20091.6,1,67407878.170709082523,train
0,24,0.364,2821.292,Spectrogram 1,54.644,5366.656,3121.0,18140.9,annotations,4.76700000000028,2826.059,15019.9,1,67407878.170709082523,train
0,25,0.351,2826.423,Spectrogram 1,54.644,5366.656,0.0,3121.0,annotations,44.22800000000007,2870.651,3121.0,1,67407878.170709082523,train
0,26,0.191,2871.002,Spectrogram 1,54.644,5366.656,8461.5,13692.3,annotations,214.26699999999985,3085.269,5230.8,1,67407878.170709082523,train
0,27,0.103,3085.46,Spectrogram 1,54.644,5366.656,3000.0,6923.1,annotations,176.92799999999988,3262.388,3923.1,1,67407878.170709082523,train
0,28,1.878,3262.491,Spectrogram 1,54.644,5366.656,3316.1,7997.6,annotations,5.380999999999858,3267.872,4681.5,1,67407878.170709082523,train
0,29,0.349,3269.75,Spectrogram 1,54.644,5366.656,1692.3,6615.4,annotations,168.25599999999986,3438.006,4923.1,1,67407878.170709082523,train
0,30,6.155,3438.355,Spectrogram 1,54.644,5366.656,1267.9,15019.9,annotations,52.18100000000004,3490.536,13752.0,1,67407878.170709082523,train
0,31,2.496,3496.691,Spectrogram 1,54.644,5366.656,1950.6,15019.9,annotations,25.450000000000276,3522.141,13069.3,1,67407878.170709082523,train
0,32,3.405,3524.637,Spectrogram 1,54.644,5366.656,2730.9,5949.5,annotations,507.935,4032.572,3218.6,1,67407878.170709082523,train
0,33,0.4,4035.977,Spectrogram 1,54.644,5366.656,3121.0,5559.3,annotations,51.06100000000015,4087.038,2438.3,1,67407878.170709082523,train
0,34,0.206,4087.438,Spectrogram 1,54.644,5366.656,3511.2,7412.4,annotations,30.67100000000028,4118.109,3901.2,1,67407878.170709082523,train
0,35,0.521,4118.315,Spectrogram 1,54.644,5366.656,6144.5,13752.0,annotations,556.1810000000005,4674.496,7607.5,1,67407878.170709082523,train
0,36,4.3260000000000005,4675.017,Spectrogram 1,54.644,5366.656,1658.0,6924.8,annotations,561.6570000000002,5236.674,5266.8,1,67407878.170709082523,train
0,37,0.142,5241.0,Spectrogram 1,54.644,5366.656,190.5,2857.1,annotations,81.1180000000004,5322.118,2666.6,1,67407878.170709082523,train
0,38,0.256,5322.26,Spectrogram 1,54.644,5366.656,0.0,4000.0,annotations,3.893000000000029,5326.153,4000.0,1,67407878.170709082523,train
0,39,0.354,5326.409,Spectrogram 1,54.644,5366.656,0.0,2828.4,annotations,39.89300000000003,5366.302,2828.4,1,67407878.170709082523,train
0,2,1.168,2.355,Spectrogram 1,1.999,5095.478,1913.0,6087.0,annotations,526.24,528.595,4174.0,1,67407878.170709095523,train
0,3,0.5,529.763,Spectrogram 1,1.999,5095.478,434.8,4000.0,annotations,245.783,775.546,3565.2,1,67407878.170709095523,train
0,4,3.405,776.046,Spectrogram 1,1.999,5095.478,9460.6,16678.0,annotations,111.9559999999999,888.002,7217.4,1,67407878.170709095523,train
0,5,0.3339999999999999,891.407,Spectrogram 1,1.999,5095.478,0.0,3304.3,annotations,139.55100000000004,1030.958,3304.3,1,67407878.170709095523,train
0,6,0.265,1031.292,Spectrogram 1,1.999,5095.478,608.7,4000.0,annotations,59.69500000000016,1090.987,3391.3,1,67407878.170709095523,train
0,7,0.609,1091.252,Spectrogram 1,1.999,5095.478,608.7,3913.0,annotations,307.79099999999994,1399.043,3304.3,1,67407878.170709095523,train
0,8,0.412,1399.652,Spectrogram 1,1.999,5095.478,173.9,2956.5,annotations,215.36199999999985,1615.014,2782.6,1,67407878.170709095523,train
0,9,0.081,1615.426,Spectrogram 1,1.999,5095.478,5071.7,13041.5,annotations,41.7650000000001,1657.191,7969.8,1,67407878.170709095523,train
0,10,0.098,1657.272,Spectrogram 1,1.999,5095.478,4709.4,10505.7,annotations,24.906000000000176,1682.178,5796.3,1,67407878.170709095523,train
0,11,0.094,1682.276,Spectrogram 1,1.999,5095.478,3706.2,13459.4,annotations,12.829999999999927,1695.106,9753.2,1,67407878.170709095523,train
0,12,3.1860000000000004,1695.2,Spectrogram 1,1.999,5095.478,0.0,1755.6,annotations,178.71699999999987,1873.917,1755.6,1,67407878.170709095523,train
0,13,0.265,1877.103,Spectrogram 1,1.999,5095.478,1565.2,12521.7,annotations,18.62799999999993,1895.731,10956.5,1,67407878.170709095523,train
0,14,0.1,1895.996,Spectrogram 1,1.999,5095.478,2000.0,9606.0,annotations,0.9139999999999872,1896.91,7606.0,1,67407878.170709095523,train
0,15,0.502,1897.01,Spectrogram 1,1.999,5095.478,0.0,3023.5,annotations,49.455999999999904,1946.466,3023.5,1,67407878.170709095523,train
0,16,0.151,1946.968,Spectrogram 1,1.999,5095.478,3511.2,6437.1,annotations,69.02499999999986,2015.993,2925.9,1,67407878.170709095523,train
0,17,0.085,2016.144,Spectrogram 1,1.999,5095.478,4096.3,6339.6,annotations,2.0049999999998818,2018.149,2243.3,1,67407878.170709095523,train
0,18,0.275,2018.234,Spectrogram 1,1.999,5095.478,1913.0,13043.5,annotations,14.391000000000076,2032.625,11130.5,1,67407878.170709095523,train
0,19,0.952,2032.9,Spectrogram 1,1.999,5095.478,260.9,2347.8,annotations,663.4090000000001,2696.309,2086.9,1,67407878.170709095523,train
0,20,0.188,2697.261,Spectrogram 1,1.999,5095.478,7607.5,10631.0,annotations,24.135999999999967,2721.397,3023.5,1,67407878.170709095523,train
0,21,7.912000000000001,2721.585,Spectrogram 1,1.999,5095.478,585.2,6047.0,annotations,90.25599999999986,2811.841,5461.8,1,67407878.170709095523,train
0,22,0.4539999999999999,2819.753,Spectrogram 1,1.999,5095.478,487.7,3901.3,annotations,182.71799999999985,3002.471,3413.6,1,67407878.170709095523,train
0,23,0.127,3002.925,Spectrogram 1,1.999,5095.478,3121.0,8972.9,annotations,12.521999999999936,3015.447,5851.9,1,67407878.170709095523,train
0,24,0.152,3015.574,Spectrogram 1,1.999,5095.478,3023.5,12581.6,annotations,0.4239999999999781,3015.998,9558.1,1,67407878.170709095523,train
0,25,0.133,3016.15,Spectrogram 1,1.999,5095.478,6758.6,18069.0,annotations,62.784000000000106,3078.934,11310.4,1,67407878.170709095523,train
0,26,0.3879999999999999,3079.067,Spectrogram 1,1.999,5095.478,0.0,2145.7,annotations,73.77300000000014,3152.84,2145.7,1,67407878.170709095523,train
0,27,4.677,3153.228,Spectrogram 1,1.999,5095.478,5461.8,13752.0,annotations,94.5630000000001,3247.791,8290.2,1,67407878.170709095523,train
0,28,0.078,3252.468,Spectrogram 1,1.999,5095.478,2956.5,6434.8,annotations,110.11799999999994,3362.586,3478.3,1,67407878.170709095523,train
0,29,0.551,3362.664,Spectrogram 1,1.999,5095.478,195.1,2633.4,annotations,77.47699999999986,3440.141,2438.3,1,67407878.170709095523,train
0,30,3.647,3440.692,Spectrogram 1,1.999,5095.478,0.0,1463.0,annotations,39.177000000000135,3479.869,1463.0,1,67407878.170709095523,train
0,31,0.079,3483.516,Spectrogram 1,1.999,5095.478,4434.8,13217.4,annotations,32.221000000000004,3515.737,8782.6,1,67407878.170709095523,train
0,32,0.53,3515.816,Spectrogram 1,1.999,5095.478,434.8,3130.4,annotations,171.82500000000027,3687.641,2695.6,1,67407878.170709095523,train
0,33,0.579,3688.171,Spectrogram 1,1.999,5095.478,695.7,3043.5,annotations,220.759,3908.93,2347.8,1,67407878.170709095523,train
0,34,0.12,3909.509,Spectrogram 1,1.999,5095.478,3338.5,19752.6,annotations,193.04399999999987,4102.553,16414.1,1,67407878.170709095523,train
0,35,0.128,4102.673,Spectrogram 1,1.999,5095.478,10832.3,15887.3,annotations,11.146999999999936,4113.82,5055.0,1,67407878.170709095523,train
0,36,0.261,4113.948,Spectrogram 1,1.999,5095.478,7802.6,9655.7,annotations,19.76800000000003,4133.716,1853.1,1,67407878.170709095523,train
0,37,0.57,4133.977,Spectrogram 1,1.999,5095.478,0.0,2633.4,annotations,111.51100000000042,4245.488,2633.4,1,67407878.170709095523,train
0,38,0.143,4246.058,Spectrogram 1,1.999,5095.478,2909.2,12883.8,annotations,174.09199999999964,4420.15,9974.6,1,67407878.170709095523,train
0,39,0.1,4420.293,Spectrogram 1,1.999,5095.478,3413.6,18148.1,annotations,3.5090000000000146,4423.802,14734.5,1,67407878.170709095523,train
0,40,0.275,4423.902,Spectrogram 1,1.999,5095.478,6788.2,8459.2,annotations,16.685999999999694,4440.588,1671.0,1,67407878.170709095523,train
0,41,0.103,4440.863,Spectrogram 1,1.999,5095.478,3842.4,19980.4,annotations,78.04699999999957,4518.91,16138.0,1,67407878.170709095523,train
0,42,0.182,4519.013,Spectrogram 1,1.999,5095.478,2601.8,10643.6,annotations,1.7910000000001671,4520.804,8041.8,1,67407878.170709095523,train
0,43,0.322,4520.986,Spectrogram 1,1.999,5095.478,6047.0,8972.9,annotations,85.35199999999986,4606.338,2925.9,1,67407878.170709095523,train
0,44,0.505,4606.66,Spectrogram 1,1.999,5095.478,5559.3,9460.6,annotations,32.603000000000065,4639.263,3901.3,1,67407878.170709095523,train
0,45,0.205,4639.768,Spectrogram 1,1.999,5095.478,4096.3,6788.2,annotations,43.73199999999997,4683.5,2691.9,1,67407878.170709095523,train
0,46,0.188,4683.705,Spectrogram 1,1.999,5095.478,6339.6,11411.2,annotations,4.850000000000364,4688.555,5071.6,1,67407878.170709095523,train
0,47,0.069,4688.743,Spectrogram 1,1.999,5095.478,5071.7,13448.4,annotations,117.59899999999924,4806.342,8376.7,1,67407878.170709095523,train
0,48,0.133,4806.411,Spectrogram 1,1.999,5095.478,7997.6,10338.4,annotations,18.19300000000021,4824.604,2340.8,1,67407878.170709095523,train
0,49,0.276,4824.737,Spectrogram 1,1.999,5095.478,5461.8,10631.0,annotations,252.58500000000004,5077.322,5169.2,1,67407878.170709095523,train
0,50,0.187,5077.598,Spectrogram 1,1.999,5095.478,8108.1,12423.7,annotations,17.69300000000021,5095.291,4315.6,1,67407878.170709095523,train
0,2,0.109,52.008,Spectrogram 1,50.978,5342.312,758.9,14134.4,annotations,52.703,104.711,13375.5,1,67407878.170709112522,train
0,3,0.1689999999999999,104.82,Spectrogram 1,50.978,5342.312,0.0,3415.0,annotations,165.24599999999998,270.066,3415.0,1,67407878.170709112522,train
0,4,0.1889999999999999,270.235,Spectrogram 1,50.978,5342.312,3320.2,20964.4,annotations,95.69599999999996,365.931,17644.2,1,67407878.170709112522,train
0,5,0.812,366.12,Spectrogram 1,50.978,5342.312,292.6,2926.0,annotations,58.45999999999998,424.58,2633.4,1,67407878.170709112522,train
0,7,1.256,425.392,Spectrogram 1,50.978,5342.312,2181.8,5502.0,annotations,53.375999999999976,478.768,3320.2,1,67407878.170709112522,train
0,8,0.804,480.024,Spectrogram 1,50.978,5342.312,0.0,6260.9,annotations,77.10900000000004,557.133,6260.9,1,67407878.170709112522,train
0,9,0.3389999999999999,557.937,Spectrogram 1,50.978,5342.312,0.0,2243.2,annotations,451.701,1009.638,2243.2,1,67407878.170709112522,train
0,10,0.377,1009.977,Spectrogram 1,50.978,5342.312,569.2,2181.8,annotations,100.50900000000011,1110.486,1612.6,1,67407878.170709112522,train
0,11,0.308,1110.863,Spectrogram 1,50.978,5342.312,664.0,3604.7,annotations,92.35099999999989,1203.214,2940.7,1,67407878.170709112522,train
0,12,0.273,1203.522,Spectrogram 1,50.978,5342.312,9106.7,18687.7,annotations,0.1490000000001146,1203.671,9581.0,1,67407878.170709112522,train
0,13,0.993,1203.944,Spectrogram 1,50.978,5342.312,97.5,2145.7,annotations,122.67900000000007,1326.623,2048.2,1,67407878.170709112522,train
0,14,0.5820000000000001,1327.616,Spectrogram 1,50.978,5342.312,0.0,2145.7,annotations,386.009,1713.625,2145.7,1,67407878.170709112522,train
