Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power Density (dB FS/Hz)	Annotation
289	Spectrogram 1	1	791.567511531	792.910196790	76.306	239.094	1.3427	162.787	-33.39	
292	Spectrogram 1	1	793.048995662	793.584255326	351.010	574.842	0.5353	223.832	-44.19	
291	Spectrogram 1	1	794.273742351	795.099312342	188.223	366.271	0.8256	178.048	-28.00	
294	Spectrogram 1	1	796.532719578	796.823029904	351.010	600.278	0.2903	249.268	-39.39	
293	Spectrogram 1	1	797.548805720	798.319942524	208.571	401.881	0.7711	193.310	-29.73	
296	Spectrogram 1	1	799.777110619	800.058348747	361.184	544.320	0.2812	183.136	-41.46	
295	Spectrogram 1	1	799.840616003	801.274023239	55.958	228.919	1.4334	172.961	-34.84	
297	Spectrogram 1	1	802.689286080	803.759805408	183.136	447.665	1.0705	264.529	-33.25	
298	Spectrogram 1	1	809.638219602	810.654305744	81.394	234.007	1.0161	152.613	-34.05	
300	Spectrogram 1	1	810.618016953	810.890182884	376.445	752.891	0.2722	376.445	-43.55	
299	Spectrogram 1	1	812.296373527	813.203593297	208.571	396.794	0.9072	188.223	-31.60	
301	Spectrogram 1	1	813.294315274	813.775141752	345.923	518.884	0.4808	172.961	-41.96	
302	Spectrogram 1	1	814.119515350	814.736424793	244.181	366.271	0.6169	122.090	-43.68	
303	Spectrogram 1	1	814.981374131	815.108384899	376.445	539.233	0.1270	162.787	-43.63	
304	Spectrogram 1	1	815.525705993	815.915810494	228.919	376.445	0.3901	147.526	-42.38	
305	Spectrogram 1	1	816.360348181	817.058907404	213.658	432.403	0.6986	218.745	-36.41	
306	Spectrogram 1	1	817.439939707	817.712105638	157.700	356.097	0.2722	198.397	-43.22	
308	Spectrogram 1	1	818.755408373	818.873346943	381.532	523.971	0.1179	142.439	-38.09	
307	Spectrogram 1	1	818.809841560	819.653555945	66.132	234.007	0.8437	167.874	-33.34	
309	Spectrogram 1	1	821.395417903	822.329854266	183.136	432.403	0.9344	249.268	-35.03	
310	Spectrogram 1	1	824.752131051	825.858939171	183.136	422.229	1.1068	239.094	-33.92	
314	Spectrogram 1	1	827.555069680	827.936101983	702.020	920.765	0.3810	218.745	-47.01	
311	Spectrogram 1	1	827.292346407	828.381010130	96.655	228.919	1.0887	132.265	-33.96	
312	Spectrogram 1	1	828.580598480	829.079569353	239.094	366.271	0.4990	127.177	-39.44	
313	Spectrogram 1	1	830.068068442	830.866421840	167.874	422.229	0.7984	254.355	-32.82	
315	Spectrogram 1	1	833.978185650	834.776539047	193.310	376.445	0.7984	183.136	-33.61	
316	Spectrogram 1	1	836.076579224	836.756994052	208.571	366.271	0.6804	157.700	-38.87	
317	Spectrogram 1	1	836.811427238	837.691430415	40.697	239.094	0.8800	198.397	-35.82	
318	Spectrogram 1	1	838.290195463	839.015971278	234.007	376.445	0.7258	142.439	-44.37	
319	Spectrogram 1	1	839.533086547	840.249790165	172.961	422.229	0.7167	249.268	-31.79	
320	Spectrogram 1	1	843.391486475	844.080973500	203.484	401.881	0.6895	198.397	-35.46	
321	Spectrogram 1	1	845.904485237	846.857065995	66.132	223.832	0.9526	157.700	-35.56	
322	Spectrogram 1	1	846.603044460	847.147376322	228.919	356.097	0.5443	127.177	-36.74	
323	Spectrogram 1	1	848.643919027	849.251756273	193.310	391.707	0.6078	198.397	-31.17	
324	Spectrogram 1	1	849.859593519	850.349492195	208.571	371.358	0.4899	162.787	-36.66	
325	Spectrogram 1	1	851.801043826	852.499603049	213.658	396.794	0.6986	183.136	-33.35	
326	Spectrogram 1	1	854.613055198	855.529347166	76.306	208.571	0.9163	132.265	-34.98	
327	Spectrogram 1	1	857.044404181	857.915335160	198.397	412.055	0.8709	213.658	-29.04	
328	Spectrogram 1	1	860.065446014	860.528128097	157.700	356.097	0.4627	198.397	-37.46	
329	Spectrogram 1	1	861.072459959	861.725658193	213.658	422.229	0.6532	208.571	-31.47	
330	Spectrogram 1	1	863.678896551	864.495394344	71.219	234.007	0.8165	162.787	-33.17	
331	Spectrogram 1	1	866.445916849	867.198909258	228.919	406.968	0.7530	178.048	-28.85	
332	Spectrogram 1	1	870.207607809	870.915239229	183.136	412.055	0.7076	228.919	-31.36	
333	Spectrogram 1	1	873.029061293	873.899992272	96.655	239.094	0.8709	142.439	-33.16	
334	Spectrogram 1	1	874.299168971	874.725562262	223.832	381.532	0.4264	157.700	-37.98	
335	Spectrogram 1	1	875.759792800	876.549074000	188.223	386.620	0.7893	198.397	-31.27	
336	Spectrogram 1	1	879.590790285	880.325638298	223.832	381.532	0.7348	157.700	-30.10	
337	Spectrogram 1	1	881.940489489	882.883998049	76.306	239.094	0.9435	162.787	-36.62	
338	Spectrogram 1	1	884.027094959	884.362766274	208.571	356.097	0.3357	147.526	-40.32	
339	Spectrogram 1	1	884.716581984	885.533079777	223.832	351.010	0.8165	127.177	-29.78	
340	Spectrogram 1	1	888.526535103	889.188805535	193.310	381.532	0.6623	188.223	-30.23	
341	Spectrogram 1	1	889.506332454	889.778498385	203.484	371.358	0.2722	167.874	-36.74	
342	Spectrogram 1	1	891.729020890	892.772323625	61.045	234.007	1.0433	172.961	-38.53	
343	Spectrogram 1	1	893.425151945	893.933195016	239.094	371.358	0.5080	132.265	-45.03	
344	Spectrogram 1	1	894.795053797	895.584334997	172.961	386.620	0.7893	213.658	-30.81	
345	Spectrogram 1	1	898.414860679	899.204141878	218.745	412.055	0.7893	193.310	-30.66	
348	Spectrogram 1	1	901.272602954	901.798790420	752.891	971.636	0.5262	218.745	-45.57	
346	Spectrogram 1	1	901.091159000	901.980234374	81.394	198.397	0.8891	117.003	-36.60	
347	Spectrogram 1	1	902.315905689	902.642504806	213.658	376.445	0.3266	162.787	-38.83	
349	Spectrogram 1	1	903.945444962	904.898025720	167.874	432.403	0.9526	264.529	-33.04	
350	Spectrogram 1	1	907.819273379	908.699276556	183.136	386.620	0.8800	203.484	-31.95	
351	Spectrogram 1	1	911.067120155	911.928978936	86.481	223.832	0.8619	137.352	-36.09	
352	Spectrogram 1	1	913.703673950	914.492955150	172.961	422.229	0.7893	249.268	-30.57	
353	Spectrogram 1	1	916.262033701	916.888015342	203.484	381.532	0.6260	178.048	-40.54	
354	Spectrogram 1	1	917.323480831	918.067401042	213.658	401.881	0.7439	188.223	-33.43	
355	Spectrogram 1	1	919.905786090	920.767644872	71.219	213.658	0.8619	142.439	-35.75	
356	Spectrogram 1	1	922.264557492	922.763528365	249.268	401.881	0.4990	152.613	-30.57	
357	Spectrogram 1	1	925.046451100	925.763154719	147.526	376.445	0.7167	228.919	-32.73	
358	Spectrogram 1	1	927.414294700	928.258009085	81.394	234.007	0.8437	152.613	-37.61	
359	Spectrogram 1	1	929.213305750	930.102381124	218.745	381.532	0.8891	162.787	-34.40	
360	Spectrogram 1	1	932.824040434	933.504455261	193.310	386.620	0.6804	193.310	-30.58	
361	Spectrogram 1	1	934.375386240	934.901573706	167.874	356.097	0.5262	188.223	-40.91	
362	Spectrogram 1	1	935.137450846	936.035598418	61.045	213.658	0.8981	152.613	-37.17	
363	Spectrogram 1	1	937.514366643	938.176637075	208.571	376.445	0.6623	167.874	-31.31	
364	Spectrogram 1	1	938.393999308	938.765959414	183.136	330.661	0.3720	147.526	-39.85	
365	Spectrogram 1	1	940.244727639	940.516893569	101.742	289.965	0.2722	188.223	-38.78	
366	Spectrogram 1	1	941.251741583	941.986589596	178.048	391.707	0.7348	213.658	-32.82	
367	Spectrogram 1	1	944.073195067	944.907837255	76.306	218.745	0.8346	142.439	-37.56	
368	Spectrogram 1	1	946.461898968	947.223963574	193.310	381.532	0.7621	188.223	-29.62	
369	Spectrogram 1	1	950.725831885	951.297380340	188.223	371.358	0.5715	183.136	-30.86	
370	Spectrogram 1	1	951.859856598	952.404188460	167.874	366.271	0.5443	198.397	-43.85	
371	Spectrogram 1	1	953.592646358	954.372855360	71.219	213.658	0.7802	142.439	-34.80	
372	Spectrogram 1	1	955.624818642	956.014923143	234.007	371.358	0.3901	137.352	-41.14	
373	Spectrogram 1	1	956.196367097	956.849565331	218.745	386.620	0.6532	167.874	-29.73	
374	Spectrogram 1	1	959.586097890	960.366306892	172.961	386.620	0.7802	213.658	-31.09	
375	Spectrogram 1	1	961.826930721	962.806728073	71.219	223.832	0.9798	152.613	-37.42	
376	Spectrogram 1	1	964.037275875	964.708618505	188.223	381.532	0.6713	193.310	-28.90	
377	Spectrogram 1	1	968.161854743	968.424948476	203.484	437.491	0.2631	234.007	-36.34	
378	Spectrogram 1	1	969.041857919	969.495467804	249.268	361.184	0.4536	111.916	-42.48	
379	Spectrogram 1	1	970.039799666	970.829080866	96.655	244.181	0.7893	147.526	-32.87	
380	Spectrogram 1	1	972.951605213	973.486864877	86.481	447.665	0.5353	361.184	-38.68	
381	Spectrogram 1	1	974.049341134	974.421301240	142.439	345.923	0.3720	203.484	-41.15	
382	Spectrogram 1	1	976.671206269	977.188321538	96.655	417.142	0.5171	320.487	-37.73	
383	Spectrogram 1	1	979.087126763	979.912696753	45.784	234.007	0.8256	188.223	-36.49	
384	Spectrogram 1	1	981.418681571	981.718064095	188.223	488.362	0.2994	300.139	-42.84	
385	Spectrogram 1	1	982.135385189	982.543634085	101.742	544.320	0.4082	442.578	-37.52	
386	Spectrogram 1	1	984.578522276	984.959554579	340.836	457.839	0.3810	117.003	-45.15	
387	Spectrogram 1	1	985.649041604	985.984712919	157.700	579.929	0.3357	422.229	-38.59	
389	Spectrogram 1	1	988.270721475	988.796908941	300.139	447.665	0.5262	147.526	-45.53	
388	Spectrogram 1	1	988.406804440	989.078147070	61.045	239.094	0.6713	178.048	-36.10	
390	Spectrogram 1	1	991.064958366	991.409701878	66.132	437.491	0.3447	371.358	-38.76	
391	Spectrogram 1	1	992.090116706	992.416715823	198.397	325.574	0.3266	127.177	-39.31	
392	Spectrogram 1	1	992.852181312	993.196924825	203.484	330.661	0.3447	127.177	-41.95	
393	Spectrogram 1	1	993.714040093	993.995278222	183.136	417.142	0.2812	234.007	-42.96	
394	Spectrogram 1	1	994.584971072	995.065797550	101.742	417.142	0.4808	315.400	-38.03	
395	Spectrogram 1	1	996.934670276	997.479002138	61.045	223.832	0.5443	162.787	-34.78	
396	Spectrogram 1	1	999.329730468	999.701690574	127.177	640.974	0.3720	513.797	-39.24	
397	Spectrogram 1	1	999.858448155	1000.194119470	335.749	437.491	0.3357	101.742	-46.12	
398	Spectrogram 1	1	1000.357419028	1000.629584959	188.223	340.836	0.2722	152.613	-37.41	
399	Spectrogram 1	1	1001.600310113	1001.763609672	178.048	345.923	0.1633	167.874	-41.42	
400	Spectrogram 1	1	1002.543818674	1002.861345593	157.700	661.323	0.3175	503.623	-39.80	
401	Spectrogram 1	1	1004.545688544	1004.917648650	213.658	381.532	0.3720	167.874	-42.59	
402	Spectrogram 1	1	1005.307753151	1005.534558093	183.136	513.797	0.2268	330.661	-44.49	
403	Spectrogram 1	1	1007.212914667	1007.575802575	111.916	559.581	0.3629	447.665	-39.95	
404	Spectrogram 1	1	1009.247802858	1009.556257579	162.787	447.665	0.3085	284.878	-44.24	
405	Spectrogram 1	1	1010.935231629	1011.207397560	137.352	610.452	0.2722	473.100	-40.86	
406	Spectrogram 1	1	1011.806162608	1012.413999854	228.919	406.968	0.6078	178.048	-42.35	
407	Spectrogram 1	1	1012.940187321	1013.203281054	198.397	478.187	0.2631	279.790	-43.84	
408	Spectrogram 1	1	1015.625557839	1016.006590142	244.181	376.445	0.3810	132.265	-40.52	
409	Spectrogram 1	1	1016.051951131	1016.305972666	218.745	534.145	0.2540	315.400	-36.92	
410	Spectrogram 1	1	1019.843759798	1020.206647706	213.658	396.794	0.3629	183.136	-42.54	
411	Spectrogram 1	1	1022.801296247	1023.463566679	193.310	340.836	0.6623	147.526	-40.73	
412	Spectrogram 1	1	1024.458237286	1024.775764205	330.661	676.584	0.3175	345.923	-38.68	
413	Spectrogram 1	1	1025.846283533	1026.145666057	157.700	351.010	0.2994	193.310	-43.03	
414	Spectrogram 1	1	1026.363398802	1026.844225280	218.745	406.968	0.4808	188.223	-38.58	
415	Spectrogram 1	1	1028.513324393	1028.785490323	137.352	585.016	0.2722	447.665	-39.27	
416	Spectrogram 1	1	1030.264258548	1030.808590410	106.829	371.358	0.5443	264.529	-42.74	
417	Spectrogram 1	1	1031.600771997	1032.244898033	249.268	396.794	0.6441	147.526	-48.77	
418	Spectrogram 1	1	1033.115829012	1033.378922745	106.829	503.623	0.2631	396.794	-37.97	
419	Spectrogram 1	1	1033.642016479	1034.395008887	203.484	315.400	0.7530	111.916	-39.61	
420	Spectrogram 1	1	1036.409036776	1036.681202707	172.961	625.713	0.2722	452.752	-38.12	
421	Spectrogram 1	1	1037.198317976	1037.806155222	178.048	361.184	0.6078	183.136	-39.78	
422	Spectrogram 1	1	1041.356100428	1041.836926906	228.919	396.794	0.4808	167.874	-41.48	
423	Spectrogram 1	1	1042.789507664	1042.970951618	208.571	340.836	0.1814	132.265	-37.42	
424	Spectrogram 1	1	1043.723944027	1044.259203691	183.136	371.358	0.5353	188.223	-44.25	
425	Spectrogram 1	1	1047.262101129	1047.851793979	157.700	351.010	0.5897	193.310	-43.12	
427	Spectrogram 1	1	1049.417828129	1049.671849665	142.439	340.836	0.2540	198.397	-38.15	
426	Spectrogram 1	1	1051.232267669	1051.604227774	218.745	340.836	0.3720	122.090	-40.90	
428	Spectrogram 1	1	1052.838046661	1053.191862371	157.700	473.100	0.3538	315.400	-40.64	
429	Spectrogram 1	1	1053.953926978	1054.135370932	183.136	422.229	0.1814	239.094	-41.16	
430	Spectrogram 1	1	1055.015374108	1055.550633773	289.965	422.229	0.5353	132.265	-44.55	
431	Spectrogram 1	1	1058.090663480	1058.498912376	193.310	371.358	0.4082	178.048	-39.26	
432	Spectrogram 1	1	1059.097677424	1059.306337971	137.352	269.616	0.2087	132.265	-43.71	
433	Spectrogram 1	1	1059.560359507	1059.859742031	147.526	264.529	0.2994	117.003	-45.63	
434	Spectrogram 1	1	1061.438304430	1061.683253768	127.177	427.316	0.2449	300.139	-34.51	
435	Spectrogram 1	1	1064.398556786	1065.314848753	157.700	325.574	0.9163	167.874	-45.41	
436	Spectrogram 1	1	1065.868252813	1066.149490942	254.355	386.620	0.2812	132.265	-36.17	
437	Spectrogram 1	1	1067.347021038	1067.737125539	188.223	361.184	0.3901	172.961	-39.26	
438	Spectrogram 1	1	1069.046237913	1069.254898460	162.787	351.010	0.2087	188.223	-42.13	
439	Spectrogram 1	1	1071.105626791	1071.568308873	234.007	371.358	0.4627	137.352	-45.84	
440	Spectrogram 1	1	1076.240305423	1076.730204099	183.136	361.184	0.4899	178.048	-40.93	
441	Spectrogram 1	1	1080.510039455	1080.954577142	203.484	376.445	0.4445	172.961	-41.14	
442	Spectrogram 1	1	1083.524724996	1083.887612904	269.616	513.797	0.3629	244.181	-38.03	
443	Spectrogram 1	1	1084.395655975	1085.103287396	223.832	376.445	0.7076	152.613	-42.04	
444	Spectrogram 1	1	1089.690548346	1090.008075266	223.832	457.839	0.3175	234.007	-45.65	
445	Spectrogram 1	1	1091.749937223	1092.103752934	127.177	473.100	0.3538	345.923	-38.74	
446	Spectrogram 1	1	1107.870677188	1108.052121142	198.397	483.274	0.1814	284.878	-44.40	
447	Spectrogram 1	1	1108.424081247	1108.650886190	183.136	457.839	0.2268	274.703	-41.99	
448	Spectrogram 1	1	1112.457753488	1112.729919419	213.658	483.274	0.2722	269.616	-43.97	
449	Spectrogram 1	1	1113.020229745	1113.228890292	137.352	468.013	0.2087	330.661	-41.11	
450	Spectrogram 1	1	1115.360856751	1116.068488171	132.265	539.233	0.7076	406.968	-41.59	
451	Spectrogram 1	1	1116.449150560	1116.675955503	167.874	488.362	0.2268	320.487	-46.75	
452	Spectrogram 1	1	1116.721316491	1116.875543852	157.700	503.623	0.1542	345.923	-41.60	
453	Spectrogram 1	1	1119.052871300	1119.334109428	208.571	523.971	0.2812	315.400	-35.50	
454	Spectrogram 1	1	1121.221126549	1121.366281712	172.961	457.839	0.1452	284.878	-42.51	
455	Spectrogram 1	1	1123.598042346	1123.970002452	137.352	554.494	0.3720	417.142	-37.10	
456	Spectrogram 1	1	1124.160518603	1124.514334313	198.397	447.665	0.3538	249.268	-44.52	
457	Spectrogram 1	1	1127.435581972	1127.789397682	300.139	671.497	0.3538	371.358	-42.15	
458	Spectrogram 1	1	1128.506101300	1128.705689650	167.874	539.233	0.1996	371.358	-42.79	
459	Spectrogram 1	1	1129.894147548	1130.193530072	203.484	391.707	0.2994	188.223	-45.80	
460	Spectrogram 1	1	1132.161826484	1132.515642195	183.136	534.145	0.3538	351.010	-40.30	
461	Spectrogram 1	1	1136.017510506	1136.307820832	289.965	569.755	0.2903	279.790	-38.94	
462	Spectrogram 1	1	1136.471120391	1136.561842368	172.961	325.574	0.0907	152.613	-38.64	
463	Spectrogram 1	1	1136.797719508	1136.970091264	223.832	534.145	0.1724	310.313	-44.67	
464	Spectrogram 1	1	1137.106174229	1137.260401590	279.790	625.713	0.1542	345.923	-40.30	
465	Spectrogram 1	1	1139.697551686	1139.878995640	198.397	457.839	0.1814	259.442	-41.30	
466	Spectrogram 1	1	1140.405183107	1140.695493433	142.439	564.668	0.2903	422.229	-39.48	
467	Spectrogram 1	1	1141.357763865	1141.566424412	167.874	310.313	0.2087	142.439	-40.94	
468	Spectrogram 1	1	1142.128900669	1142.364777810	172.961	320.487	0.2359	147.526	-41.46	
469	Spectrogram 1	1	1143.589524499	1144.106639767	81.394	457.839	0.5171	376.445	-39.77	
470	Spectrogram 1	1	1147.780509817	1148.052675748	178.048	549.407	0.2722	371.358	-35.55	
471	Spectrogram 1	1	1151.119078570	1151.590832850	111.916	488.362	0.4718	376.445	-37.12	
472	Spectrogram 1	1	1151.971865153	1152.316608666	183.136	544.320	0.3447	361.184	-44.48	
473	Spectrogram 1	1	1155.564085522	1155.772746069	183.136	513.797	0.2087	330.661	-41.55	
474	Spectrogram 1	1	1156.398727711	1156.661821444	152.613	595.191	0.2631	442.578	-37.98	
475	Spectrogram 1	1	1159.945587096	1160.181464236	183.136	564.668	0.2359	381.532	-38.76	
476	Spectrogram 1	1	1160.226825225	1160.535279946	137.352	539.233	0.3085	401.881	-44.70	
477	Spectrogram 1	1	1162.023120369	1162.340647288	71.219	203.484	0.3175	132.265	-40.11	
478	Spectrogram 1	1	1164.581480119	1164.971584620	254.355	539.233	0.3901	284.878	-39.38	
479	Spectrogram 1	1	1165.661071645	1165.996742960	198.397	361.184	0.3357	162.787	-42.69	
480	Spectrogram 1	1	1166.395919659	1166.722518776	142.439	371.358	0.3266	228.919	-38.11	
481	Spectrogram 1	1	1167.992626454	1168.464380734	71.219	579.929	0.4718	508.710	-39.62	
482	Spectrogram 1	1	1172.195769630	1172.422574573	132.265	523.971	0.2268	391.707	-33.76	
483	Spectrogram 1	1	1172.676596108	1172.930617644	203.484	315.400	0.2540	111.916	-43.11	
484	Spectrogram 1	1	1173.148350388	1173.375155331	162.787	300.139	0.2268	137.352	-39.94	
485	Spectrogram 1	1	1173.737857756	1173.883012919	264.529	493.449	0.1452	228.919	-40.85	
486	Spectrogram 1	1	1175.153120596	1175.697452458	81.394	534.145	0.5443	452.752	-40.52	
487	Spectrogram 1	1	1179.643488542	1179.924726671	203.484	457.839	0.2812	254.355	-41.70	
488	Spectrogram 1	1	1180.115242823	1180.414625347	152.613	564.668	0.2994	412.055	-38.33	
489	Spectrogram 1	1	1183.598966739	1183.925565856	142.439	635.887	0.3266	493.449	-37.08	
490	Spectrogram 1	1	1184.061648821	1184.279381566	172.961	488.362	0.2177	315.400	-43.63	
491	Spectrogram 1	1	1188.409947357	1188.718402079	111.916	554.494	0.3085	442.578	-37.37	
492	Spectrogram 1	1	1190.251233355	1190.514327089	137.352	254.355	0.2631	117.003	-43.64	
493	Spectrogram 1	1	1191.702784987	1192.047528499	178.048	549.407	0.3447	371.358	-36.64	
494	Spectrogram 1	1	1195.658263183	1195.984862300	132.265	518.884	0.3266	386.620	-35.12	
495	Spectrogram 1	1	1198.978687540	1199.332503251	178.048	478.187	0.3538	300.139	-34.92	
496	Spectrogram 1	1	1203.574836038	1203.983084935	142.439	518.884	0.4082	376.445	-39.79	
497	Spectrogram 1	1	1207.530314234	1207.929490933	122.090	483.274	0.3992	361.184	-39.99	
498	Spectrogram 1	1	1208.410317411	1208.646194551	183.136	498.536	0.2359	315.400	-41.81	
499	Spectrogram 1	1	1213.196981794	1213.487292121	203.484	534.145	0.2903	330.661	-37.40	
500	Spectrogram 1	1	1214.956988148	1215.283587265	147.526	274.703	0.3266	127.177	-44.56	
501	Spectrogram 1	1	1216.998232629	1217.324831747	157.700	579.929	0.3266	422.229	-38.99	
502	Spectrogram 1	1	1220.502631583	1220.675003339	167.874	478.187	0.1724	310.313	-41.72	
503	Spectrogram 1	1	1221.137685422	1221.382634760	172.961	508.710	0.2449	335.749	-35.83	
504	Spectrogram 1	1	1224.639553733	1224.911719664	152.613	513.797	0.2722	361.184	-36.46	
505	Spectrogram 1	1	1225.020586036	1225.982238992	513.797	676.584	0.9617	162.787	-43.75	
506	Spectrogram 1	1	1228.594662015	1229.166210470	96.655	442.578	0.5715	345.923	-37.10	
507	Spectrogram 1	1	1232.377768455	1232.822306142	91.568	473.100	0.4445	381.532	-37.19	
509	Spectrogram 1	1	1236.375151905	1236.620101242	172.961	473.100	0.2449	300.139	-44.69	
510	Spectrogram 1	1	1235.758242461	1236.774328603	513.797	625.713	1.0161	111.916	-46.56	
508	Spectrogram 1	1	1237.491032221	1237.881136722	122.090	579.929	0.3901	457.839	-39.49	
511	Spectrogram 1	1	1242.553133273	1243.033959751	457.839	585.016	0.4808	127.177	-45.09	
512	Spectrogram 1	1	1243.841385346	1244.313139626	483.274	646.062	0.4718	162.787	-45.00	
513	Spectrogram 1	1	1246.417519540	1246.689685471	111.916	391.707	0.2722	279.790	-36.04	
514	Spectrogram 1	1	1248.195670289	1248.948662697	96.655	274.703	0.7530	178.048	-38.64	
515	Spectrogram 1	1	1249.828665874	1250.064543014	127.177	376.445	0.2359	249.268	-34.47	
516	Spectrogram 1	1	1251.624775754	1252.668078489	523.971	646.062	1.0433	122.090	-45.67	
517	Spectrogram 1	1	1254.772828355	1255.081283077	152.613	432.403	0.3085	279.790	-37.14	
518	Spectrogram 1	1	1254.709322971	1255.797986695	457.839	620.626	1.0887	162.787	-48.12	
519	Spectrogram 1	1	1255.825203288	1256.033863835	167.874	295.052	0.2087	127.177	-42.30	
520	Spectrogram 1	1	1256.133658010	1256.351390755	172.961	427.316	0.2177	254.355	-41.61	
521	Spectrogram 1	1	1256.532834709	1256.786856244	203.484	325.574	0.2540	122.090	-39.72	
523	Spectrogram 1	1	1258.334930677	1258.616168806	117.003	361.184	0.2812	244.181	-36.69	
524	Spectrogram 1	1	1261.510199871	1261.664427232	147.526	345.923	0.1542	198.397	-38.09	
522	Spectrogram 1	1	1261.954737559	1262.907318317	427.316	640.974	0.9526	213.658	-47.11	
525	Spectrogram 1	1	1263.360928202	1263.633094133	106.829	376.445	0.2722	269.616	-35.30	
526	Spectrogram 1	1	1264.086704017	1264.259075774	76.306	305.226	0.1724	228.919	-37.05	
527	Spectrogram 1	1	1266.699496954	1266.971662885	132.265	391.707	0.2722	259.442	-36.98	
528	Spectrogram 1	1	1268.214553970	1268.523008692	198.397	427.316	0.3085	228.919	-46.43	
529	Spectrogram 1	1	1272.868591389	1273.249623692	142.439	335.749	0.3810	193.310	-44.15	
530	Spectrogram 1	1	1287.419656478	1288.109143503	468.013	630.800	0.6895	162.787	-39.94	
531	Spectrogram 1	1	1294.286940221	1294.876633071	468.013	595.191	0.5897	127.177	-40.98	
532	Spectrogram 1	1	1297.008599530	1297.616436776	595.191	778.326	0.6078	183.136	-37.62	
533	Spectrogram 1	1	1300.872985603	1301.417317465	427.316	554.494	0.5443	127.177	-45.47	
534	Spectrogram 1	1	1304.710525229	1305.390940056	457.839	600.278	0.6804	142.439	-45.38	
535	Spectrogram 1	1	1306.291803484	1307.326034021	503.623	763.065	1.0342	259.442	-44.01	
