Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power Density (dB FS/Hz)	Annotation
298	Spectrogram 1	1	1053.804350741	1054.138138957	990.381	1167.903	0.3338	177.521	-50.78	
299	Spectrogram 1	1	1055.725285694	1056.086889595	766.144	906.292	0.3616	140.148	-52.76	
300	Spectrogram 1	1	1057.401180699	1058.131342423	345.699	710.085	0.7302	364.386	-44.51	
301	Spectrogram 1	1	1059.326200522	1060.042454404	392.415	513.877	0.7163	121.462	-39.42	
302	Spectrogram 1	1	1062.918945085	1063.419627410	317.669	663.369	0.5007	345.699	-38.80	
303	Spectrogram 1	1	1065.842460507	1066.294465384	364.386	523.220	0.4520	158.835	-40.51	
304	Spectrogram 1	1	1066.148433039	1066.593483994	738.114	850.233	0.4451	112.119	-45.86	
305	Spectrogram 1	1	1066.558714389	1066.864686921	280.297	448.475	0.3060	168.178	-40.32	
306	Spectrogram 1	1	1067.080258477	1067.754788832	289.640	401.758	0.6745	112.119	-36.21	
307	Spectrogram 1	1	1066.753424182	1067.003765344	990.381	1093.157	0.2503	102.775	-48.56	
308	Spectrogram 1	1	1069.244580146	1070.857889860	261.610	420.445	1.6133	158.835	-34.63	
309	Spectrogram 1	1	1072.347681175	1073.223875244	196.208	420.445	0.8762	224.237	-36.98	
310	Spectrogram 1	1	1076.261522456	1077.325472397	149.492	355.042	1.0639	205.551	-35.87	
311	Spectrogram 1	1	1079.545425961	1080.588514138	158.835	355.042	1.0431	196.208	-32.96	
312	Spectrogram 1	1	1083.339834238	1083.965687144	214.894	429.788	0.6259	214.894	-38.22	
313	Spectrogram 1	1	1085.843245864	1087.115813440	149.492	364.386	1.2726	214.894	-33.93	
314	Spectrogram 1	1	1086.211803686	1086.462144849	775.487	906.292	0.2503	130.805	-45.52	
315	Spectrogram 1	1	1088.872723336	1090.068797780	233.581	373.729	1.1961	140.148	-31.66	
316	Spectrogram 1	1	1092.668348483	1093.475003340	252.267	420.445	0.8067	168.178	-33.24	
317	Spectrogram 1	1	1095.743632776	1097.245679751	177.521	345.699	1.5020	168.178	-30.78	
318	Spectrogram 1	1	1099.173568625	1100.140163670	168.178	355.042	0.9666	186.864	-29.57	
319	Spectrogram 1	1	1100.341827384	1100.606076389	205.551	597.966	0.2642	392.415	-41.77	
320	Spectrogram 1	1	1103.570099520	1104.182044584	186.864	401.758	0.6119	214.894	-33.57	
321	Spectrogram 1	1	1105.940170298	1106.440852624	168.178	308.326	0.5007	140.148	-38.27	
322	Spectrogram 1	1	1106.691193786	1106.948488870	158.835	280.297	0.2573	121.462	-34.16	
323	Spectrogram 1	1	1108.637074847	1109.714932630	168.178	345.699	1.0779	177.521	-31.80	
324	Spectrogram 1	1	1113.189461059	1113.648419857	196.208	401.758	0.4590	205.551	-36.31	
325	Spectrogram 1	1	1115.330052438	1115.775103394	168.178	364.386	0.4451	196.208	-38.23	
326	Spectrogram 1	1	1115.969813187	1116.324463167	102.775	252.267	0.3546	149.492	-30.72	
327	Spectrogram 1	1	1118.235574623	1118.896197135	168.178	411.102	0.6606	242.924	-36.16	
328	Spectrogram 1	1	1122.054929533	1122.611243227	158.835	383.072	0.5563	224.237	-31.33	
