Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power Density (dB FS/Hz)	Annotation
287	Spectrogram 1	1	222.676282124	224.020135477	280.825	468.042	1.3439	187.217	-35.10	
288	Spectrogram 1	1	222.253909994	223.794233136	390.035	759.269	1.5403	369.233	-37.15	
289	Spectrogram 1	1	222.953342442	224.603688665	395.236	878.880	1.6503	483.644	-37.22	
290	Spectrogram 1	1	222.662567154	223.031930357	130.012	286.026	0.3694	156.014	-47.40	
291	Spectrogram 1	1	224.737288121	225.389567819	135.212	364.033	0.6523	228.821	-45.56	
292	Spectrogram 1	1	225.925742065	227.018114090	1081.123	1713.617	1.0924	632.494	-55.71	
293	Spectrogram 1	1	226.137929437	227.442488833	235.346	426.566	1.3046	191.219	-50.10	
294	Spectrogram 1	1	226.452281099	227.285313002	73.546	301.538	0.8330	227.992	-49.19	
295	Spectrogram 1	1	227.395336084	228.165497655	397.147	904.613	0.7702	507.466	-35.85	
296	Spectrogram 1	1	227.583947081	228.747048229	1235.569	1919.545	1.1631	683.976	-53.97	
297	Spectrogram 1	1	229.100693848	229.572221341	1983.632	2307.234	0.4715	323.601	-56.39	
298	Spectrogram 1	1	229.367892761	230.381676869	992.868	1691.553	1.0138	698.685	-54.77	
299	Spectrogram 1	1	228.134062489	229.320740011	375.083	816.358	1.1867	441.275	-50.56	
300	Spectrogram 1	1	229.407186718	229.894431794	176.510	382.438	0.4872	205.928	-46.69	
301	Spectrogram 1	1	230.224501039	230.641016990	132.382	441.275	0.4165	308.892	-51.64	
302	Spectrogram 1	1	230.561825352	232.683699068	353.020	926.677	2.1219	573.657	-39.89	
303	Spectrogram 1	1	231.143375926	231.717067708	1500.334	1698.907	0.5737	198.574	-45.55	
304	Spectrogram 1	1	232.345771032	232.770145775	1470.916	1676.844	0.4244	205.928	-44.61	
305	Spectrogram 1	1	232.597252361	233.131650186	1520.893	2315.187	0.5344	794.294	-52.08	
306	Spectrogram 1	1	233.807506258	234.758420035	1095.832	1713.617	0.9509	617.785	-57.18	
307	Spectrogram 1	1	233.956823298	235.897944808	330.956	867.840	1.9411	536.884	-36.32	
308	Spectrogram 1	1	235.316394234	235.866509642	235.346	316.247	0.5501	80.900	-47.95	
309	Spectrogram 1	1	236.285324822	236.835440230	1537.107	1823.935	0.5501	286.829	-44.66	
310	Spectrogram 1	1	238.202869958	239.200936484	213.283	367.729	0.9981	154.446	-48.41	
311	Spectrogram 1	1	238.132140834	238.595809535	220.637	301.538	0.4637	80.900	-49.18	
312	Spectrogram 1	1	238.682256242	239.185218901	375.083	816.358	0.5030	441.275	-37.53	
313	Spectrogram 1	1	239.169501317	240.599801378	353.020	809.004	1.4303	455.984	-44.50	
314	Spectrogram 1	1	240.254014550	240.819847541	125.028	338.311	0.5658	213.283	-50.78	
315	Spectrogram 1	1	239.208795275	239.664605185	1294.406	1419.433	0.4558	125.028	-43.14	
316	Spectrogram 1	1	240.702607437	241.857849794	1066.414	1735.680	1.1552	669.267	-52.83	
317	Spectrogram 1	1	241.613664177	243.350457108	308.892	867.840	1.7368	558.948	-37.63	
318	Spectrogram 1	1	241.990886171	242.753188951	661.912	809.004	0.7623	147.092	-55.34	
319	Spectrogram 1	1	243.279727984	244.379958800	323.601	735.458	1.1002	411.856	-43.70	
320	Spectrogram 1	1	242.328814208	243.601938437	1264.987	1551.816	1.2731	286.829	-55.49	
321	Spectrogram 1	1	243.994878015	245.197273120	1051.705	1603.298	1.2024	551.593	-54.73	
322	Spectrogram 1	1	244.631440129	247.075524299	286.829	948.741	2.4441	661.912	-39.14	
323	Spectrogram 1	1	248.002861701	248.938057894	345.665	720.749	0.9352	375.083	-43.90	
324	Spectrogram 1	1	248.623706233	249.676784299	1147.314	1588.589	1.0531	441.275	-52.82	
325	Spectrogram 1	1	246.900851006	247.254496625	1272.342	1382.661	0.3536	110.319	-54.25	
326	Spectrogram 1	1	249.572840130	250.272272577	330.956	911.968	0.6994	581.012	-40.76	
327	Spectrogram 1	1	248.826254933	250.091520371	139.737	360.374	1.2653	220.637	-53.07	
328	Spectrogram 1	1	251.013914614	251.634759146	1000.223	1853.354	0.6208	853.131	-55.08	
329	Spectrogram 1	1	252.090569055	253.442281200	264.765	433.920	1.3517	169.155	-29.88	
330	Spectrogram 1	1	253.143647122	254.377477394	463.338	809.004	1.2338	345.665	-51.84	
331	Spectrogram 1	1	254.463715047	254.597314504	308.892	544.239	0.1336	235.346	-50.71	
332	Spectrogram 1	1	254.628749670	254.998112872	1117.896	1191.442	0.3694	73.546	-60.44	
333	Spectrogram 1	1	255.084559579	255.226017827	1059.059	1397.370	0.1415	338.311	-57.26	
334	Spectrogram 1	1	255.430346407	255.949026649	1367.951	1426.788	0.5187	58.837	-52.36	
335	Spectrogram 1	1	255.406770032	257.670101996	257.410	683.976	2.2633	426.566	-37.16	
336	Spectrogram 1	1	255.666110153	256.373401392	698.685	845.776	0.7073	147.092	-50.61	
337	Spectrogram 1	1	255.964744232	257.049257464	1103.187	1412.079	1.0845	308.892	-50.23	
338	Spectrogram 1	1	258.432404776	258.683886105	809.004	926.677	0.2515	117.673	-49.56	
339	Spectrogram 1	1	258.652450939	258.903932268	1228.214	1331.179	0.2515	102.964	-44.76	
340	Spectrogram 1	1	256.263378310	256.624882721	1430.688	2166.146	0.3615	735.458	-56.69	
341	Spectrogram 1	1	256.727047011	256.860646467	1452.751	1849.899	0.1336	397.147	-56.22	
342	Spectrogram 1	1	258.801767978	259.092543265	2217.628	2497.101	0.2908	279.474	-57.13	
343	Spectrogram 1	1	258.856779519	259.650517465	323.601	625.139	0.7937	301.538	-53.80	
344	Spectrogram 1	1	258.393110818	258.621015773	1500.334	1787.162	0.2279	286.829	-59.46	
345	Spectrogram 1	1	259.291015753	260.642727898	1014.932	1625.362	1.3517	610.430	-55.17	
346	Spectrogram 1	1	260.296941070	261.287148804	154.446	308.892	0.9902	154.446	-52.36	
347	Spectrogram 1	1	260.186917989	261.012091100	308.892	433.920	0.8252	125.028	-27.09	
348	Spectrogram 1	1	260.359811403	260.697739439	683.976	757.521	0.3379	73.546	-46.28	
349	Spectrogram 1	1	260.202635572	260.603433940	845.776	926.677	0.4008	80.900	-48.40	
350	Spectrogram 1	1	260.162660397	260.445576893	1735.680	1809.226	0.2829	73.546	-51.14	
351	Spectrogram 1	1	260.901386802	262.685332482	367.729	816.358	1.7839	448.629	-45.54	
352	Spectrogram 1	1	263.872010005	264.595018827	1117.896	1412.079	0.7230	294.183	-47.45	
353	Spectrogram 1	1	262.934929239	263.327868816	353.020	455.984	0.3929	102.964	-46.18	
354	Spectrogram 1	1	265.339719451	266.290633227	661.912	867.840	0.9509	205.928	-44.54	
355	Spectrogram 1	1	264.608851838	265.960563983	389.793	632.494	1.3517	242.701	-41.03	
356	Spectrogram 1	1	264.821039209	265.151108454	742.812	845.776	0.3301	102.964	-52.96	
357	Spectrogram 1	1	264.797462835	265.056802955	661.912	742.812	0.2593	80.900	-52.99	
358	Spectrogram 1	1	263.681514436	264.459534798	603.075	809.004	0.7780	205.928	-51.64	
359	Spectrogram 1	1	263.398597940	265.756235403	213.283	551.593	2.3576	338.311	-34.34	
360	Spectrogram 1	1	266.015575523	266.494961807	581.012	683.976	0.4794	102.964	-54.50	
361	Spectrogram 1	1	265.685506279	266.990065675	1147.314	1463.561	1.3046	316.247	-61.32	
362	Spectrogram 1	1	266.950771717	267.736650871	573.657	772.231	0.7859	198.574	-55.17	
363	Spectrogram 1	1	265.936987608	266.392797517	1440.745	2257.103	0.4558	816.358	-59.70	
364	Spectrogram 1	1	265.803388152	266.015575523	1617.255	1676.091	0.2122	58.837	-51.45	
365	Spectrogram 1	1	267.265123379	268.467518484	367.729	485.402	1.2024	117.673	-52.44	
366	Spectrogram 1	1	266.872183801	268.829022895	220.637	772.231	1.9568	551.593	-37.22	
367	Spectrogram 1	1	266.235621687	267.673780539	95.610	198.574	1.4382	102.964	-60.08	
368	Spectrogram 1	1	269.088363016	269.489161385	478.048	632.494	0.4008	154.446	-52.24	
369	Spectrogram 1	1	267.805172737	268.009501317	581.012	1147.314	0.2043	566.302	-59.45	
370	Spectrogram 1	1	269.164743674	269.675565124	654.557	1971.027	0.5108	1316.469	-53.77	
371	Spectrogram 1	1	269.709271465	270.668044033	1139.960	1853.354	0.9588	713.394	-52.25	
372	Spectrogram 1	1	270.086493459	270.864513822	389.793	735.458	0.7780	345.665	-42.35	
373	Spectrogram 1	1	270.966678112	271.768274849	301.538	478.048	0.8016	176.510	-35.79	
374	Spectrogram 1	1	272.153355635	272.766341375	95.610	507.466	0.6130	411.856	-50.35	un
375	Spectrogram 1	1	272.491283671	274.471699139	610.430	853.131	1.9804	242.701	-44.83	
377	Spectrogram 1	1	273.064975453	274.000171647	330.956	595.721	0.9352	264.765	-49.48	
378	Spectrogram 1	1	273.890148565	275.446189290	213.283	448.629	1.5560	235.346	-35.56	
379	Spectrogram 1	1	275.869411459	277.818391761	478.048	809.004	1.9490	330.956	-44.24	
380	Spectrogram 1	1	277.150394480	279.107233574	198.574	566.302	1.9568	367.729	-37.49	
381	Spectrogram 1	1	275.476471882	276.356656534	213.283	441.275	0.8802	227.992	-49.46	
382	Spectrogram 1	1	276.097316414	276.891054359	80.900	441.275	0.7937	360.374	-49.62	
383	Spectrogram 1	1	279.625913816	280.325346263	235.346	330.956	0.6994	95.610	-51.71	
384	Spectrogram 1	1	280.166495420	281.298161402	1213.505	1434.143	1.1317	220.637	-46.68	
385	Spectrogram 1	1	280.850210284	281.942582308	448.629	669.267	1.0924	220.637	-38.58	
386	Spectrogram 1	1	281.643948230	282.602720798	205.928	353.020	0.9588	147.092	-32.92	
387	Spectrogram 1	1	282.665591130	284.088032399	345.665	779.585	1.4224	433.920	-46.37	
388	Spectrogram 1	1	280.936656991	281.211714695	1088.477	1147.314	0.2751	58.837	-57.20	
389	Spectrogram 1	1	282.091899347	283.097824665	1264.987	1787.162	1.0059	522.175	-59.02	
390	Spectrogram 1	1	283.152836206	283.577210949	1081.123	1242.924	0.4244	161.801	-57.75	
391	Spectrogram 1	1	283.663657656	284.701018139	1250.278	1684.198	1.0374	433.920	-52.73	
392	Spectrogram 1	1	284.826758804	285.408309378	1213.505	1301.760	0.5816	88.255	-55.98	
393	Spectrogram 1	1	286.489955017	287.503739126	485.402	764.876	1.0138	279.474	-43.97	
394	Spectrogram 1	1	287.244399005	287.865243537	367.729	735.458	0.6208	367.729	-37.60	
395	Spectrogram 1	1	284.768879670	287.220822630	183.864	353.020	2.4519	169.155	-36.96	
398	Spectrogram 1	1	287.896678703	288.627546316	1162.023	1787.162	0.7309	625.139	-55.22	
399	Spectrogram 1	1	289.368941254	290.579195152	360.374	478.048	1.2103	117.673	-32.68	
400	Spectrogram 1	1	288.331580771	290.327713822	176.510	397.147	1.9961	220.637	-34.44	
401	Spectrogram 1	1	290.972134729	291.302203974	1154.669	1390.015	0.3301	235.346	-52.67	
402	Spectrogram 1	1	291.553685303	292.355282040	448.629	831.067	0.8016	382.438	-45.09	
403	Spectrogram 1	1	290.390584155	290.697077025	426.566	507.466	0.3065	80.900	-34.90	
404	Spectrogram 1	1	290.414160529	290.767806149	632.494	860.486	0.3536	227.992	-46.06	
405	Spectrogram 1	1	292.843013248	292.968753913	566.302	706.039	0.1257	139.737	-39.47	
406	Spectrogram 1	1	292.756566541	293.581739653	220.637	367.729	0.8252	147.092	-30.60	
407	Spectrogram 1	1	294.273313309	294.862722675	338.311	522.175	0.5894	183.864	-34.40	
408	Spectrogram 1	1	293.903950107	294.752699593	1228.214	1676.844	0.8487	448.629	-52.69	
409	Spectrogram 1	1	295.255662252	296.458057357	1220.860	1794.517	1.2024	573.657	-53.55	
410	Spectrogram 1	1	295.640743037	297.401112342	176.510	323.601	1.7604	147.092	-34.99	
411	Spectrogram 1	1	296.387328234	297.377535968	360.374	485.402	0.9902	125.028	-52.06	
412	Spectrogram 1	1	295.939377116	296.961020016	603.075	875.195	1.0216	272.119	-52.37	
413	Spectrogram 1	1	297.214693739	299.690213074	161.801	536.884	2.4755	375.083	-36.95	
414	Spectrogram 1	1	299.407296579	300.263904857	235.346	353.020	0.8566	117.673	-27.09	
415	Spectrogram 1	1	298.700005340	299.509460869	1103.187	1625.362	0.8095	522.175	-56.48	
416	Spectrogram 1	1	300.232469691	300.507527395	205.928	257.410	0.2751	51.482	-36.81	
417	Spectrogram 1	1	301.749216458	302.212885159	1390.015	1625.362	0.4637	235.346	-52.57	
418	Spectrogram 1	1	301.662769751	302.110720869	1000.223	1125.250	0.4480	125.028	-52.03	
419	Spectrogram 1	1	300.873353182	303.686800553	235.346	500.111	2.8134	264.765	-41.13	
420	Spectrogram 1	1	303.655365387	304.409809375	205.928	308.892	0.7544	102.964	-30.76	
421	Spectrogram 1	1	304.722248412	306.183983638	1029.641	1720.971	1.4617	691.330	-55.28	
422	Spectrogram 1	1	304.525778623	305.681020980	448.629	801.649	1.1552	353.020	-46.43	
423	Spectrogram 1	1	306.144689681	307.142756206	433.920	669.267	0.9981	235.346	-50.13	
424	Spectrogram 1	1	306.883416086	307.472825451	308.892	536.884	0.5894	227.992	-36.72	
425	Spectrogram 1	1	306.545488049	307.072027083	323.601	426.566	0.5265	102.964	-39.48	
426	Spectrogram 1	1	306.333300678	308.313716146	183.864	360.374	1.9804	176.510	-38.70	
427	Spectrogram 1	1	308.494468352	308.683079349	279.474	382.438	0.1886	102.964	-41.36	
428	Spectrogram 1	1	308.007223276	308.502327143	1242.924	1662.135	0.4951	419.211	-53.48	
429	Spectrogram 1	1	310.601735544	310.916087206	1382.661	1559.170	0.3144	176.510	-53.87	
430	Spectrogram 1	1	310.130208052	310.703899834	661.912	823.713	0.5737	161.801	-47.88	
431	Spectrogram 1	1	310.028043762	310.601735544	242.701	316.247	0.5737	73.546	-27.47	
432	Spectrogram 1	1	310.114490469	311.882718566	176.510	411.856	1.7682	235.346	-35.35	
433	Spectrogram 1	1	311.442626239	311.733401526	242.701	389.793	0.2908	147.092	-41.71	
434	Spectrogram 1	1	312.047753188	312.291375726	330.956	389.793	0.2436	58.837	-41.94	
435	Spectrogram 1	1	312.134199895	312.755044427	220.637	338.311	0.6208	117.673	-46.78	
436	Spectrogram 1	1	312.817914759	313.768828535	433.920	889.904	0.9509	455.984	-49.20	
437	Spectrogram 1	1	313.289442251	313.815981285	978.159	1036.995	0.5265	58.837	-50.32	
438	Spectrogram 1	1	313.556641164	314.649013188	1242.924	1492.979	1.0924	250.056	-54.74	
439	Spectrogram 1	1	313.737393369	315.379880801	161.801	426.566	1.6425	264.765	-35.04	
440	Spectrogram 1	1	314.311085152	316.425100077	433.920	683.976	2.1140	250.056	-49.87	
441	Spectrogram 1	1	314.334661526	314.884776934	978.159	1147.314	0.5501	169.155	-58.30	
442	Spectrogram 1	1	315.966710550	317.837102937	750.167	911.968	1.8704	161.801	-55.09	
443	Spectrogram 1	1	317.326281487	319.251685415	161.801	375.083	1.9254	213.283	-38.21	
444	Spectrogram 1	1	318.662276049	319.416720037	220.637	397.147	0.7544	176.510	-39.22	
445	Spectrogram 1	1	319.408861246	319.770365657	213.283	470.693	0.3615	257.410	-49.52	
446	Spectrogram 1	1	318.190748557	318.190748557	1838.644	1838.644	0.0000	0.000	-70.28	
447	Spectrogram 1	1	320.831302515	321.035631095	1419.433	1676.844	0.2043	257.410	-54.76	
448	Spectrogram 1	1	320.689844267	321.051348678	838.422	904.613	0.3615	66.191	-52.49	
449	Spectrogram 1	1	320.799893077	322.434521718	183.864	330.956	1.6346	147.092	-33.94	
450	Spectrogram 1	1	322.709579422	324.430654769	176.510	330.956	1.7211	154.446	-41.38	
451	Spectrogram 1	1	321.860829935	322.953201959	389.793	632.494	1.0924	242.701	-51.10	
452	Spectrogram 1	1	325.149621983	325.974795095	198.574	330.956	0.8252	132.382	-33.95	
453	Spectrogram 1	1	325.684019808	326.320581923	110.319	250.056	0.6366	139.737	-44.15	
454	Spectrogram 1	1	326.147688509	328.002363312	161.801	323.601	1.8547	161.801	-39.77	
455	Spectrogram 1	1	328.434596847	330.139954612	183.864	294.183	1.7054	110.319	-38.10	
456	Spectrogram 1	1	330.374100872	330.861345948	353.020	419.211	0.4872	66.191	-42.51	
457	Spectrogram 1	1	330.719887700	331.364308606	198.574	345.665	0.6444	147.092	-38.56	
458	Spectrogram 1	1	331.592213561	332.605997670	227.992	360.374	1.0138	132.382	-36.75	
459	Spectrogram 1	1	332.299504800	333.250418576	183.864	330.956	0.9509	147.092	-36.77	
460	Spectrogram 1	1	331.167838818	332.315222383	691.330	809.004	1.1474	117.673	-45.86	
461	Spectrogram 1	1	331.254285525	331.859412473	455.984	603.075	0.6051	147.092	-45.70	
462	Spectrogram 1	1	332.456680631	332.904631748	639.848	911.968	0.4480	272.119	-50.97	
463	Spectrogram 1	1	333.085383954	334.405660933	404.502	764.876	1.3203	360.374	-55.42	
464	Spectrogram 1	1	334.287779060	335.914548909	147.092	397.147	1.6268	250.056	-41.00	
465	Spectrogram 1	1	333.926274649	334.704295011	963.450	1198.796	0.7780	235.346	-58.46	
466	Spectrogram 1	1	333.596205404	334.028438939	213.283	330.956	0.4322	117.673	-52.89	
467	Spectrogram 1	1	335.548552114	336.625206555	183.864	330.956	1.0767	147.092	-34.23	
468	Spectrogram 1	1	336.754901888	337.485769502	750.167	904.613	0.7309	154.446	-54.22	
469	Spectrogram 1	1	337.375746420	339.112539351	382.438	507.466	1.7368	125.028	-45.60	
470	Spectrogram 1	1	338.090896451	339.269715182	169.155	345.665	1.1788	176.510	-39.13	
471	Spectrogram 1	1	338.727458565	341.383730106	176.510	389.793	2.6563	213.283	-39.90	
472	Spectrogram 1	1	340.998649321	341.375871315	176.510	353.020	0.3772	176.510	-51.86	
473	Spectrogram 1	1	341.108037573	341.469541984	588.366	860.486	0.3615	272.119	-55.94	
474	Spectrogram 1	1	341.453824401	342.444032135	147.092	389.793	0.9902	242.701	-39.75	
475	Spectrogram 1	1	341.603141440	342.923418419	573.657	764.876	1.3203	191.219	-45.54	
476	Spectrogram 1	1	342.624784340	344.526611893	183.864	338.311	1.9018	154.446	-35.96	
477	Spectrogram 1	1	341.233778237	341.532412316	1051.705	1434.143	0.2986	382.438	-62.63	
478	Spectrogram 1	1	341.721023313	342.121821682	1220.860	1338.533	0.4008	117.673	-61.56	
479	Spectrogram 1	1	342.231844763	342.593349174	1176.732	1323.824	0.3615	147.092	-63.90	
480	Spectrogram 1	1	342.609066757	342.868406878	1073.768	1279.697	0.2593	205.928	-62.55	
481	Spectrogram 1	1	344.972146193	346.056659426	389.793	683.976	1.0845	294.183	-49.06	
482	Spectrogram 1	1	345.970212719	347.141172659	147.092	338.311	1.1710	191.219	-41.21	
483	Spectrogram 1	1	346.905408912	348.296415015	147.092	316.247	1.3910	169.155	-35.48	
484	Spectrogram 1	1	346.190258882	346.669645166	617.785	1698.907	0.4794	1081.123	-59.93	
485	Spectrogram 1	1	347.400512780	347.942769396	1095.832	1198.796	0.5423	102.964	-55.80	
486	Spectrogram 1	1	348.304273807	349.168740876	117.673	330.956	0.8645	213.283	-56.22	
487	Spectrogram 1	1	348.665778218	349.962478822	397.147	478.048	1.2967	80.900	-47.02	
488	Spectrogram 1	1	349.113729336	350.724781602	139.737	345.665	1.6111	205.928	-42.16	
489	Spectrogram 1	1	347.596982568	348.736507342	507.466	860.486	1.1395	353.020	-55.54	
490	Spectrogram 1	1	350.748357976	352.249387161	308.892	441.275	1.5010	132.382	-38.55	
491	Spectrogram 1	1	350.756216768	352.217951994	139.737	279.474	1.4617	139.737	-42.13	
492	Spectrogram 1	1	352.210093203	352.933102025	154.446	338.311	0.7230	183.864	-55.45	
493	Spectrogram 1	1	350.284689275	351.935035499	1051.705	1669.489	1.6503	617.785	-61.35	
494	Spectrogram 1	1	352.933102025	354.308390545	551.593	735.458	1.3753	183.864	-44.15	
495	Spectrogram 1	1	352.327975076	353.781851511	367.729	470.693	1.4539	102.964	-48.92	
496	Spectrogram 1	1	352.178658037	352.948819608	463.338	742.812	0.7702	279.474	-54.41	
497	Spectrogram 1	1	353.524625052	354.522691578	191.219	308.892	0.9981	117.673	-31.27	
498	Spectrogram 1	1	354.066881668	355.127818526	169.155	382.438	1.0609	213.283	-33.99	
499	Spectrogram 1	1	354.522691578	354.954925113	573.657	831.067	0.4322	257.410	-50.42	
500	Spectrogram 1	1	355.340005898	356.086591095	816.358	1515.043	0.7466	698.685	-61.07	
501	Spectrogram 1	1	355.245700400	355.677933934	205.928	455.984	0.4322	250.056	-49.63	
502	Spectrogram 1	1	356.118026261	356.393083965	691.330	750.167	0.2751	58.837	-47.04	
503	Spectrogram 1	1	357.233974660	359.748787953	132.382	330.956	2.5148	198.574	-38.97	
504	Spectrogram 1	1	356.776161791	358.120015145	492.757	595.721	1.3439	102.964	-43.42	
505	Spectrogram 1	1	358.678898033	360.415690964	1573.880	1713.617	1.7368	139.737	-59.57	
506	Spectrogram 1	1	360.132774468	361.272299242	367.729	448.629	1.1395	80.900	-45.78	
507	Spectrogram 1	1	361.075829453	362.977657006	125.028	360.374	1.9018	235.346	-35.85	
508	Spectrogram 1	1	361.405898698	363.009092173	272.119	536.884	1.6032	264.765	-37.77	
509	Spectrogram 1	1	362.451117973	363.724242203	1404.724	1573.880	1.2731	169.155	-59.84	
510	Spectrogram 1	1	363.688793481	365.166246291	492.757	801.649	1.4775	308.892	-50.75	
511	Spectrogram 1	1	364.466813844	365.794949615	169.155	323.601	1.3281	154.446	-34.33	
512	Spectrogram 1	1	365.849961155	366.761580974	176.510	316.247	0.9116	139.737	-37.46	
513	Spectrogram 1	1	366.832310098	368.239033784	470.693	603.075	1.4067	132.382	-46.68	
514	Spectrogram 1	1	367.437437047	367.924682122	603.075	978.159	0.4872	375.083	-53.41	
515	Spectrogram 1	1	370.046481673	371.523934482	1419.433	1544.461	1.4775	125.028	-62.76	
516	Spectrogram 1	1	368.537593697	370.172222337	132.382	338.311	1.6346	205.928	-38.81	
517	Spectrogram 1	1	369.182014603	369.999328923	367.729	676.621	0.8173	308.892	-47.73	
518	Spectrogram 1	1	370.180081129	370.973819075	132.382	389.793	0.7937	257.410	-50.98	
519	Spectrogram 1	1	371.660149054	373.129743073	595.721	1206.151	1.4696	610.430	-51.16	
520	Spectrogram 1	1	371.377232559	373.310495278	176.510	433.920	1.9333	257.410	-36.76	
521	Spectrogram 1	1	371.487255640	373.066872740	110.319	286.829	1.5796	176.510	-37.56	
522	Spectrogram 1	1	373.208330988	374.701501381	441.275	588.366	1.4932	147.092	-44.52	
523	Spectrogram 1	1	374.780089296	375.888178904	132.382	308.892	1.1081	176.510	-33.69	
524	Spectrogram 1	1	375.267334372	375.542392076	360.374	617.785	0.2751	257.410	-48.50	
525	Spectrogram 1	1	375.541760300	376.186181206	294.183	367.729	0.6444	73.546	-41.38	
526	Spectrogram 1	1	376.940625194	377.789374681	603.075	911.968	0.8487	308.892	-48.07	
527	Spectrogram 1	1	377.207824107	378.268760965	426.566	691.330	1.0609	264.765	-45.68	
528	Spectrogram 1	1	376.814884530	377.655775224	183.864	353.020	0.8409	169.155	-42.74	
529	Spectrogram 1	1	376.909190028	377.247118064	367.729	514.820	0.3379	147.092	-43.47	
530	Spectrogram 1	1	378.724570874	379.376850572	610.430	794.294	0.6523	183.864	-49.56	
531	Spectrogram 1	1	379.714778608	380.948608880	301.538	470.693	1.2338	169.155	-47.32	
532	Spectrogram 1	1	378.402360421	379.738354983	125.028	345.665	1.3360	220.637	-43.22	
533	Spectrogram 1	1	379.730496191	380.948608880	125.028	264.765	1.2181	139.737	-39.81	
534	Spectrogram 1	1	380.759292094	381.741641037	397.147	691.330	0.9823	294.183	-50.61	
535	Spectrogram 1	1	381.898816868	383.321258137	220.637	441.275	1.4224	220.637	-34.57	
536	Spectrogram 1	1	382.944036143	384.523653243	272.119	375.083	1.5796	102.964	-39.10	
537	Spectrogram 1	1	381.757358620	383.195517472	117.673	294.183	1.4382	176.510	-35.68	
538	Spectrogram 1	1	384.429347744	385.317391188	404.502	661.912	0.8880	257.410	-47.63	
539	Spectrogram 1	1	384.800371094	386.309259070	397.147	764.876	1.5089	367.729	-48.79	
540	Spectrogram 1	1	384.941829342	385.829872786	161.801	308.892	0.8880	147.092	-33.30	
541	Spectrogram 1	1	386.159942031	386.733633813	220.637	367.729	0.5737	147.092	-32.43	
