Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Annotation
410	Spectrogram 1	1	312.011758096	313.074428959	0.000	2697.606	
412	Spectrogram 1	1	310.613883197	310.920560024	52.128	2059.043	
413	Spectrogram 1	1	313.994460304	315.128451359	78.191	2489.096	
414	Spectrogram 1	1	316.290977501	317.810097593	73.720	460.748	
415	Spectrogram 1	1	317.860021728	318.922692590	1161.084	2524.898	
416	Spectrogram 1	1	318.323602976	318.822844321	0.000	976.785	
417	Spectrogram 1	1	318.808580283	320.948186047	0.000	423.888	
419	Spectrogram 1	1	321.347583128	322.310405722	1382.243	1898.281	
420	Spectrogram 1	1	321.055170340	321.504487551	0.000	718.767	un
421	Spectrogram 1	1	322.467310145	323.544245046	36.860	939.925	
422	Spectrogram 1	1	323.052135720	323.786733699	1216.374	1603.402	
423	Spectrogram 1	1	302.426312342	303.781395992	884.636	1916.711	
424	Spectrogram 1	1	307.219032445	308.017818596	1124.225	1953.571	
425	Spectrogram 1	1	322.859564312	323.480049983	12927.660	15638.298	d
426	Spectrogram 1	1	322.795376139	323.858047002	10425.532	11572.340	d
427	Spectrogram 1	1	322.773980081	323.308881522	8913.830	10581.915	d
428	Spectrogram 1	1	323.850914983	324.492796712	9956.383	10998.936	d
429	Spectrogram 1	1	324.721023472	325.027700299	52.128	2788.830	
430	Spectrogram 1	1	324.763815588	326.147427315	65.160	534.309	
431	Spectrogram 1	1	326.446972122	326.903421352	52.128	2580.319	
432	Spectrogram 1	1	325.890674623	326.561084429	1029.521	1772.340	
433	Spectrogram 1	1	327.038929717	327.987488272	1146.809	2723.670	
434	Spectrogram 1	1	327.851979907	328.807670481	0.000	612.500	
436	Spectrogram 1	1	331.731803366	332.074140288	8551.479	11979.442	d
437	Spectrogram 1	1	332.666097883	333.079754997	8035.441	12090.021	d
438	Spectrogram 1	1	333.636052496	333.928465283	8035.441	12016.302	d
439	Spectrogram 1	1	330.326797584	330.840302967	0.000	995.215	
440	Spectrogram 1	1	330.840302967	331.453656619	55.290	516.038	un
441	Spectrogram 1	1	331.467920658	331.660485176	110.579	2635.477	
442	Spectrogram 1	1	331.781729503	332.987040750	0.000	866.206	
443	Spectrogram 1	1	332.480667386	333.664582575	1087.365	1621.832	
444	Spectrogram 1	1	333.400697864	333.778694883	0.000	958.355	
445	Spectrogram 1	1	334.392048821	336.103733432	0.000	939.925	
446	Spectrogram 1	1	334.948346320	336.759879200	884.636	1326.954	
447	Spectrogram 1	1	335.946829009	336.196449682	6229.310	7740.563	d
448	Spectrogram 1	1	337.694180726	337.786896976	7888.002	10615.629	d
449	Spectrogram 1	1	338.485834859	338.685531397	8588.338	11832.003	d
450	Spectrogram 1	1	339.298885049	339.455789472	8698.918	10062.731	d
451	Spectrogram 1	1	339.548505722	339.933634759	7371.964	10320.750	d
452	Spectrogram 1	1	339.733938221	340.154727355	8330.320	14117.312	d
453	Spectrogram 1	1	337.216335439	338.478702840	101.365	414.673	
454	Spectrogram 1	1	338.457306782	338.778247647	55.290	1207.159	
455	Spectrogram 1	1	338.863831877	339.698278125	1244.019	2008.860	
456	Spectrogram 1	1	339.063528415	339.783862356	0.000	497.608	
457	Spectrogram 1	1	340.568384469	341.581131197	46.075	645.047	
458	Spectrogram 1	1	342.458369561	342.750782348	248.804	884.636	
459	Spectrogram 1	1	342.765046387	344.127262056	36.860	921.496	
460	Spectrogram 1	1	342.080372542	342.743650329	1474.393	1806.131	
461	Spectrogram 1	1	343.085987251	344.426806863	847.776	2027.290	un
462	Spectrogram 1	1	341.937732158	342.294333119	10025.871	12053.162	d
463	Spectrogram 1	1	342.329993215	342.551085810	7703.703	10394.470	d
464	Spectrogram 1	1	342.679462156	342.864894656	7482.544	10763.068	d
465	Spectrogram 1	1	342.586745906	342.879158694	11868.863	14191.031	d
466	Spectrogram 1	1	342.929082829	343.214363597	7629.983	12163.741	d
467	Spectrogram 1	1	343.307079847	343.513908404	7961.721	12090.021	d
468	Spectrogram 1	1	343.891905422	344.120130037	7888.002	11315.965	d
469	Spectrogram 1	1	343.813453211	344.205714268	11279.105	13306.396	d
470	Spectrogram 1	1	344.048809845	344.269902441	13970.213	15951.064	d
471	Spectrogram 1	1	344.754909594	345.090114497	10008.511	12927.660	d
472	Spectrogram 1	1	344.976002190	345.353999208	13396.809	15690.426	d
473	Spectrogram 1	1	344.740645556	345.061586420	7089.362	10112.766	d
474	Spectrogram 1	1	344.405440653	344.733513536	6463.830	8444.681	un
475	Spectrogram 1	1	345.439583439	345.560827765	8601.064	12093.617	d
476	Spectrogram 1	1	345.824712476	346.024409014	7558.511	12041.489	d
477	Spectrogram 1	1	346.381009975	346.780403051	8392.553	16472.340	d
478	Spectrogram 1	1	346.680554782	346.972967569	7506.383	11468.085	d
479	Spectrogram 1	1	347.329568530	347.472208914	7714.894	10894.681	d
480	Spectrogram 1	1	347.450812857	347.850205932	14647.872	16368.085	d
481	Spectrogram 1	1	347.693301510	347.985714298	7089.362	12927.660	d
482	Spectrogram 1	1	348.249599008	348.492087662	8965.957	12250.000	d
483	Spectrogram 1	1	348.285259104	348.648992084	7089.362	8496.809	d
484	Spectrogram 1	1	348.356579297	348.691784200	14439.362	16420.213	d
485	Spectrogram 1	1	348.962800930	349.298005833	7297.872	10477.660	d
486	Spectrogram 1	1	348.998461026	349.454910255	14804.255	16941.489	d
487	Spectrogram 1	1	349.818643235	350.004075735	14387.234	17097.872	d
488	Spectrogram 1	1	349.547626505	349.975547658	7714.894	10634.043	u
489	Spectrogram 1	1	344.505288922	345.610751900	903.066	1658.692	
490	Spectrogram 1	1	344.220008153	344.968870170	0.000	350.168	
491	Spectrogram 1	1	345.518035650	346.430934109	129.009	423.888	
492	Spectrogram 1	1	346.480858244	347.572057183	995.215	1455.963	
493	Spectrogram 1	1	346.716214878	347.258248338	18.430	939.925	
494	Spectrogram 1	1	347.921526125	348.106958624	73.720	1658.692	
495	Spectrogram 1	1	348.556275835	348.777368430	92.150	2248.449	
496	Spectrogram 1	1	348.969932949	349.319401890	608.187	1216.374	
497	Spectrogram 1	1	349.355061986	350.353544676	110.579	350.168	
498	Spectrogram 1	1	350.325016599	350.546109195	92.150	2432.748	
499	Spectrogram 1	1	350.011207754	350.888446117	884.636	1124.225	
500	Spectrogram 1	1	350.645957464	350.902710156	7506.383	10217.021	d
501	Spectrogram 1	1	350.667353522	351.095274674	5838.298	7402.128	d
502	Spectrogram 1	1	351.038218521	351.195122943	7662.766	13344.681	d
503	Spectrogram 1	1	350.667353522	350.888446117	11520.213	13657.447	d
504	Spectrogram 1	1	351.066746598	351.273575155	13918.085	16003.191	d
505	Spectrogram 1	1	351.929720922	352.072361307	7714.894	10008.511	d
506	Spectrogram 1	1	352.065229287	352.279189864	6620.213	12354.255	d
507	Spectrogram 1	1	352.293453902	352.543074575	6672.340	10112.766	d
508	Spectrogram 1	1	352.407569643	352.699982431	11311.702	16107.447	un
509	Spectrogram 1	1	351.779951952	354.169178389	0.000	2919.149	
510	Spectrogram 1	1	353.541564417	353.726996917	7923.404	15690.426	d
511	Spectrogram 1	1	353.669940763	353.919561436	6932.979	12406.383	d
512	Spectrogram 1	1	355.060684510	357.007725755	0.000	3127.660	
513	Spectrogram 1	1	357.342935951	358.006213738	73.720	516.038	
514	Spectrogram 1	1	357.107579317	358.170250180	884.636	1382.243	
515	Spectrogram 1	1	358.213042295	358.833527966	0.000	755.626	
516	Spectrogram 1	1	358.947640274	359.996047098	18.430	571.327	
517	Spectrogram 1	1	359.204392965	359.953254983	829.346	2469.608	
518	Spectrogram 1	1	360.067367290	360.816229308	92.150	774.056	
519	Spectrogram 1	1	360.694984981	361.907428247	202.729	2948.786	
520	Spectrogram 1	1	361.536563248	362.962967091	0.000	589.757	
521	Spectrogram 1	1	361.907428247	362.920174975	774.056	1713.982	
522	Spectrogram 1	1	363.191191705	363.455076416	0.000	2432.748	
523	Spectrogram 1	1	363.918660097	365.337931921	0.000	612.500	
524	Spectrogram 1	1	365.466308266	366.093925957	781.915	1668.085	un
525	Spectrogram 1	1	365.808645189	366.229434322	0.000	2436.968	
527	Spectrogram 1	1	366.992567388	368.283462865	0.000	912.234	
528	Spectrogram 1	1	368.468895365	369.310473632	0.000	612.500	un
529	Spectrogram 1	1	369.339001709	370.929441993	0.000	534.309	
530	Spectrogram 1	1	369.467378055	370.957970070	716.755	2554.255	
531	Spectrogram 1	1	371.079214397	372.962067469	0.000	2697.606	
532	Spectrogram 1	1	372.141885259	373.211688141	104.255	338.830	
533	Spectrogram 1	1	373.582553140	374.352811215	560.372	977.394	
534	Spectrogram 1	1	375.287110596	377.191359726	0.000	2658.511	
535	Spectrogram 1	1	377.740530499	378.368148189	143.351	364.894	
536	Spectrogram 1	1	378.853125496	380.208209146	13.032	390.957	
537	Spectrogram 1	1	380.671790395	382.404871064	52.128	2736.702	
538	Spectrogram 1	1	383.446151591	384.059505244	104.255	456.117	
539	Spectrogram 1	1	384.244937743	385.107912068	508.245	1928.723	
540	Spectrogram 1	1	384.958139664	386.163450911	0.000	938.298	
541	Spectrogram 1	1	386.676956295	387.226121774	0.000	403.989	
542	Spectrogram 1	1	387.268913889	388.638261578	26.064	495.213	
543	Spectrogram 1	1	388.153284272	388.730977828	508.245	1759.309	
544	Spectrogram 1	1	388.866486193	389.394260765	78.191	1759.309	
546	Spectrogram 1	1	389.779389802	390.478327685	52.128	586.436	
547	Spectrogram 1	1	390.506855762	392.040239893	52.128	2619.415	
549	Spectrogram 1	1	392.282728546	393.373927486	52.128	729.787	
550	Spectrogram 1	1	392.888953613	394.037208706	1003.457	1198.936	
551	Spectrogram 1	1	393.866040245	394.536450051	26.064	990.426	
552	Spectrogram 1	1	394.622034281	395.520668702	0.000	521.277	un
553	Spectrogram 1	1	395.506404664	396.868620333	0.000	690.691	
554	Spectrogram 1	1	395.891533701	397.524766101	977.394	1238.032	
555	Spectrogram 1	1	396.897148410	397.852838985	0.000	807.979	
556	Spectrogram 1	1	398.059667542	398.444796579	182.447	443.085	
557	Spectrogram 1	1	399.464681621	400.520220465	417.021	938.298	
558	Spectrogram 1	1	399.400493448	400.006715082	1498.670	1694.149	
559	Spectrogram 1	1	400.277731812	401.697003635	26.064	2658.511	
560	Spectrogram 1	1	401.732663731	402.395941518	65.160	560.372	
561	Spectrogram 1	1	402.674090267	402.923710940	0.000	2762.766	
562	Spectrogram 1	1	403.052087286	405.077580742	0.000	690.691	
563	Spectrogram 1	1	403.472876419	405.220221126	990.426	1238.032	
564	Spectrogram 1	1	399.371965372	399.557397871	7666.843	8735.778	d
565	Spectrogram 1	1	399.949658928	400.334787965	11942.582	13896.153	d
566	Spectrogram 1	1	404.977735477	405.562561053	78.191	1146.809	
567	Spectrogram 1	1	405.769393186	407.338437413	0.000	390.957	
568	Spectrogram 1	1	406.660895588	408.144355584	417.021	586.436	
569	Spectrogram 1	1	407.609454143	408.436768372	912.234	1185.904	
570	Spectrogram 1	1	408.237071834	409.192762408	52.128	1433.511	
571	Spectrogram 1	1	409.435251062	410.062868752	91.223	1225.000	
572	Spectrogram 1	1	410.512188547	411.225390468	0.000	821.011	un
573	Spectrogram 1	1	410.619168835	411.025693930	7666.843	10283.890	d
574	Spectrogram 1	1	411.845876140	412.530549984	13933.013	14596.489	d
575	Spectrogram 1	1	412.173949023	412.380777581	11647.704	13453.835	d
576	Spectrogram 1	1	411.482143160	412.402173638	0.000	1277.128	
577	Spectrogram 1	1	413.343600174	414.120990268	0.000	312.766	
578	Spectrogram 1	1	413.514768635	413.757257289	6880.851	10686.170	d
579	Spectrogram 1	1	414.170914403	414.292158730	8601.064	12771.277	d
580	Spectrogram 1	1	414.406271037	414.484723248	7193.617	8601.064	d
581	Spectrogram 1	1	414.798535956	414.955440379	7558.511	11885.106	d
582	Spectrogram 1	1	414.741482091	416.103697761	423.888	589.757	
583	Spectrogram 1	1	416.046641607	416.873955836	0.000	976.785	
584	Spectrogram 1	1	416.909615932	418.022210929	0.000	1087.365	
585	Spectrogram 1	1	415.312043628	416.046641607	755.626	1161.084	
586	Spectrogram 1	1	418.564244390	419.527066983	350.168	645.047	
587	Spectrogram 1	1	418.514320255	418.977901504	18.430	165.869	
588	Spectrogram 1	1	419.512806378	420.625401375	36.860	1050.505	
589	Spectrogram 1	1	420.755889103	421.376374775	0.000	469.149	
590	Spectrogram 1	1	421.775767851	422.809910637	52.128	417.021	
591	Spectrogram 1	1	422.774251680	423.223568890	299.734	625.532	
592	Spectrogram 1	1	423.202172833	424.100807253	0.000	1225.000	
593	Spectrogram 1	1	424.393220041	425.085025905	26.064	625.532	
594	Spectrogram 1	1	425.341778596	426.361657344	13.032	651.596	
595	Spectrogram 1	1	426.775317892	428.708095098	351.862	599.468	
596	Spectrogram 1	1	427.566972024	428.158929619	13.032	573.404	
597	Spectrogram 1	1	428.922055675	429.378504904	273.670	1042.553	
598	Spectrogram 1	1	429.207336443	430.277139325	26.064	638.564	
599	Spectrogram 1	1	430.305667402	431.118717592	377.926	742.819	
600	Spectrogram 1	1	431.118725031	431.753474741	273.670	521.277	
601	Spectrogram 1	1	432.095811663	432.837541662	286.702	534.309	
602	Spectrogram 1	1	432.873201758	433.379575122	91.223	938.298	
604	Spectrogram 1	1	433.878816467	434.399453869	0.000	638.564	un
605	Spectrogram 1	1	434.970016265	435.783066455	39.096	521.277	
606	Spectrogram 1	1	434.984280303	436.239515684	443.085	1290.160	
607	Spectrogram 1	1	436.695964914	437.858484046	0.000	755.851	
608	Spectrogram 1	1	438.678666255	439.605828753	377.926	612.500	
609	Spectrogram 1	1	439.006739139	440.062277983	78.191	1081.649	
610	Spectrogram 1	1	440.112209985	441.146352771	55.290	589.757	
611	Spectrogram 1	1	440.582923253	440.996580368	534.467	1179.514	
612	Spectrogram 1	1	441.795366519	442.815245267	55.290	755.626	
615	Spectrogram 1	1	443.014941805	444.198856994	0.000	552.897	
616	Spectrogram 1	1	443.057733920	444.355761417	681.907	1032.075	
617	Spectrogram 1	1	444.384289494	445.076095357	331.738	1032.075	
620	Spectrogram 1	1	446.973212468	448.028751312	350.168	884.636	
621	Spectrogram 1	1	447.543774005	448.399616311	92.150	571.327	
623	Spectrogram 1	1	448.834675643	449.148484488	495.213	1107.713	
624	Spectrogram 1	1	448.998712085	449.490821411	91.223	573.404	
625	Spectrogram 1	1	449.604933718	449.797498237	390.957	1120.745	un
626	Spectrogram 1	1	450.660472561	452.436345345	39.096	560.372	
627	Spectrogram 1	1	452.486269480	452.949850729	0.000	479.178	
628	Spectrogram 1	1	453.327847747	453.898409284	9.215	525.252	
629	Spectrogram 1	1	453.998264277	454.526033699	387.028	543.682	
630	Spectrogram 1	1	454.747126294	455.581572542	331.738	497.608	
631	Spectrogram 1	1	455.417536100	456.230586290	0.000	986.000	
632	Spectrogram 1	1	456.251982348	456.694167539	92.150	331.738	
633	Spectrogram 1	1	456.751223693	457.207672923	36.860	433.103	
636	Spectrogram 1	1	457.400237441	457.885214748	46.075	433.103	
637	Spectrogram 1	1	458.063515228	458.491436381	0.000	875.421	
638	Spectrogram 1	1	458.562756573	459.497051090	405.458	1142.654	
639	Spectrogram 1	1	459.432862917	460.081876665	0.000	672.692	
640	Spectrogram 1	1	460.709494356	461.436960316	0.000	258.019	un
641	Spectrogram 1	1	461.543940604	462.078842045	9.215	571.327	
642	Spectrogram 1	1	462.913294731	463.148651365	9657.273	11242.246	d
643	Spectrogram 1	1	463.170047422	463.647892709	11500.264	12384.900	d
644	Spectrogram 1	1	462.085982218	463.819062887	304.094	580.542	
645	Spectrogram 1	1	462.827712217	464.025891444	562.112	1078.150	
646	Spectrogram 1	1	463.605102311	464.254116059	36.860	598.972	
647	Spectrogram 1	1	464.097211637	464.995846057	55.290	1631.047	
648	Spectrogram 1	1	465.024374134	465.937272593	36.860	368.598	un
649	Spectrogram 1	1	465.744708075	467.748805474	276.449	525.252	
650	Spectrogram 1	1	465.716179998	467.599033070	525.252	949.140	
651	Spectrogram 1	1	467.648957205	468.469139414	18.430	921.496	
652	Spectrogram 1	1	467.599033070	467.798729608	14154.171	14965.088	d
653	Spectrogram 1	1	467.541976916	467.727409416	10394.470	12053.162	d
654	Spectrogram 1	1	468.012690184	468.305102972	8698.918	10431.330	d
655	Spectrogram 1	1	468.283706915	468.597515760	7224.525	8293.460	d
656	Spectrogram 1	1	468.133934511	468.675967971	12606.059	13490.695	d
657	Spectrogram 1	1	468.390687203	468.733024125	14854.508	15259.966	d
658	Spectrogram 1	1	469.025436913	469.417697969	11684.563	13453.835	d
659	Spectrogram 1	1	468.476271433	468.626043837	12900.938	13269.536	d
660	Spectrogram 1	1	468.818608356	468.961248740	12753.498	13122.096	d
662	Spectrogram 1	1	469.403438795	470.708598311	351.862	925.266	
663	Spectrogram 1	1	469.503287064	470.544561869	0.000	377.926	
664	Spectrogram 1	1	471.985229750	472.548659268	65.160	716.755	
665	Spectrogram 1	1	472.926656286	473.661254265	52.128	1642.021	
666	Spectrogram 1	1	472.634243498	474.987809839	39.096	534.309	
668	Spectrogram 1	1	473.818158688	474.709661089	547.340	938.298	un
669	Spectrogram 1	1	476.029090223	476.720896087	52.128	690.691	
670	Spectrogram 1	1	476.706632048	478.732125505	325.798	1120.745	
671	Spectrogram 1	1	477.655190603	478.675069351	0.000	273.670	un
672	Spectrogram 1	1	478.774917620	479.145782619	0.000	886.170	un
673	Spectrogram 1	1	479.830456463	480.408150020	65.160	703.723	
674	Spectrogram 1	1	480.907321480	482.268958250	0.000	1017.288	
675	Spectrogram 1	1	483.121242006	484.003784357	20.144	896.422	
676	Spectrogram 1	1	484.619043029	485.693223148	0.000	284.884	
677	Spectrogram 1	1	484.619043029	486.848092853	42.733	640.988	
678	Spectrogram 1	1	487.125463306	487.831497187	42.733	854.651	
679	Spectrogram 1	1	487.992877344	489.228436636	20.144	312.237	
680	Spectrogram 1	1	488.290420194	490.670762992	282.020	1228.804	
681	Spectrogram 1	1	490.010117004	491.442357162	10.072	725.196	
682	Spectrogram 1	1	491.876064025	492.450977328	0.000	251.804	
683	Spectrogram 1	1	492.345072246	492.738433979	10.072	523.752	
684	Spectrogram 1	1	492.889726954	493.782355503	0.000	896.422	
685	Spectrogram 1	1	492.269425758	492.803994268	11224.419	15326.744	d
686	Spectrogram 1	1	493.010761333	493.283088687	13218.605	15611.628	d
687	Spectrogram 1	1	494.357270053	494.856536869	56.977	1054.070	
688	Spectrogram 1	1	495.063303934	495.693691328	14.244	868.895	
689	Spectrogram 1	1	495.981147979	496.404768308	14.244	697.965	
690	Spectrogram 1	1	496.500587192	498.674162925	56.977	1168.023	
691	Spectrogram 1	1	499.027179865	499.637394862	14.244	840.407	
692	Spectrogram 1	1	497.065414296	497.544508716	4672.093	12079.070	d
693	Spectrogram 1	1	498.341318873	498.472439451	7520.930	10825.581	d
694	Spectrogram 1	1	498.921275275	499.218818125	10312.791	14529.070	d
695	Spectrogram 1	1	499.541576471	499.798774527	13617.442	16922.093	d
696	Spectrogram 1	1	499.481059281	499.864334816	7406.977	12306.977	d
697	Spectrogram 1	1	499.082654448	499.405412794	7008.140	10255.814	d
698	Spectrogram 1	1	499.909723321	502.234592028	282.020	1077.721	
699	Spectrogram 1	1	500.020671502	501.629420130	0.000	241.732	
700	Spectrogram 1	1	502.456488391	502.819591530	10.072	543.897	
701	Spectrogram 1	1	502.829677728	503.404591031	0.000	745.340	
702	Spectrogram 1	1	504.050107722	504.720839909	40.289	543.897	
703	Spectrogram 1	1	504.957865569	505.411744492	0.000	1148.226	
704	Spectrogram 1	1	500.030757700	500.156835179	7211.667	11522.552	d
705	Spectrogram 1	1	500.222395468	500.479593524	6607.337	11925.438	d
706	Spectrogram 1	1	500.635929598	500.731748482	6889.358	12288.036	d
707	Spectrogram 1	1	500.812438068	500.993989638	7896.574	11603.129	d
708	Spectrogram 1	1	501.160411910	501.392394470	7171.378	12892.365	d
709	Spectrogram 1	1	501.422653065	501.750454510	5398.678	10797.356	d
710	Spectrogram 1	1	503.777780920	503.989591084	6607.337	13093.809	d
711	Spectrogram 1	1	504.100539266	504.256875339	5801.564	10031.872	d
712	Spectrogram 1	1	504.387995917	504.554418189	5479.255	10757.067	d
713	Spectrogram 1	1	504.604849180	504.811616246	7413.110	11441.974	d
714	Spectrogram 1	1	507.676096562	507.862691231	5116.658	9669.274	d
715	Spectrogram 1	1	505.492434631	505.936227356	70.505	795.701	
716	Spectrogram 1	1	506.062304834	506.682606030	0.000	1118.010	un
717	Spectrogram 1	1	506.697735327	507.318036523	0.000	1047.505	
718	Spectrogram 1	1	507.494547080	509.920277770	0.000	825.917	
719	Spectrogram 1	1	510.167389629	511.332345532	40.289	725.196	
720	Spectrogram 1	1	511.362604127	513.400016482	10.072	936.711	
721	Spectrogram 1	1	511.821526449	511.962733225	7050.512	10031.872	d
722	Spectrogram 1	1	512.699025701	513.183163219	6929.646	9266.388	un
723	Spectrogram 1	1	513.944671613	514.302731653	14.244	854.651	
724	Spectrogram 1	1	514.312817851	514.998679335	0.000	854.651	
725	Spectrogram 1	1	515.422299664	516.667945153	313.372	1111.047	
726	Spectrogram 1	1	515.603851233	517.177298167	0.000	270.640	
727	Spectrogram 1	1	518.427981664	519.255049925	0.000	886.350	
728	Spectrogram 1	1	519.497118684	521.358022270	0.000	956.855	
729	Spectrogram 1	1	521.373151567	521.761470202	10.072	684.907	
730	Spectrogram 1	1	522.351512802	522.775133131	0.000	775.556	
731	Spectrogram 1	1	518.160697409	518.291817987	5237.523	10354.181	d
732	Spectrogram 1	1	518.584317738	518.680136622	7010.224	8984.367	d
733	Spectrogram 1	1	519.285308520	519.416429097	7815.997	11885.149	d
734	Spectrogram 1	1	519.986299301	520.031687194	5438.967	6768.492	d
735	Spectrogram 1	1	520.117419879	520.177937069	4673.482	6325.317	d
736	Spectrogram 1	1	520.278799052	520.354445539	4834.637	6486.471	d
737	Spectrogram 1	1	520.374617936	520.414962729	6446.183	8178.594	d
738	Spectrogram 1	1	520.182980168	520.218281862	6164.162	8218.883	d
739	Spectrogram 1	1	520.767979669	520.914229545	7251.956	8621.769	d
740	Spectrogram 1	1	520.904143346	521.030220825	6446.183	9467.831	d
741	Spectrogram 1	1	521.085694916	521.191599998	4069.153	6285.028	d
742	Spectrogram 1	1	518.957507075	519.229834429	7292.244	9024.656	un
743	Spectrogram 1	1	522.845729431	525.442925493	0.000	925.872	
744	Spectrogram 1	1	527.364346268	527.671975317	0.000	697.965	
745	Spectrogram 1	1	527.692147713	528.065337050	0.000	1096.802	
746	Spectrogram 1	1	528.045164654	528.589819362	0.000	1011.337	
747	Spectrogram 1	1	528.640250353	529.063870682	0.000	769.186	
748	Spectrogram 1	1	529.109252048	530.183432167	85.465	569.767	
749	Spectrogram 1	1	530.264121753	531.071017617	284.884	598.256	
750	Spectrogram 1	1	531.237439889	532.654550750	42.733	897.384	
751	Spectrogram 1	1	532.664636948	533.264765747	0.000	954.360	
752	Spectrogram 1	1	533.975840911	535.629977432	28.488	883.140	
753	Spectrogram 1	1	535.771184208	536.078813256	0.000	811.919	
754	Spectrogram 1	1	536.194804537	537.062217590	0.000	413.081	
755	Spectrogram 1	1	537.339582808	537.556436072	0.000	470.058	
756	Spectrogram 1	1	537.642168757	537.884237516	14.244	512.791	
757	Spectrogram 1	1	538.438978423	538.575142100	85.465	341.860	
758	Spectrogram 1	1	538.196909664	538.706262678	284.884	512.791	
759	Spectrogram 1	1	538.817210859	539.417339658	71.221	1054.070	
760	Spectrogram 1	1	539.916606473	540.325097505	0.000	811.919	un
761	Spectrogram 1	1	540.602464432	541.651429055	0.000	370.349	
762	Spectrogram 1	1	541.343800007	542.110351078	270.640	726.453	
763	Spectrogram 1	1	542.246514755	543.542591236	0.000	854.651	
764	Spectrogram 1	1	543.759444499	544.077159746	0.000	740.698	
765	Spectrogram 1	1	544.329314703	545.413581020	199.419	712.209	
767	Spectrogram 1	1	545.211851174	545.877540262	0.000	242.151	
768	Spectrogram 1	1	545.756505882	547.869564425	42.733	883.140	
769	Spectrogram 1	1	548.237710663	549.614476731	28.488	2806.105	
770	Spectrogram 1	1	549.690123218	550.945854906	0.000	1011.337	
771	Spectrogram 1	1	550.940809871	551.934300404	56.977	740.698	un
772	Spectrogram 1	1	552.206627758	552.690765276	0.000	569.767	
773	Spectrogram 1	1	552.786581758	553.906149770	0.000	626.744	
774	Spectrogram 1	1	553.613650019	555.353519225	14.244	868.895	
775	Spectrogram 1	1	555.363605424	556.089811701	0.000	783.430	
776	Spectrogram 1	1	554.990414294	555.590543093	10654.651	17491.860	d
777	Spectrogram 1	1	556.160413296	556.836188582	10597.674	15782.558	d
778	Spectrogram 1	1	557.486748373	557.975928990	9572.093	11395.349	d
779	Spectrogram 1	1	559.201399945	560.199933576	9572.093	12306.977	d
780	Spectrogram 1	1	556.362135124	557.496832432	0.000	754.942	
781	Spectrogram 1	1	557.799418381	559.312348126	0.000	954.360	
782	Spectrogram 1	1	559.468684200	561.127863820	0.000	1794.767	
783	Spectrogram 1	1	561.188377244	562.242384966	71.221	1025.581	
784	Spectrogram 1	1	561.470788921	561.944840241	9709.563	10636.202	d
785	Spectrogram 1	1	562.963546269	563.286304614	9991.583	10475.047	d
786	Spectrogram 1	1	563.145097838	563.493071679	10676.490	11401.686	d
787	Spectrogram 1	1	562.196995198	564.804277458	20.144	987.072	
788	Spectrogram 1	1	565.011044523	566.861861911	60.433	1007.216	
789	Spectrogram 1	1	567.577977640	570.240733990	20.144	1168.371	
790	Spectrogram 1	1	568.526080280	568.833709328	10027.907	11623.256	d
791	Spectrogram 1	1	568.631985362	568.969873005	12193.023	14016.279	d
792	Spectrogram 1	1	568.974916104	569.095950484	9800.000	11110.465	d
793	Spectrogram 1	1	571.930165942	573.271630316	14.244	1153.779	
794	Spectrogram 1	1	574.280250146	575.672145511	484.302	697.965	
795	Spectrogram 1	1	573.564130067	574.229819154	0.000	783.430	un
796	Spectrogram 1	1	575.384687509	577.855806092	0.000	826.163	
797	Spectrogram 1	1	574.794644909	575.041756767	13902.326	15953.488	d
798	Spectrogram 1	1	574.718998421	575.066972263	11680.233	13446.512	d
799	Spectrogram 1	1	572.126845459	572.676543266	10597.674	11452.326	un
800	Spectrogram 1	1	572.943827521	573.246413470	10426.744	10939.535	un
801	Spectrogram 1	1	573.029560206	573.372490949	13275.581	13902.326	un
802	Spectrogram 1	1	573.286758263	573.599430410	7862.791	11053.488	un
803	Spectrogram 1	1	573.775938880	574.310507390	9401.163	11053.488	un
804	Spectrogram 1	1	573.846542269	574.184429912	13218.605	14472.093	un
805	Spectrogram 1	1	574.345809084	574.537446852	13275.581	14472.093	un
806	Spectrogram 1	1	574.421455572	574.542489951	7293.023	10996.512	un
807	Spectrogram 1	1	577.956661549	578.728255719	455.814	1025.581	
808	Spectrogram 1	1	578.859376297	580.710193685	156.686	954.360	
809	Spectrogram 1	1	580.932090047	581.421270665	270.640	769.186	
810	Spectrogram 1	1	581.950795550	583.262001329	14.244	925.872	
811	Spectrogram 1	1	583.413294303	585.294370286	0.000	1281.977	
812	Spectrogram 1	1	585.511217083	587.553672239	483.464	805.773	
813	Spectrogram 1	1	586.413931831	587.049362324	0.000	664.763	
814	Spectrogram 1	1	587.059448522	588.683326448	141.010	785.629	
815	Spectrogram 1	1	588.895136612	589.313713842	20.144	987.072	
816	Spectrogram 1	1	589.510394708	589.893670244	100.722	946.783	
817	Spectrogram 1	1	590.236600986	591.426772385	40.289	966.927	
818	Spectrogram 1	1	585.596949769	585.899535718	8147.674	9458.140	d
819	Spectrogram 1	1	585.798673735	586.202121667	9572.093	10255.814	d
820	Spectrogram 1	1	585.733113446	586.050828692	14130.233	16181.395	d
821	Spectrogram 1	1	586.212207865	586.610612698	13788.372	17320.930	d
