Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power Density (dB FS/Hz)	Annotation
292	Spectrogram 1	1	278.336811736	279.198159874	187.217	395.236	0.8613	208.019	-55.28	
293	Spectrogram 1	1	279.538356198	280.421418995	135.212	509.646	0.8831	374.434	-55.75	
294	Spectrogram 1	1	276.954311783	277.280031668	1955.377	2423.420	0.3257	468.043	-76.53	
295	Spectrogram 1	1	281.462314124	282.280232944	83.208	228.821	0.8179	145.613	-59.05	
296	Spectrogram 1	1	281.964330558	282.132406947	661.912	831.067	0.1681	169.155	-65.53	
297	Spectrogram 1	1	281.949050886	282.239364649	882.549	1250.278	0.2903	367.729	-69.63	
298	Spectrogram 1	1	283.230828584	284.033011350	220.637	382.438	0.8022	161.801	-54.43	
299	Spectrogram 1	1	284.055930858	284.430282816	220.637	316.247	0.3744	95.610	-49.24	
300	Spectrogram 1	1	282.382806802	284.437922651	88.255	301.538	2.0551	213.283	-55.53	
301	Spectrogram 1	1	282.795357939	283.009273344	316.247	794.294	0.2139	478.047	-61.19	
302	Spectrogram 1	1	284.239286919	284.934511983	698.685	1257.633	0.6952	558.948	-66.97	
303	Spectrogram 1	1	282.647718809	283.197786992	1103.187	1191.442	0.5501	88.255	-76.87	
304	Spectrogram 1	1	282.219888001	283.549219442	441.275	897.258	1.3293	455.983	-68.26	
305	Spectrogram 1	1	284.313203029	285.268182513	345.665	448.629	0.9550	102.964	-65.69	
306	Spectrogram 1	1	286.124483677	287.117662340	176.510	360.374	0.9932	183.864	-50.01	
307	Spectrogram 1	1	285.589695166	286.636352680	176.510	360.374	1.0467	183.864	-54.27	
308	Spectrogram 1	1	287.025984310	287.705929702	676.621	1390.015	0.6799	713.394	-66.30	
309	Spectrogram 1	1	287.415615939	287.728849210	1768.160	2319.410	0.3132	551.250	-71.14	
310	Spectrogram 1	1	287.377416760	287.858726420	332.830	426.439	0.4813	93.609	-63.07	
311	Spectrogram 1	1	287.797607733	288.599790499	176.816	343.231	0.8022	166.415	-54.72	
312	Spectrogram 1	1	288.538671812	288.989422129	821.675	1362.524	0.4508	540.849	-71.44	
313	Spectrogram 1	1	288.897744098	289.486011460	500.111	595.721	0.5883	95.610	-70.75	
314	Spectrogram 1	1	290.128672819	291.534402619	110.319	338.311	1.4057	227.992	-53.46	
315	Spectrogram 1	1	290.823897883	291.205889676	661.912	1419.433	0.3820	757.521	-67.17	
316	Spectrogram 1	1	293.758835531	294.943010091	227.992	367.729	1.1842	139.737	-55.67	
317	Spectrogram 1	1	292.727457689	295.149285660	95.610	367.729	2.4218	272.119	-55.39	
318	Spectrogram 1	1	295.355561228	296.195943174	308.892	441.275	0.8404	132.383	-64.29	
319	Spectrogram 1	1	295.470158766	295.920909083	669.267	1287.051	0.4508	617.784	-66.01	
320	Spectrogram 1	1	296.677252834	296.982846269	801.649	853.131	0.3056	51.482	-58.27	
321	Spectrogram 1	1	296.600854475	297.953105424	161.801	389.793	1.3523	227.992	-50.69	
322	Spectrogram 1	1	297.137427618	297.725694980	1095.832	1191.442	0.5883	95.610	-74.84	un
323	Spectrogram 1	1	298.566076926	299.543975918	669.267	1345.888	0.9779	676.621	-67.97	
324	Spectrogram 1	1	299.307141006	300.139883116	102.964	235.346	0.8327	132.382	-57.12	
325	Spectrogram 1	1	300.819828508	301.324057676	257.410	639.848	0.5042	382.438	-58.22	
326	Spectrogram 1	1	300.483675730	301.308778004	161.801	316.247	0.8251	154.446	-49.53	
327	Spectrogram 1	1	301.425868707	302.182212458	198.574	455.984	0.7563	257.410	-55.65	
328	Spectrogram 1	1	297.977401297	298.221876045	213.283	544.239	0.2445	330.956	-57.89	
329	Spectrogram 1	1	298.030880148	298.260075224	573.657	897.258	0.2292	323.601	-68.20	
330	Spectrogram 1	1	302.325774255	302.631367690	529.530	1250.278	0.3056	720.748	-65.00	
331	Spectrogram 1	1	303.074478170	304.113495849	375.083	1294.406	1.0390	919.323	-65.77	
332	Spectrogram 1	1	304.217033165	305.256050843	242.701	330.956	1.0390	88.255	-54.07	
333	Spectrogram 1	1	305.340089038	306.195750655	220.637	338.311	0.8557	117.674	-52.98	
334	Spectrogram 1	1	305.676241816	306.065873446	595.721	1375.306	0.3896	779.585	-64.93	
335	Spectrogram 1	1	303.093977292	303.651685310	250.056	353.020	0.5577	102.964	-54.28	
336	Spectrogram 1	1	303.896160058	305.424127232	102.964	264.765	1.5280	161.801	-57.85	
337	Spectrogram 1	1	306.392234771	307.102739507	242.701	360.374	0.7105	117.673	-56.19	
338	Spectrogram 1	1	307.118019179	309.092682764	51.482	316.247	1.9747	264.765	-53.54	
340	Spectrogram 1	1	307.734313648	308.047546919	1279.697	1419.433	0.3132	139.736	-67.06	
341	Spectrogram 1	1	307.703754304	308.039907083	1794.517	2765.321	0.3362	970.804	-72.76	
342	Spectrogram 1	1	308.131585113	309.002526402	485.402	595.721	0.8709	110.319	-67.86	
343	Spectrogram 1	1	308.926128044	309.476196226	544.239	610.430	0.5501	66.191	-70.85	
344	Spectrogram 1	1	309.842908348	311.489292978	492.757	875.195	1.6464	382.438	-67.58	
345	Spectrogram 1	1	310.729129309	311.561871419	147.092	338.311	0.8327	191.219	-51.20	
346	Spectrogram 1	1	309.552594585	310.545773248	205.928	404.502	0.9932	198.574	-56.69	
348	Spectrogram 1	1	313.276894829	314.930919295	218.420	395.236	1.6540	176.816	-54.10	
349	Spectrogram 1	1	313.750564653	314.927099377	83.208	208.019	1.1765	124.811	-58.30	
350	Spectrogram 1	1	313.460250890	315.163934289	478.443	1393.726	1.7037	915.283	-69.71	
351	Spectrogram 1	1	315.030237162	315.877902206	104.009	260.024	0.8477	156.015	-58.39	
352	Spectrogram 1	1	317.369408217	318.194510491	717.665	842.476	0.8251	124.811	-62.50	
353	Spectrogram 1	1	316.422068569	317.713200831	135.212	353.632	1.2911	218.420	-52.95	
354	Spectrogram 1	1	319.011972929	319.806515859	561.651	1466.533	0.7945	904.882	-54.46	
355	Spectrogram 1	1	317.728480502	318.332027536	176.816	312.028	0.6035	135.212	-58.15	
356	Spectrogram 1	1	319.863236512	320.428584366	468.042	561.651	0.5653	93.609	-67.57	
357	Spectrogram 1	1	321.093250087	322.010030391	280.825	613.656	0.9168	332.831	-63.04	
359	Spectrogram 1	1	320.550821740	321.452322373	156.014	322.429	0.9015	166.415	-52.25	
360	Spectrogram 1	1	321.205751579	321.419666983	946.486	1279.316	0.2139	332.830	-67.01	
361	Spectrogram 1	1	321.228671087	321.465505999	1736.958	2298.608	0.2368	561.650	-67.79	
362	Spectrogram 1	1	321.633582388	321.878057136	1227.311	1341.722	0.2445	114.411	-74.35	
363	Spectrogram 1	1	322.084332704	322.282968437	187.217	852.877	0.1986	665.660	-61.60	
364	Spectrogram 1	1	323.401934376	324.479151233	540.849	852.877	1.0772	312.028	-52.13	
365	Spectrogram 1	1	323.401934376	324.349274024	239.222	447.241	0.9473	208.019	-62.09	
366	Spectrogram 1	1	324.563189428	325.250774656	218.420	301.627	0.6876	83.207	-52.20	
367	Spectrogram 1	1	323.501252242	325.434130717	72.807	239.222	1.9329	166.415	-58.18	
368	Spectrogram 1	1	325.846681854	326.259232991	176.816	426.439	0.4126	249.623	-58.83	
369	Spectrogram 1	1	327.177070339	327.643100328	468.042	572.052	0.4660	104.010	-50.94	
370	Spectrogram 1	1	327.421545087	327.948693762	540.849	852.877	0.5271	312.028	-51.09	
371	Spectrogram 1	1	327.757697866	328.055651465	509.646	717.665	0.2980	208.019	-53.07	
372	Spectrogram 1	1	326.924955756	328.315405884	145.613	343.231	1.3905	197.618	-50.94	
373	Spectrogram 1	1	328.491122109	328.857834231	197.618	520.047	0.3667	322.429	-60.68	
374	Spectrogram 1	1	326.947875263	327.841736060	52.005	176.816	0.8939	124.811	-58.42	
375	Spectrogram 1	1	328.880753739	329.789894207	270.425	416.038	0.9091	145.613	-63.44	
376	Spectrogram 1	1	329.835733222	330.485119271	249.623	405.637	0.6494	156.014	-59.81	
377	Spectrogram 1	1	330.095487642	331.249102859	416.038	572.052	1.1536	156.014	-66.38	
378	Spectrogram 1	1	330.255924195	330.408720913	405.637	1008.892	0.1528	603.255	-68.11	
379	Spectrogram 1	1	330.630276153	330.752513527	374.434	790.472	0.1222	416.038	-62.83	
380	Spectrogram 1	1	329.270385368	329.690576341	1529.752	2765.321	0.4202	1235.569	-73.38	
381	Spectrogram 1	1	329.339143891	329.637097490	867.840	1294.406	0.2980	426.566	-66.83	
382	Spectrogram 1	1	330.821203064	332.234572700	95.610	323.601	1.4134	227.991	-54.58	
383	Spectrogram 1	1	331.799102055	332.333890566	470.693	1581.234	0.5348	1110.541	-57.64	
384	Spectrogram 1	1	332.043576803	332.731162031	250.056	536.884	0.6876	286.828	-59.63	
385	Spectrogram 1	1	333.644162494	334.079633138	198.574	478.048	0.4355	279.474	-57.56	
386	Spectrogram 1	1	334.140751825	334.889455741	220.637	581.012	0.7487	360.375	-60.84	
387	Spectrogram 1	1	334.881815905	335.676358835	198.574	286.829	0.7945	88.255	-59.38	
388	Spectrogram 1	1	333.980315272	335.775676702	95.610	198.574	1.7954	102.964	-58.53	
389	Spectrogram 1	1	335.515922282	336.998050441	536.884	889.904	1.4821	353.020	-52.06	
390	Spectrogram 1	1	336.150028659	336.440342422	198.574	544.239	0.2903	345.665	-68.64	
391	Spectrogram 1	1	337.071656708	338.148873566	176.510	323.601	1.0772	147.091	-50.16	
392	Spectrogram 1	1	337.980797177	338.660742569	242.701	389.793	0.6799	147.092	-58.94	
393	Spectrogram 1	1	339.172611573	339.768518770	448.629	831.067	0.5959	382.438	-52.53	
394	Spectrogram 1	1	338.958696168	339.837277293	110.319	205.928	0.8786	95.609	-57.66	
395	Spectrogram 1	1	339.073293706	339.241370095	639.848	867.840	0.1681	227.992	-59.99	un
396	Spectrogram 1	1	340.476437358	341.118183571	463.338	558.948	0.6417	95.610	-61.99	
397	Spectrogram 1	1	340.988306361	341.691171262	169.155	316.247	0.7029	147.092	-49.33	
398	Spectrogram 1	1	341.683531426	342.096082563	154.446	566.302	0.4126	411.856	-58.09	
399	Spectrogram 1	1	342.462794685	342.860066150	286.829	426.566	0.3973	139.737	-53.62	
400	Spectrogram 1	1	342.768388119	343.318456302	448.629	897.258	0.5501	448.629	-54.89	
401	Spectrogram 1	1	342.653790581	343.096901062	102.964	161.801	0.4431	58.837	-58.66	
402	Spectrogram 1	1	344.211520524	344.524753795	433.920	529.530	0.3132	95.610	-68.86	
403	Spectrogram 1	1	344.242079868	345.441534099	242.701	382.438	1.1995	139.737	-56.36	
404	Spectrogram 1	1	344.417796093	345.502652786	88.255	198.574	1.0849	110.319	-56.19	
405	Spectrogram 1	1	346.343034732	347.328573559	448.629	889.904	0.9855	441.275	-53.62	
406	Spectrogram 1	1	347.770228862	348.641170152	250.056	389.793	0.8709	139.737	-58.21	
407	Spectrogram 1	1	347.275094708	348.367591238	161.801	330.956	1.0925	169.155	-50.24	
408	Spectrogram 1	1	348.465675976	349.298418086	514.820	742.812	0.8327	227.992	-64.20	
409	Spectrogram 1	1	349.435935132	350.070041509	433.920	860.486	0.6341	426.566	-55.30	
410	Spectrogram 1	1	350.001282986	350.360355272	441.275	911.968	0.3591	470.693	-58.57	
411	Spectrogram 1	1	350.824459036	351.512044264	169.155	330.956	0.6876	161.801	-50.67	
412	Spectrogram 1	1	351.481484921	351.741239341	161.801	250.056	0.2598	88.255	-52.62	
413	Spectrogram 1	1	351.443285742	351.748879176	522.175	867.840	0.3056	345.665	-55.35	
414	Spectrogram 1	1	350.839738708	352.000993760	382.438	625.139	1.1613	242.701	-65.41	
415	Spectrogram 1	1	352.123231134	353.040011439	455.984	661.912	0.9168	205.928	-59.16	
416	Spectrogram 1	1	353.064750072	353.232826461	205.928	433.920	0.1681	227.992	-54.93	
417	Spectrogram 1	1	353.583808912	353.897042183	389.793	816.358	0.3132	426.565	-51.47	
418	Spectrogram 1	1	353.782444645	354.829102159	227.992	338.311	1.0467	110.319	-56.27	
419	Spectrogram 1	1	354.011639721	354.347792499	316.247	433.920	0.3362	117.673	-60.22	
420	Spectrogram 1	1	353.897042183	355.027737892	95.610	220.637	1.1307	125.027	-55.93	
421	Spectrogram 1	1	355.669484105	356.731421291	426.566	860.486	1.0619	433.920	-53.59	
422	Spectrogram 1	1	357.250930130	358.205909614	448.629	654.557	0.9550	205.928	-60.00	
423	Spectrogram 1	1	356.295950646	357.640561759	154.446	360.374	1.3446	205.928	-51.63	
424	Spectrogram 1	1	358.702372791	359.344119004	404.502	845.776	0.6417	441.274	-57.35	
425	Spectrogram 1	1	359.441571434	360.343072067	257.410	419.211	0.9015	161.801	-61.58	
426	Spectrogram 1	1	360.411830590	361.107055654	154.446	330.956	0.6952	176.510	-50.26	
427	Spectrogram 1	1	361.107055654	361.374449910	139.737	272.119	0.2674	132.382	-55.02	
428	Spectrogram 1	1	362.451666767	362.726700859	367.729	867.840	0.2750	500.111	-53.55	
429	Spectrogram 1	1	362.680861844	362.894777248	433.920	860.486	0.2139	426.566	-56.98	
430	Spectrogram 1	1	362.887137412	363.612921820	382.438	507.466	0.7258	125.028	-67.16	
431	Spectrogram 1	1	363.070493473	364.705418349	102.964	198.574	1.6349	95.610	-57.24	
432	Spectrogram 1	1	364.115917859	365.032698164	242.701	956.095	0.9168	713.394	-66.86	
433	Spectrogram 1	1	365.437609465	366.927377460	433.920	823.713	1.4898	389.793	-51.47	
434	Spectrogram 1	1	366.323830426	367.332288761	161.801	330.956	1.0085	169.155	-50.47	
435	Spectrogram 1	1	367.324648925	368.226834456	235.346	338.311	0.9022	102.965	-61.94	
436	Spectrogram 1	1	368.341431994	369.838839824	389.793	831.067	1.4974	441.274	-61.37	
437	Spectrogram 1	1	369.602004912	370.549344560	154.446	338.311	0.9473	183.865	-52.23	
438	Spectrogram 1	1	370.472946202	371.397366342	389.793	728.103	0.9244	338.310	-61.63	
439	Spectrogram 1	1	371.411539347	371.747692125	154.446	308.892	0.3362	154.446	-64.08	
440	Spectrogram 1	1	372.710311445	373.359697494	441.275	911.968	0.6494	470.693	-57.63	
441	Spectrogram 1	1	372.259561129	373.481934868	213.283	353.020	1.2224	139.737	-68.65	
442	Spectrogram 1	1	372.183162770	373.573612899	80.900	227.992	1.3905	147.092	-57.26	
443	Spectrogram 1	1	373.963244528	375.139779252	478.048	764.876	1.1765	286.828	-60.16	
444	Spectrogram 1	1	374.658469592	375.728046614	147.092	338.311	1.0696	191.219	-51.68	
445	Spectrogram 1	1	375.974869009	377.166683405	404.502	573.657	1.1918	169.155	-55.85	
446	Spectrogram 1	1	377.204882584	377.533395527	404.502	750.167	0.3285	345.665	-55.01	
447	Spectrogram 1	1	377.243081764	378.251540099	191.219	345.665	1.0085	154.446	-62.69	
448	Spectrogram 1	1	378.335578293	379.076642373	176.510	338.311	0.7411	161.801	-50.38	
449	Spectrogram 1	1	379.359316300	380.130939723	404.502	720.749	0.7716	316.247	-61.08	
450	Spectrogram 1	1	380.138579559	380.688647741	338.311	1059.059	0.5501	720.748	-59.90	
451	Spectrogram 1	1	380.369537592	381.668309690	198.574	367.729	1.2988	169.155	-57.23	
452	Spectrogram 1	1	381.301597568	381.576631660	213.283	507.466	0.2750	294.183	-55.48	
453	Spectrogram 1	1	381.889864930	382.692047697	88.255	176.510	0.8022	88.255	-51.63	
454	Spectrogram 1	1	378.895049269	380.331338413	22.064	88.255	1.4363	66.191	-59.06	
455	Spectrogram 1	1	380.713330206	381.225199210	25.741	69.868	0.5119	44.127	-54.78	
456	Spectrogram 1	1	382.332975411	382.531611143	213.283	1066.414	0.1986	853.131	-64.98	
457	Spectrogram 1	1	382.890683429	383.517149971	360.374	1242.924	0.6265	882.550	-59.43	
458	Spectrogram 1	1	382.707327368	383.203916700	73.546	161.801	0.4966	88.255	-63.84	
459	Spectrogram 1	1	384.417253128	384.654088040	338.311	764.876	0.2368	426.565	-62.81	
460	Spectrogram 1	1	384.073460514	384.806884757	154.446	330.956	0.7334	176.510	-51.26	
461	Spectrogram 1	1	384.860363608	385.234715566	125.028	338.311	0.3744	213.283	-56.59	
462	Spectrogram 1	1	385.288194417	386.525847828	367.729	478.048	1.2377	110.319	-56.31	
463	Spectrogram 1	1	385.356952940	386.518207992	18.386	73.546	1.1613	55.160	-58.98	
464	Spectrogram 1	1	387.855179270	388.435806796	172.833	371.406	0.5806	198.573	-49.92	
465	Spectrogram 1	1	386.884920114	387.549585835	411.856	1081.123	0.6647	669.267	-61.24	
466	Spectrogram 1	1	386.640445366	387.610704522	242.701	448.629	0.9703	205.928	-62.75	
467	Spectrogram 1	1	388.281501352	389.496235255	518.498	845.776	1.2147	327.278	-66.70	
468	Spectrogram 1	1	389.542074270	390.008104258	316.247	915.645	0.4660	599.398	-55.25	
469	Spectrogram 1	1	389.918811988	390.606397216	264.395	441.211	0.6876	176.816	-65.44	
470	Spectrogram 1	1	391.171745070	392.004487180	215.820	319.000	0.8327	103.180	-59.17	
471	Spectrogram 1	1	392.317720451	392.997665844	182.017	332.830	0.6799	150.813	-49.03	
472	Spectrogram 1	1	390.025769690	391.034228025	93.608	213.219	1.0085	119.611	-53.46	
473	Spectrogram 1	1	392.012127016	393.341458458	18.202	106.610	1.3293	88.408	-58.69	
474	Spectrogram 1	1	391.164105235	392.233682256	349.342	728.103	1.0696	378.761	-60.24	
475	Spectrogram 1	1	392.569835035	393.433136488	386.115	897.258	0.8633	511.143	-58.52	
476	Spectrogram 1	1	393.754009595	394.158920896	102.964	489.079	0.4049	386.115	-59.99	
477	Spectrogram 1	1	393.020585351	393.272699935	165.478	239.024	0.2521	73.546	-55.70	
478	Spectrogram 1	1	394.814238987	396.135930593	319.924	717.071	1.3217	397.147	-57.84	
479	Spectrogram 1	1	395.837976994	397.098549912	375.083	448.629	1.2606	73.546	-50.53	
480	Spectrogram 1	1	397.167308435	397.511101049	327.279	809.004	0.3438	481.725	-53.67	
481	Spectrogram 1	1	396.135930593	396.724197955	187.542	334.633	0.5883	147.091	-51.07	
482	Spectrogram 1	1	395.769218471	397.197867779	14.709	80.900	1.4286	66.191	-57.30	
483	Spectrogram 1	1	398.053529396	399.100186910	231.669	375.083	1.0467	143.414	-55.85	
484	Spectrogram 1	1	399.115466582	399.719013616	95.610	169.155	0.6035	73.545	-49.50	
485	Spectrogram 1	1	399.344661658	399.917649349	312.570	492.757	0.5730	180.187	-56.43	
487	Spectrogram 1	1	400.017859684	401.018678183	411.856	911.968	1.0008	500.112	-58.18	
488	Spectrogram 1	1	399.826863788	400.621406718	7.355	99.287	0.7945	91.932	-53.92	
489	Spectrogram 1	1	400.988118840	401.400669977	305.215	426.566	0.4126	121.351	-60.51	
490	Spectrogram 1	1	401.263152931	402.011856847	169.155	323.601	0.7487	154.446	-49.42	
491	Spectrogram 1	1	401.186754573	401.629865053	29.418	77.223	0.4431	47.805	-55.04	
492	Spectrogram 1	1	402.386208804	402.676522567	143.414	353.020	0.2903	209.606	-58.30	
493	Spectrogram 1	1	402.745281090	403.157832227	224.315	330.956	0.4126	106.641	-60.41	
494	Spectrogram 1	1	403.180751735	403.623862215	25.741	77.223	0.4431	51.482	-53.31	
495	Spectrogram 1	1	403.188391571	403.623862215	358.833	1076.498	0.4355	717.665	-57.87	
496	Spectrogram 1	1	403.417586647	404.433684818	216.960	294.183	1.0161	77.223	-61.40	
497	Spectrogram 1	1	404.760221606	405.195692251	268.442	347.504	0.4355	79.062	-47.94	
499	Spectrogram 1	1	405.134573564	405.386688148	194.896	262.926	0.2521	68.030	-52.39	
500	Spectrogram 1	1	406.876456143	408.297465615	7.355	75.384	1.4210	68.029	-62.46	
501	Spectrogram 1	1	407.594600715	408.251626599	99.287	178.349	0.6570	79.062	-48.11	
502	Spectrogram 1	1	408.144668897	409.542758862	209.605	362.213	1.3981	152.608	-57.57	
503	Spectrogram 1	1	406.089553048	407.334846295	343.231	449.841	1.2453	106.610	-45.79	
504	Spectrogram 1	1	406.685460246	406.853536635	244.422	348.432	0.1681	104.010	-52.91	
505	Spectrogram 1	1	407.518202356	407.968952672	345.665	422.888	0.4508	77.223	-51.48	
506	Spectrogram 1	1	407.594600715	407.907833985	463.338	753.844	0.3132	290.506	-57.66	
507	Spectrogram 1	1	408.511381019	409.084368709	757.521	911.968	0.5730	154.447	-65.18	
508	Spectrogram 1	1	409.739560339	410.220869999	338.311	411.856	0.4813	73.545	-50.85	
509	Spectrogram 1	1	410.281988686	410.740378838	316.247	761.199	0.4584	444.952	-53.67	
510	Spectrogram 1	1	409.686081488	410.427145567	169.155	330.956	0.7411	161.801	-49.79	
511	Spectrogram 1	1	410.465344746	411.107090960	11.032	62.514	0.6417	51.482	-56.15	
512	Spectrogram 1	1	412.291265520	413.360842542	500.111	757.521	1.0696	257.410	-58.63	
513	Spectrogram 1	1	413.437240900	413.872711545	444.952	812.681	0.4355	367.729	-53.72	
514	Spectrogram 1	1	412.986490584	413.582397782	172.833	338.311	0.5959	165.478	-49.20	
515	Spectrogram 1	1	413.337923034	413.750474171	279.474	411.856	0.4126	132.382	-52.42	
516	Spectrogram 1	1	413.208045824	414.086626949	14.709	88.255	0.8786	73.546	-57.80	
517	Spectrogram 1	1	412.703816657	412.826054031	66.191	150.769	0.1222	84.578	-46.86	
518	Spectrogram 1	1	411.259887677	412.803134523	121.351	308.892	1.5432	187.541	-61.34	few calls in this annotation
519	Spectrogram 1	1	411.809955860	412.680897149	7.355	73.546	0.8709	66.191	-59.26	
520	Spectrogram 1	1	413.973503952	415.509110962	441.275	786.940	1.5356	345.665	-64.84	
521	Spectrogram 1	1	415.195877691	415.447992275	213.283	544.239	0.2521	330.956	-61.50	
522	Spectrogram 1	1	415.646628007	416.502289625	80.900	198.574	0.8557	117.674	-52.57	
523	Spectrogram 1	1	416.120297831	416.930120434	11.032	62.514	0.8098	51.482	-53.53	
524	Spectrogram 1	1	415.891102755	416.953039941	437.597	687.653	1.0619	250.056	-57.24	
525	Spectrogram 1	1	416.662726178	417.640625170	323.601	400.824	0.9779	77.223	-44.61	
526	Spectrogram 1	1	417.854540574	418.328210398	172.833	345.665	0.4737	172.832	-47.57	
527	Spectrogram 1	1	418.045536471	418.526846131	334.633	441.275	0.4813	106.642	-51.08	
529	Spectrogram 1	1	418.775541200	420.165991329	227.992	382.438	1.3905	154.446	-58.05	
530	Spectrogram 1	1	420.127792150	420.823017214	312.570	393.470	0.6952	80.900	-44.10	
531	Spectrogram 1	1	420.975813931	421.663399160	198.574	411.856	0.6876	213.282	-50.13	
532	Spectrogram 1	1	419.081134635	420.204190508	462.842	847.677	1.1231	384.835	-65.88	
533	Spectrogram 1	1	420.104872642	420.670220496	613.656	748.868	0.5653	135.212	-60.55	
534	Spectrogram 1	1	418.645663991	419.104054143	15.601	83.208	0.4584	67.607	-57.12	
535	Spectrogram 1	1	419.631202818	419.868037730	104.009	187.217	0.2368	83.208	-58.06	
536	Spectrogram 1	1	420.853576557	421.556441457	452.441	743.667	0.7029	291.226	-57.15	
537	Spectrogram 1	1	421.954352469	422.489140980	239.222	408.179	0.5348	168.957	-65.23	
538	Spectrogram 1	1	422.565539339	422.817653923	183.864	382.438	0.2521	198.574	-59.43	
539	Spectrogram 1	1	422.091869515	423.497599315	18.386	77.223	1.4057	58.837	-58.03	
540	Spectrogram 1	1	423.138527029	423.535798494	220.637	283.151	0.3973	62.514	-56.14	
541	Spectrogram 1	1	423.619836689	424.475498307	73.546	209.605	0.8557	136.059	-53.34	
542	Spectrogram 1	1	424.360900769	424.949168131	312.570	797.972	0.5883	485.402	-55.68	
543	Spectrogram 1	1	423.230205060	423.826112258	441.275	820.035	0.5959	378.760	-68.32	
544	Spectrogram 1	1	425.583274508	426.225020721	198.574	375.083	0.6417	176.509	-48.58	
545	Spectrogram 1	1	425.758990733	426.966084800	514.820	820.035	1.2071	305.215	-66.57	
546	Spectrogram 1	1	426.788679838	427.957574726	582.453	722.866	1.1689	140.413	-65.04	
547	Spectrogram 1	1	426.284450670	428.011053577	280.825	384.835	1.7266	104.010	-47.79	
548	Spectrogram 1	1	426.956756227	427.315828513	5.200	72.807	0.3591	67.607	-55.56	
549	Spectrogram 1	1	427.460985394	427.942295054	29.418	202.251	0.4813	172.833	-64.43	
550	Spectrogram 1	1	429.134109450	429.745296320	176.510	356.697	0.6112	180.187	-49.15	
551	Spectrogram 1	1	429.783495499	430.684996132	253.733	360.374	0.9015	106.641	-45.84	
552	Spectrogram 1	1	429.699457305	430.226605980	11.032	88.255	0.5271	77.223	-57.95	
553	Spectrogram 1	1	431.216950819	432.187209975	661.912	948.741	0.9703	286.829	-63.79	
554	Spectrogram 1	1	430.926637056	431.400306880	367.729	669.267	0.4737	301.538	-59.99	
555	Spectrogram 1	1	431.491984911	432.553922097	80.900	224.315	1.0619	143.415	-54.42	
556	Spectrogram 1	1	432.783117173	433.623499119	224.315	375.083	0.8404	150.768	-64.53	
557	Spectrogram 1	1	433.722816985	434.494440408	161.801	397.147	0.7716	235.346	-48.79	
558	Spectrogram 1	1	433.959651897	435.151466293	463.338	889.904	1.1918	426.566	-60.92	
559	Spectrogram 1	1	433.249147161	433.631138954	22.064	69.868	0.3820	47.804	-59.02	
560	Spectrogram 1	1	435.247513782	436.301811132	489.079	926.677	1.0543	437.598	-67.61	
561	Spectrogram 1	1	437.233871109	438.861156149	448.629	768.553	1.6273	319.924	-60.97	
562	Spectrogram 1	1	435.461429187	436.164294087	297.860	375.083	0.7029	77.223	-62.30	
563	Spectrogram 1	1	436.301811132	436.599764731	305.215	364.052	0.2980	58.837	-56.41	
564	Spectrogram 1	1	436.668523254	437.929096173	224.315	371.406	1.2606	147.091	-46.45	
565	Spectrogram 1	1	438.043693711	438.616681401	235.346	327.279	0.5730	91.933	-52.21	
566	Spectrogram 1	1	435.369751156	435.698264099	102.964	187.542	0.3285	84.578	-59.61	
567	Spectrogram 1	1	439.592037605	440.470618730	88.408	213.219	0.8786	124.811	-54.23	
568	Spectrogram 1	1	440.195584639	440.661614627	20.802	67.606	0.4660	46.804	-57.92	
569	Spectrogram 1	1	439.996948906	441.662433126	205.419	416.038	1.6655	210.619	-51.41	
570	Spectrogram 1	1	440.325461848	441.226962481	213.219	340.631	0.9015	127.412	-48.42	
571	Spectrogram 1	1	441.417958378	442.006225740	197.618	369.233	0.5883	171.615	-48.25	
572	Spectrogram 1	1	440.768572329	442.159022457	23.402	98.809	1.3905	75.407	-67.85	
573	Spectrogram 1	1	442.220141144	442.762569491	122.211	501.846	0.5424	379.635	-60.73	
574	Spectrogram 1	1	442.716730476	443.518913242	496.434	717.071	0.8022	220.637	-57.21	
575	Spectrogram 1	1	442.945925552	443.243879151	91.932	268.442	0.2980	176.510	-58.05	
576	Spectrogram 1	1	443.411955540	443.847426185	153.414	348.432	0.4355	195.018	-60.75	
577	Spectrogram 1	1	443.900905036	445.207316970	210.619	356.232	1.3064	145.613	-48.87	
578	Spectrogram 1	1	444.886443863	445.474711225	213.219	369.233	0.5883	156.014	-48.17	
579	Spectrogram 1	1	445.665707122	446.139376946	111.810	496.645	0.4737	384.835	-61.23	
580	Spectrogram 1	1	445.107999103	446.292173663	536.884	812.681	1.1842	275.797	-67.44	
581	Spectrogram 1	1	446.885089418	448.168581844	62.514	213.283	1.2835	150.769	-57.35	
582	Spectrogram 1	1	447.931746932	449.268718209	161.801	305.215	1.3370	143.414	-48.52	
583	Spectrogram 1	1	448.986044282	449.559031972	220.637	389.793	0.5730	169.156	-50.41	
584	Spectrogram 1	1	449.818786392	450.109100155	213.283	290.506	0.2903	77.223	-55.75	
585	Spectrogram 1	1	448.420696428	450.078540812	481.725	831.067	1.6578	349.342	-67.24	
