Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power Density (dB FS/Hz)	Annotation
288	Spectrogram 1	1	258.366209838	258.614296550	140.413	431.639	0.2481	291.226	-56.24	
289	Spectrogram 1	1	260.424660973	260.686530280	135.212	202.818	0.2619	67.606	-55.94	
290	Spectrogram 1	1	261.168921109	262.843506417	572.052	795.672	1.6746	223.620	-53.60	
291	Spectrogram 1	1	263.050245344	263.580875256	535.649	826.875	0.5306	291.226	-56.87	
292	Spectrogram 1	1	261.423899119	261.802920485	1190.908	1258.514	0.3790	67.606	-67.97	
293	Spectrogram 1	1	262.161845624	262.458171419	114.410	364.033	0.2963	249.623	-56.48	
294	Spectrogram 1	1	263.588344219	264.449756414	598.054	748.868	0.8614	150.814	-62.69	
295	Spectrogram 1	1	264.263691380	265.235364336	452.441	774.870	0.9717	322.429	-59.64	
296	Spectrogram 1	1	265.250694189	266.511801643	483.644	769.670	1.2611	286.026	-56.76	
297	Spectrogram 1	1	267.703996122	268.758364649	535.649	858.078	1.0544	322.429	-59.10	
298	Spectrogram 1	1	268.592973507	269.171842502	462.842	858.078	0.5789	395.236	-56.80	
299	Spectrogram 1	1	265.781324102	265.967389136	140.413	364.033	0.1861	223.620	-54.67	
300	Spectrogram 1	1	266.587605917	267.676430931	306.828	634.458	1.0888	327.630	-63.48	
301	Spectrogram 1	1	269.281837773	270.632532096	483.644	644.858	1.3507	161.214	-59.46	
302	Spectrogram 1	1	270.584293013	270.928857891	98.809	395.236	0.3446	296.427	-56.83	
303	Spectrogram 1	1	270.983988271	271.245857579	244.422	301.627	0.2619	57.205	-56.89	
304	Spectrogram 1	1	271.735139706	271.962552525	759.269	1008.892	0.2274	249.623	-70.11	
305	Spectrogram 1	1	271.549074671	272.017682906	520.047	598.054	0.4686	78.007	-62.47	
306	Spectrogram 1	1	272.089539137	273.240385830	452.441	592.854	1.1508	140.413	-58.51	
307	Spectrogram 1	1	272.978516523	273.653863684	405.637	712.465	0.6753	306.828	-58.35	
308	Spectrogram 1	1	274.868333806	274.992377162	265.224	395.236	0.1240	130.012	-56.42	
309	Spectrogram 1	1	275.040616245	275.640159133	369.233	608.455	0.5995	239.222	-63.40	
310	Spectrogram 1	1	276.026071796	276.970696618	410.837	889.281	0.9446	478.444	-60.37	
311	Spectrogram 1	1	276.722609906	277.549565613	395.236	889.281	0.8270	494.045	-59.80	
312	Spectrogram 1	1	276.123067018	276.701936013	592.854	681.262	0.5789	88.408	-62.51	
313	Spectrogram 1	1	280.386728597	280.993162783	967.288	1118.101	0.6064	150.813	-70.43	
314	Spectrogram 1	1	280.372946002	280.924249807	483.644	530.448	0.5513	46.804	-49.90	
315	Spectrogram 1	1	280.290250431	281.013836675	442.040	764.469	0.7236	322.429	-56.73	
316	Spectrogram 1	1	281.392858041	281.654727349	431.639	618.856	0.2619	187.217	-57.76	
317	Spectrogram 1	1	283.812625144	285.252906334	364.033	488.844	1.4403	124.811	-59.23	
318	Spectrogram 1	1	284.377711544	285.824884032	436.840	894.481	1.4472	457.641	-61.31	
319	Spectrogram 1	1	286.224579291	286.679404930	525.248	608.455	0.4548	83.207	-58.57	
320	Spectrogram 1	1	287.044643701	287.692425671	421.238	535.649	0.6478	114.411	-58.60	
321	Spectrogram 1	1	287.997557107	289.513642570	312.028	426.439	1.5161	114.411	-56.08	
322	Spectrogram 1	1	287.797709477	289.189751585	436.840	676.061	1.3920	239.221	-59.34	
323	Spectrogram 1	1	290.161424541	290.574902395	483.644	941.285	0.4135	457.641	-66.72	
324	Spectrogram 1	1	289.816859663	290.175207136	72.807	171.616	0.3583	98.809	-52.75	
325	Spectrogram 1	1	291.209612848	292.071025044	431.639	572.052	0.8614	140.413	-57.86	
326	Spectrogram 1	1	292.015894663	292.636111444	322.429	421.238	0.6202	98.809	-55.54	
327	Spectrogram 1	1	295.140824559	296.064258433	442.040	629.257	0.9234	187.217	-59.34	
328	Spectrogram 1	1	295.340672189	295.609432794	156.014	390.035	0.2688	234.021	-55.77	
329	Spectrogram 1	1	295.747258745	297.125518257	223.620	431.639	1.3783	208.019	-61.23	
330	Spectrogram 1	1	298.168839011	299.140511968	483.644	738.467	0.9717	254.823	-66.35	
331	Spectrogram 1	1	300.498097587	301.221683831	556.450	790.472	0.7236	234.022	-61.43	
332	Spectrogram 1	1	299.857206914	301.249249022	228.821	384.835	1.3920	156.014	-56.25	
333	Spectrogram 1	1	302.883580407	304.964752271	442.040	556.450	2.0812	114.410	-62.58	
334	Spectrogram 1	1	304.420339763	304.709774261	561.651	842.476	0.2894	280.825	-60.87	
335	Spectrogram 1	1	304.261839919	305.419577910	228.821	379.634	1.1577	150.813	-52.57	
336	Spectrogram 1	1	307.232106464	307.735171186	369.233	462.842	0.5031	93.609	-55.71	
337	Spectrogram 1	1	307.824758054	309.561365040	228.821	379.634	1.7366	150.813	-55.36	
338	Spectrogram 1	1	308.052170874	308.431192240	421.238	837.276	0.3790	416.038	-60.73	
339	Spectrogram 1	1	311.728841853	312.011385053	447.241	728.066	0.2825	280.825	-63.77	
340	Spectrogram 1	1	312.052732839	312.335276039	390.035	473.243	0.2825	83.208	-54.70	
341	Spectrogram 1	1	311.804646126	313.003731902	208.019	358.833	1.1991	150.814	-53.47	
342	Spectrogram 1	1	315.233434415	315.481521128	525.248	790.472	0.2481	265.224	-64.47	
343	Spectrogram 1	1	316.046607528	316.928693616	374.434	494.045	0.8821	119.611	-61.22	
344	Spectrogram 1	1	315.957020660	316.721954689	239.222	384.835	0.7649	145.613	-52.84	
345	Spectrogram 1	1	317.590258182	317.810779704	447.241	592.854	0.2205	145.613	-60.43	
346	Spectrogram 1	1	315.715825245	316.005259742	525.248	577.252	0.2894	52.004	-61.85	
347	Spectrogram 1	1	318.141561987	318.313844426	634.458	806.073	0.1723	171.615	-65.89	
348	Spectrogram 1	1	318.648462785	320.343721985	421.238	504.446	1.6953	83.208	-57.52	
349	Spectrogram 1	1	319.372049029	321.370525322	156.014	332.830	1.9985	176.816	-54.25	
350	Spectrogram 1	1	322.234640522	322.434488152	457.642	499.245	0.1998	41.603	-57.84	
351	Spectrogram 1	1	322.579205401	323.213204776	395.236	462.842	0.6340	67.606	-58.23	
352	Spectrogram 1	1	323.261443859	324.205551625	317.229	374.434	0.9441	57.205	-54.38	
353	Spectrogram 1	1	322.737705244	323.619791332	239.222	348.432	0.8821	109.210	-50.04	
354	Spectrogram 1	1	323.812747664	324.219334220	416.038	624.057	0.4066	208.019	-62.53	
355	Spectrogram 1	1	325.378064479	325.950042177	400.436	676.061	0.5720	275.625	-62.81	
356	Spectrogram 1	1	326.459998196	326.694302313	462.842	795.672	0.2343	332.830	-62.28	
357	Spectrogram 1	1	326.253259269	327.045758489	384.835	499.245	0.7925	114.410	-63.75	
358	Spectrogram 1	1	326.969954216	327.679757865	254.823	348.432	0.7098	93.609	-50.64	
359	Spectrogram 1	1	330.030893182	331.595217729	130.012	317.229	1.5643	187.217	-54.20	
360	Spectrogram 1	1	330.616653475	331.767500168	332.830	577.252	1.1508	244.422	-59.71	
361	Spectrogram 1	1	333.707564162	335.016910699	343.231	462.842	1.3093	119.611	-55.86	
362	Spectrogram 1	1	333.686890269	334.617215440	166.415	301.627	0.9303	135.212	-49.87	
363	Spectrogram 1	1	335.209867030	336.181539987	431.639	629.257	0.9717	197.618	-61.32	
364	Spectrogram 1	1	336.608800435	336.760408982	369.233	561.651	0.1516	192.418	-59.58	
365	Spectrogram 1	1	337.882620215	338.489054401	145.613	312.028	0.6064	166.415	-55.90	
366	Spectrogram 1	1	338.923206147	339.088597289	426.439	462.842	0.1654	36.403	-50.95	
367	Spectrogram 1	1	339.453836060	340.501313289	265.224	390.035	1.0475	124.811	-64.19	
368	Spectrogram 1	1	340.969921523	342.479115689	145.613	239.222	1.5092	93.609	-56.29	
369	Spectrogram 1	1	339.274662323	340.797639084	395.236	613.656	1.5230	218.420	-64.90	
370	Spectrogram 1	1	342.357893050	344.032478357	327.630	431.639	1.6746	104.009	-57.77	
371	Spectrogram 1	1	344.177195606	345.004151314	166.415	306.828	0.8270	140.413	-50.05	
372	Spectrogram 1	1	345.836076169	347.531335369	270.425	426.439	1.6953	156.014	-54.52	
373	Spectrogram 1	1	348.075747877	349.357529223	83.208	379.634	1.2818	296.426	-55.55	
374	Spectrogram 1	1	351.295007507	351.487963839	551.250	603.255	0.1930	52.005	-58.07	
375	Spectrogram 1	1	351.529311624	351.749833146	369.233	556.450	0.2205	187.217	-58.19	
376	Spectrogram 1	1	351.012464307	352.246006571	254.823	322.429	1.2335	67.606	-58.35	
377	Spectrogram 1	1	351.191638044	352.328702142	124.811	213.219	1.1371	88.408	-53.29	
378	Spectrogram 1	1	353.889534189	354.812968062	182.017	322.429	0.9234	140.412	-52.06	
379	Spectrogram 1	1	354.812968062	355.763967126	265.224	374.434	0.9510	109.210	-57.48	
380	Spectrogram 1	1	355.908684374	356.701183594	249.623	332.830	0.7925	83.207	-57.09	
381	Spectrogram 1	1	357.790008609	358.506703555	161.215	306.828	0.7167	145.613	-57.84	
382	Spectrogram 1	1	355.688162852	356.260140550	1060.896	1175.307	0.5720	114.411	-71.91	
383	Spectrogram 1	1	358.278274960	360.628207429	223.620	400.436	2.3499	176.816	-57.85	
384	Spectrogram 1	1	360.669555214	361.903097478	98.809	239.222	1.2335	140.413	-58.36	
385	Spectrogram 1	1	361.096815663	361.448271839	405.637	462.842	0.3515	57.205	-60.26	
386	Spectrogram 1	1	363.447771801	363.785445381	275.625	353.632	0.3377	78.007	-45.43	
387	Spectrogram 1	1	362.999837459	364.254053616	156.014	306.828	1.2542	150.814	-51.85	
388	Spectrogram 1	1	364.881161694	365.329096035	150.814	478.443	0.4479	327.629	-59.53	
389	Spectrogram 1	1	364.922509479	365.246400465	795.672	868.479	0.3239	72.807	-62.65	
390	Spectrogram 1	1	366.680329231	367.417698070	213.219	306.828	0.7374	93.609	-57.51	
391	Spectrogram 1	1	367.438371962	367.975893172	176.816	353.632	0.5375	176.816	-53.60	
392	Spectrogram 1	1	368.010349660	368.423827514	249.623	317.229	0.4135	67.606	-54.73	
393	Spectrogram 1	1	368.616783846	369.326587494	218.420	322.429	0.7098	104.009	-57.49	
394	Spectrogram 1	1	367.838067221	368.065480041	707.264	884.080	0.2274	176.816	-64.90	
395	Spectrogram 1	1	368.148175611	368.747718499	390.035	462.842	0.5995	72.807	-65.16	
396	Spectrogram 1	1	370.298260451	370.994281505	114.410	208.019	0.6960	93.609	-51.78	
397	Spectrogram 1	1	370.070847631	370.911585934	8088.661	9815.217	0.8407	1726.556	-85.47	d
398	Spectrogram 1	1	365.747820884	366.623015674	8421.491	9815.217	0.8752	1393.726	-85.37	d
399	Spectrogram 1	1	381.417264261	382.120176613	8691.915	9732.010	0.7029	1040.095	-86.13	d
400	Spectrogram 1	1	370.835695570	372.455150497	205.928	345.665	1.6195	139.737	-54.82	
401	Spectrogram 1	1	372.496498282	373.399258263	169.155	301.538	0.9028	132.383	-54.42	
402	Spectrogram 1	1	373.564649405	375.039387083	683.976	911.968	1.4747	227.992	-64.25	
403	Spectrogram 1	1	374.205540078	374.901561132	176.510	294.183	0.6960	117.673	-59.06	
404	Spectrogram 1	1	375.887016683	376.300494537	257.410	345.665	0.4135	88.255	-54.49	
405	Spectrogram 1	1	375.721625541	376.713972390	375.083	683.976	0.9923	308.893	-59.96	
406	Spectrogram 1	1	374.977365405	375.411517151	183.864	242.701	0.4342	58.837	-60.41	
407	Spectrogram 1	1	376.975841698	377.644297561	235.346	485.402	0.6685	250.056	-55.78	
408	Spectrogram 1	1	377.506782594	378.126999375	632.494	926.677	0.6202	294.183	-66.42	
409	Spectrogram 1	1	377.885803960	378.450890360	213.219	322.429	0.5651	109.210	-59.90	
410	Spectrogram 1	1	379.436345912	379.746454302	228.821	291.226	0.3101	62.405	-57.46	
411	Spectrogram 1	1	379.877388956	380.380453678	213.219	374.434	0.5031	161.215	-57.28	
412	Spectrogram 1	1	380.414910166	381.097148624	192.417	338.031	0.6822	145.614	-60.04	
413	Spectrogram 1	1	379.808475980	380.635431687	88.408	182.017	0.8270	93.609	-56.58	
414	Spectrogram 1	1	380.192520987	381.529432714	419.211	838.422	1.3369	419.211	-62.25	
415	Spectrogram 1	1	382.308149338	382.714735894	308.892	375.083	0.4066	66.191	-62.13	
416	Spectrogram 1	1	381.894671485	382.673388109	117.673	345.665	0.7787	227.992	-55.02	
417	Spectrogram 1	1	382.900800929	383.810452207	213.283	360.374	0.9097	147.091	-54.26	
418	Spectrogram 1	1	383.727756636	384.189473573	51.482	404.502	0.4617	353.020	-57.40	
419	Spectrogram 1	1	384.745762226	385.999978382	595.721	720.749	1.2542	125.028	-60.22	
420	Spectrogram 1	1	385.531370148	386.075782656	169.155	323.601	0.5444	154.446	-50.22	
421	Spectrogram 1	1	386.337651963	386.833825387	182.017	234.021	0.4962	52.004	-52.85	
422	Spectrogram 1	1	387.901976509	388.529084588	270.425	353.632	0.6271	83.207	-53.10	
423	Spectrogram 1	1	387.722802773	388.460171612	78.007	202.818	0.7374	124.811	-55.93	
424	Spectrogram 1	1	388.094932841	388.632454051	551.250	634.458	0.5375	83.208	-60.10	
425	Spectrogram 1	1	386.820042792	387.833063534	374.434	509.646	1.0130	135.212	-61.60	
426	Spectrogram 1	1	389.346039283	389.835321410	540.849	837.276	0.4893	296.427	-62.84	
427	Spectrogram 1	1	389.945582171	390.427973001	223.620	364.033	0.4824	140.413	-46.42	
428	Spectrogram 1	1	390.297038347	390.951711615	379.634	436.840	0.6547	57.206	-57.21	
429	Spectrogram 1	1	391.117102757	391.551254503	83.208	244.422	0.4342	161.214	-50.14	
430	Spectrogram 1	1	393.432578738	393.777143616	250.056	323.601	0.3446	73.545	-55.26	
431	Spectrogram 1	1	394.206091710	394.640243456	389.793	470.693	0.4342	80.900	-57.74	
432	Spectrogram 1	1	394.288787280	395.184655964	242.701	389.793	0.8959	147.092	-55.99	
433	Spectrogram 1	1	394.082048354	394.419721934	257.410	345.665	0.3377	88.255	-50.06	
434	Spectrogram 1	1	393.689244393	394.033809271	183.864	264.765	0.3446	80.901	-58.25	
435	Spectrogram 1	1	395.170873368	396.404415632	441.275	823.713	1.2335	382.438	-57.77	
436	Spectrogram 1	1	396.335502656	397.389871183	492.757	919.322	1.0544	426.565	-63.78	
437	Spectrogram 1	1	396.811002188	397.279610422	397.147	470.693	0.4686	73.546	-61.32	
438	Spectrogram 1	1	396.156328920	396.425089525	169.155	227.992	0.2688	58.837	-57.41	
439	Spectrogram 1	1	396.494002500	397.293393018	139.737	242.701	0.7994	102.964	-58.07	
440	Spectrogram 1	1	397.465675457	398.079000940	169.155	308.892	0.6133	139.737	-55.53	
441	Spectrogram 1	1	399.593853177	400.613765217	426.566	867.840	1.0199	441.274	-58.08	
442	Spectrogram 1	1	399.890178972	400.331222016	227.992	264.765	0.4410	36.773	-49.11	
443	Spectrogram 1	1	401.413155734	401.998916027	369.233	421.238	0.5858	52.005	-58.71	
444	Spectrogram 1	1	402.184981061	402.309024417	265.224	405.637	0.1240	140.413	-54.15	
445	Spectrogram 1	1	401.927194307	402.699019633	130.012	202.818	0.7718	72.806	-55.04	
446	Spectrogram 1	1	402.574976277	403.119388785	260.024	353.632	0.5444	93.608	-49.73	
447	Spectrogram 1	1	402.843736882	403.195193058	161.215	249.623	0.3515	88.408	-55.63	
448	Spectrogram 1	1	402.382019946	402.630106658	686.462	842.476	0.2481	156.014	-57.53	
449	Spectrogram 1	1	403.649494692	404.235254985	192.417	306.828	0.5858	114.411	-56.20	
450	Spectrogram 1	1	404.600493756	405.027754205	301.627	384.835	0.4273	83.208	-50.86	
451	Spectrogram 1	1	404.593602458	404.883036956	462.842	676.061	0.2894	213.219	-59.73	
452	Spectrogram 1	1	404.311059258	405.096667180	52.005	197.618	0.7856	145.613	-59.57	
453	Spectrogram 1	1	405.813362127	405.951188078	431.639	572.052	0.1378	140.413	-56.25	
454	Spectrogram 1	1	406.316426849	406.957317522	213.219	379.634	0.6409	166.415	-55.29	
455	Spectrogram 1	1	407.068117156	408.322333313	452.441	546.050	1.2542	93.609	-59.42	
456	Spectrogram 1	1	407.853725078	409.418049625	275.625	431.639	1.5643	156.014	-56.99	
457	Spectrogram 1	1	409.156180318	409.845310074	317.229	364.033	0.6891	46.804	-54.07	
458	Spectrogram 1	1	407.426464630	408.067355303	130.012	239.222	0.6409	109.210	-55.69	
459	Spectrogram 1	1	408.487724454	408.921876201	109.210	223.620	0.4342	114.410	-52.47	
460	Spectrogram 1	1	410.596461508	410.872113411	249.623	317.229	0.2757	67.606	-57.81	
461	Spectrogram 1	1	410.830765625	411.154656611	130.012	249.623	0.3239	119.611	-50.59	
462	Spectrogram 1	1	411.306085561	411.636867844	447.241	509.646	0.3308	62.405	-60.32	
463	Spectrogram 1	1	411.685106927	412.842844918	322.429	447.241	1.1577	124.812	-58.50	
464	Spectrogram 1	1	411.754019903	412.518953932	119.611	286.026	0.7649	166.415	-54.54	
465	Spectrogram 1	1	414.200430538	414.462299845	275.625	384.835	0.2619	109.210	-51.39	
466	Spectrogram 1	1	414.441625952	414.793082128	171.616	291.226	0.3515	119.610	-56.02	
467	Spectrogram 1	1	415.530450967	415.826776762	223.620	296.427	0.2963	72.807	-54.23	
468	Spectrogram 1	1	416.514469165	416.886599233	312.028	379.634	0.3721	67.606	-60.62	
469	Spectrogram 1	1	416.741881984	416.962403506	166.415	223.620	0.2205	57.205	-56.28	
470	Spectrogram 1	1	417.355207467	418.209728365	124.811	312.028	0.8545	187.217	-61.86	
471	Spectrogram 1	1	416.521360462	417.940967760	431.639	733.267	1.4196	301.628	-58.48	
472	Spectrogram 1	1	418.388902102	418.781706063	322.429	421.238	0.3928	98.809	-51.93	
473	Spectrogram 1	1	418.802379955	419.016010180	353.632	405.637	0.2136	52.005	-56.04	
474	Spectrogram 1	1	418.326880424	419.443270629	426.439	551.250	1.1164	124.811	-61.84	
475	Spectrogram 1	1	419.140053536	419.732705126	301.627	400.436	0.5927	98.809	-54.92	
476	Spectrogram 1	1	420.208204658	420.862877926	353.632	405.637	0.6547	52.005	-59.31	
477	Spectrogram 1	1	419.980791839	420.366704502	395.236	587.653	0.3859	192.417	-62.18	
478	Spectrogram 1	1	419.884360774	420.201360462	93.608	343.231	0.3170	249.623	-59.93	
479	Spectrogram 1	1	420.656186101	421.324641965	176.816	270.425	0.6685	93.609	-55.48	
480	Spectrogram 1	1	420.904272814	421.827706687	436.840	733.267	0.9234	296.427	-56.92	
481	Spectrogram 1	1	421.807032794	422.661553692	114.410	182.017	0.8545	67.607	-58.12	
482	Spectrogram 1	1	421.979315233	422.702901477	395.236	509.646	0.7236	114.410	-62.77	
483	Spectrogram 1	1	422.489271253	423.571204970	270.425	384.835	1.0819	114.410	-57.31	
484	Spectrogram 1	1	423.336900853	423.598770160	426.439	473.243	0.2619	46.804	-55.66	
485	Spectrogram 1	1	423.998465419	424.287899917	244.422	473.243	0.2894	228.821	-57.78	
486	Spectrogram 1	1	423.791726492	424.629409574	291.226	405.637	0.8377	114.411	-59.27	
487	Spectrogram 1	1	421.751902414	422.082684697	296.427	447.241	0.3308	150.814	-60.97	
488	Spectrogram 1	1	424.629409574	425.035996130	192.417	260.024	0.4066	67.607	-55.85	
489	Spectrogram 1	1	425.649321613	426.200625418	452.441	764.469	0.5513	312.028	-61.06	
490	Spectrogram 1	1	425.435691388	425.635539018	530.448	613.656	0.1998	83.208	-61.35	
491	Spectrogram 1	1	426.334247376	426.554768898	374.434	426.439	0.2205	52.005	-62.00	
492	Spectrogram 1	1	426.582334088	426.727051337	327.630	384.835	0.1447	57.205	-55.66	
493	Spectrogram 1	1	427.691832996	428.181115122	306.828	400.436	0.4893	93.608	-56.16	
494	Spectrogram 1	1	428.291375883	429.433253041	140.413	286.026	1.1419	145.613	-58.84	
495	Spectrogram 1	1	428.822005796	429.635178908	468.042	551.250	0.8132	83.208	-61.87	
496	Spectrogram 1	1	429.869483025	430.469025913	416.038	712.465	0.5995	296.427	-63.26	
497	Spectrogram 1	1	429.497352957	430.882503767	249.623	374.434	1.3852	124.811	-58.77	
498	Spectrogram 1	1	430.034874167	430.531047591	93.608	192.417	0.4962	98.809	-53.48	
499	Spectrogram 1	1	431.546193256	431.980345003	442.040	504.446	0.4342	62.406	-59.98	
500	Spectrogram 1	1	431.994127598	432.483409725	400.436	499.245	0.4893	98.809	-58.92	
501	Spectrogram 1	1	431.566867149	432.187083929	218.420	296.427	0.6202	78.007	-52.41	
502	Spectrogram 1	1	433.082952613	434.302712281	213.219	390.035	1.2198	176.816	-58.20	
503	Spectrogram 1	1	433.027822232	433.620473822	124.811	213.219	0.5927	88.408	-58.88	
504	Spectrogram 1	1	434.771320515	436.046210564	187.217	369.233	1.2749	182.016	-59.96	
505	Spectrogram 1	1	435.598276223	436.452797120	410.837	873.679	0.8545	462.842	-59.82	
506	Spectrogram 1	1	437.558295640	438.274990587	275.625	364.033	0.7167	88.408	-58.10	
507	Spectrogram 1	1	439.170859270	439.873771621	504.446	650.059	0.7029	145.613	-59.92	
508	Spectrogram 1	1	438.929663855	439.542989338	426.439	488.844	0.6133	62.405	-61.47	
509	Spectrogram 1	1	439.756619563	440.404401534	416.038	483.644	0.6478	67.606	-58.21	
510	Spectrogram 1	1	440.466423212	440.638705651	166.415	213.219	0.1723	46.804	-54.96	
511	Spectrogram 1	1	440.735183817	442.516083991	275.625	358.833	1.7809	83.208	-57.18	
512	Spectrogram 1	1	443.446409162	443.749626254	353.632	483.644	0.3032	130.012	-57.27	
513	Spectrogram 1	1	444.156212811	444.693734020	447.241	717.665	0.5375	270.424	-58.55	
514	Spectrogram 1	1	444.197560596	445.458668050	166.415	390.035	1.2611	223.620	-57.07	
515	Spectrogram 1	1	445.120994469	446.003080557	218.420	348.432	0.8821	130.012	-58.73	
516	Spectrogram 1	1	448.420060890	449.660494451	249.623	369.233	1.2404	119.610	-58.75	
517	Spectrogram 1	1	448.998929886	449.412407739	1055.696	1175.307	0.4135	119.611	-73.99	
518	Spectrogram 1	1	449.791429105	450.239363447	1144.104	1222.111	0.4479	78.007	-72.82	
519	Spectrogram 1	1	449.991276734	450.356515505	1250.278	1375.306	0.3652	125.028	-75.53	
520	Spectrogram 1	1	450.377189398	451.893274862	322.429	416.038	1.5161	93.609	-57.70	
521	Spectrogram 1	1	451.114558237	451.748557613	197.618	312.028	0.6340	114.410	-55.97	
522	Spectrogram 1	1	450.439211076	450.907819310	260.024	332.830	0.4686	72.806	-62.35	
523	Spectrogram 1	1	451.886383564	453.071686745	145.613	317.229	1.1853	171.616	-58.62	
524	Spectrogram 1	1	453.091415055	453.808110002	249.623	358.833	0.7167	109.210	-61.81	
525	Spectrogram 1	1	453.739197026	454.793565553	296.427	390.035	1.0544	93.608	-58.20	
526	Spectrogram 1	1	454.952065397	455.606738665	249.623	369.233	0.6547	119.610	-61.50	
527	Spectrogram 1	1	455.641195153	457.219302295	104.009	379.634	1.5781	275.625	-57.89	
528	Spectrogram 1	1	457.314397600	458.100005522	182.017	260.024	0.7856	78.007	-59.23	
529	Spectrogram 1	1	458.120679415	458.926961230	291.226	343.231	0.8063	52.005	-63.99	
530	Spectrogram 1	1	459.595417093	459.781482127	208.019	369.233	0.1861	161.214	-60.16	
531	Spectrogram 1	1	459.636764879	459.912416781	104.009	254.823	0.2757	150.814	-58.15	
532	Spectrogram 1	1	460.429264098	460.994350498	223.620	322.429	0.5651	98.809	-53.53	
533	Spectrogram 1	1	460.663568215	462.351936118	265.224	390.035	1.6884	124.811	-57.16	
534	Spectrogram 1	1	462.762900286	464.416811701	156.014	275.625	1.6539	119.611	-59.52	
535	Spectrogram 1	1	464.382355213	465.726158238	239.222	332.830	1.3438	93.608	-55.87	
536	Spectrogram 1	1	466.276008988	467.061616910	156.014	332.830	0.7856	176.816	-58.01	
537	Spectrogram 1	1	467.902355213	468.949832443	239.222	374.434	1.0475	135.212	-59.26	
538	Spectrogram 1	1	470.128244326	471.230851936	176.816	353.632	1.1026	176.816	-57.14	
539	Spectrogram 1	1	469.955961887	470.858721868	494.045	598.054	0.9028	104.009	-66.83	
540	Spectrogram 1	1	470.955200033	471.665003682	473.243	681.262	0.7098	208.019	-71.65	
541	Spectrogram 1	1	471.575614968	473.477613095	218.420	301.627	1.9020	83.207	-54.26	
542	Spectrogram 1	1	473.691243320	475.241785271	161.215	239.222	1.5505	78.007	-57.01	
543	Spectrogram 1	1	474.214981934	474.731829252	249.623	322.429	0.5168	72.806	-56.95	
544	Spectrogram 1	1	474.090938578	474.600894598	618.856	702.064	0.5100	83.208	-63.63	
545	Spectrogram 1	1	475.077300088	476.869037454	202.818	353.632	1.7917	150.814	-59.69	
546	Spectrogram 1	1	477.475471639	478.895078937	156.014	265.224	1.4196	109.210	-58.28	
547	Spectrogram 1	1	478.885499503	480.311998098	208.019	348.432	1.4265	140.413	-56.44	
548	Spectrogram 1	1	481.814300967	482.751517435	156.014	322.429	0.9372	166.415	-57.49	
549	Spectrogram 1	1	482.728452297	484.885428434	176.816	322.429	2.1570	145.613	-57.92	
550	Spectrogram 1	1	484.285885546	484.602885234	223.620	286.026	0.3170	62.406	-57.08	
551	Spectrogram 1	1	482.955865117	484.747602483	436.840	520.047	1.7917	83.207	-63.53	
552	Spectrogram 1	1	484.850971946	485.443623537	405.637	634.458	0.5927	228.821	-63.82	
553	Spectrogram 1	1	484.244537761	485.298906288	556.450	655.259	1.0544	98.809	-66.17	
554	Spectrogram 1	1	485.498753917	486.380840005	509.646	650.059	0.8821	140.413	-70.02	
555	Spectrogram 1	1	485.801971010	486.346383517	691.663	889.281	0.5444	197.618	-70.72	
556	Spectrogram 1	1	485.271341098	486.084514210	161.215	260.024	0.8132	98.809	-56.46	
557	Spectrogram 1	1	486.084514210	487.545469293	213.219	280.825	1.4610	67.606	-55.73	
558	Spectrogram 1	1	486.708199982	488.527502539	395.236	743.667	1.8193	348.431	-65.44	
559	Spectrogram 1	1	488.045111709	488.679111085	202.818	348.432	0.6340	145.614	-55.00	
560	Spectrogram 1	1	489.340675651	490.091827085	150.814	228.821	0.7512	78.007	-56.26	
561	Spectrogram 1	1	489.671457934	490.202087846	608.455	681.262	0.5306	72.807	-63.46	
562	Spectrogram 1	1	491.658206362	492.340444820	390.035	598.054	0.6822	208.019	-59.78	
563	Spectrogram 1	1	492.202618869	492.933096411	244.422	338.031	0.7305	93.609	-55.93	
564	Spectrogram 1	1	493.408595942	495.420854831	161.215	286.026	2.0123	124.811	-57.64	
565	Spectrogram 1	1	493.036465874	494.490529660	421.238	800.873	1.4541	379.635	-63.69	
566	Spectrogram 1	1	494.835094538	495.627593757	603.255	842.476	0.7925	239.221	-68.77	
567	Spectrogram 1	1	494.580116528	495.090072548	1222.111	1352.123	0.5100	130.012	-72.74	
568	Spectrogram 1	1	495.462686996	496.951207269	369.233	457.642	1.4885	88.409	-60.31	
569	Spectrogram 1	1	496.282751406	496.958098567	109.210	192.417	0.6753	83.207	-55.17	
570	Spectrogram 1	1	496.937424674	498.508640519	192.417	384.835	1.5712	192.418	-56.13	
571	Spectrogram 1	1	498.598227387	500.107421553	514.847	842.476	1.5092	327.629	-61.75	
572	Spectrogram 1	1	499.580627717	500.572974566	124.811	218.420	0.9923	93.609	-57.60	
573	Spectrogram 1	1	500.579865864	501.082930586	286.026	353.632	0.5031	67.606	-54.82	
574	Spectrogram 1	1	500.862409064	501.723821259	192.417	270.425	0.8614	78.008	-55.69	
575	Spectrogram 1	1	502.944292005	503.495595810	561.651	894.481	0.5513	332.830	-67.62	
576	Spectrogram 1	1	506.417208669	507.926402835	197.618	343.231	1.5092	145.613	-55.23	
