Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power Density (dB FS/Hz)	Annotation
287	Spectrogram 1	1	445.607470734	446.365402717	170.370	377.778	0.7579	207.408	-34.65	
288	Spectrogram 1	1	447.772990685	448.306041749	362.963	748.148	0.5331	385.185	-35.15	
289	Spectrogram 1	1	448.364344210	449.663656180	162.963	400.000	1.2993	237.037	-40.23	
290	Spectrogram 1	1	446.956756242	447.248268543	511.111	644.444	0.2915	133.333	-41.67	
291	Spectrogram 1	1	449.738616486	450.088431247	481.481	770.370	0.3498	288.889	-47.11	
292	Spectrogram 1	1	450.688113695	451.229493682	400.000	844.444	0.5414	444.444	-39.37	
293	Spectrogram 1	1	452.079043817	453.028541026	185.185	414.815	0.9495	229.630	-35.46	
294	Spectrogram 1	1	452.562121344	453.978038235	429.630	888.889	1.4159	459.259	-36.81	
295	Spectrogram 1	1	454.727641295	455.260692359	281.481	437.037	0.5331	155.556	-41.42	
296	Spectrogram 1	1	455.918677267	456.526688638	189.304	345.202	0.6080	155.898	-35.81	
297	Spectrogram 1	1	455.385626203	455.860374807	456.557	729.378	0.4747	272.821	-39.13	
298	Spectrogram 1	1	456.285149874	457.401225541	406.447	801.759	1.1161	395.312	-34.49	
299	Spectrogram 1	1	458.031220294	458.339390441	462.125	907.546	0.3082	445.421	-40.44	
300	Spectrogram 1	1	458.222785521	458.497639976	311.795	439.854	0.2749	128.059	-41.13	
301	Spectrogram 1	1	458.822467969	459.613715643	239.414	356.337	0.7912	116.923	-35.74	
302	Spectrogram 1	1	458.672547357	459.022362118	450.989	679.268	0.3498	228.279	-38.81	
303	Spectrogram 1	1	459.813609792	460.330003011	406.447	567.913	0.5164	161.466	-32.82	
304	Spectrogram 1	1	460.230055936	460.488252546	590.184	773.920	0.2582	183.736	-34.07	
305	Spectrogram 1	1	460.413292240	461.012974688	228.279	406.447	0.5997	178.168	-38.17	
306	Spectrogram 1	1	461.521038984	462.578812190	467.693	634.726	1.0578	167.033	-36.03	
307	Spectrogram 1	1	462.228997429	463.120192178	178.169	367.473	0.8912	189.304	-35.68	
308	Spectrogram 1	1	463.844808469	465.235738591	367.473	824.030	1.3909	456.557	-37.93	
309	Spectrogram 1	1	465.635526889	466.393458872	228.279	361.905	0.7579	133.626	-35.51	
310	Spectrogram 1	1	468.434044979	469.616752029	178.169	378.608	1.1827	200.439	-38.21	
311	Spectrogram 1	1	467.609481614	468.300782213	423.151	712.675	0.6913	289.524	-40.85	
312	Spectrogram 1	1	468.342426827	468.858820046	412.015	768.352	0.5164	356.337	-35.79	
313	Spectrogram 1	1	468.075901295	468.558978823	896.411	1030.037	0.4831	133.626	-41.59	
314	Spectrogram 1	1	471.654334908	472.612161040	189.304	389.744	0.9578	200.440	-37.18	
315	Spectrogram 1	1	471.246217687	472.495556120	467.693	807.327	1.2493	339.634	-39.01	
316	Spectrogram 1	1	474.005584557	475.887921129	400.879	629.158	1.8823	228.279	-39.65	
317	Spectrogram 1	1	475.371527911	476.046170664	189.304	350.770	0.6746	161.466	-37.10	
318	Spectrogram 1	1	476.654182035	477.003996796	367.473	773.920	0.3498	406.447	-41.24	
319	Spectrogram 1	1	477.886862622	479.727554580	194.872	361.905	1.8407	167.033	-40.96	
320	Spectrogram 1	1	478.336624458	478.861346600	434.286	629.158	0.5247	194.872	-39.76	
321	Spectrogram 1	1	479.102885364	480.160658570	389.744	640.294	1.0578	250.550	-39.59	
322	Spectrogram 1	1	480.698865947	480.957062557	439.854	612.455	0.2582	172.601	-40.52	
323	Spectrogram 1	1	481.590060696	483.222529582	439.854	590.184	1.6325	150.330	-35.65	
324	Spectrogram 1	1	481.656692079	482.156427452	189.304	339.634	0.4997	150.330	-35.73	
325	Spectrogram 1	1	483.189213890	483.605660034	194.872	328.498	0.4164	133.626	-43.07	
326	Spectrogram 1	1	485.132685925	485.923933600	183.736	317.363	0.7912	133.627	-32.68	
327	Spectrogram 1	1	484.724568704	485.674065913	373.041	712.675	0.9495	339.634	-43.32	
328	Spectrogram 1	1	485.724039450	486.748496965	356.337	651.429	1.0245	295.092	-40.45	
329	Spectrogram 1	1	486.315392975	486.865101886	194.872	278.388	0.5497	83.516	-43.91	
330	Spectrogram 1	1	488.216711266	489.224510936	172.601	322.931	1.0078	150.330	-38.04	
331	Spectrogram 1	1	489.657614926	490.315599834	189.304	406.447	0.6580	217.143	-40.02	
332	Spectrogram 1	1	491.839792722	492.839263468	167.033	339.634	0.9995	172.601	-38.03	
333	Spectrogram 1	1	491.548280421	492.397830555	417.583	579.048	0.8496	161.465	-38.73	
334	Spectrogram 1	1	495.279298266	496.020572403	189.304	334.066	0.7413	144.762	-33.12	
335	Spectrogram 1	1	495.379245341	496.087203786	350.770	467.693	0.7080	116.923	-38.32	
336	Spectrogram 1	1	496.253782244	497.045029918	295.092	423.151	0.7912	128.059	-45.23	
337	Spectrogram 1	1	497.061687764	497.844606515	155.898	283.956	0.7829	128.058	-45.65	
338	Spectrogram 1	1	498.027842819	498.977340028	178.169	356.337	0.9495	178.168	-37.66	
339	Spectrogram 1	1	499.068428429	500.629129460	103.152	309.456	1.5607	206.304	-45.69	
340	Spectrogram 1	1	499.133212245	499.586698960	326.648	696.275	0.4535	369.628	-43.76	
341	Spectrogram 1	1	501.180017494	502.440357195	200.583	346.462	1.2603	145.879	-36.86	
342	Spectrogram 1	1	501.892639475	503.105863672	364.697	559.202	1.2132	194.505	-44.62	
343	Spectrogram 1	1	503.798773875	504.140259714	285.679	522.732	0.3415	237.053	-40.64	
344	Spectrogram 1	1	504.373469554	504.998138771	243.131	364.697	0.6247	121.566	-40.29	
345	Spectrogram 1	1	505.164717229	506.022596286	170.192	346.462	0.8579	176.270	-36.22	
346	Spectrogram 1	1	506.169513718	507.318905076	279.601	449.793	1.1494	170.192	-36.42	
347	Spectrogram 1	1	507.943574292	509.384477952	139.800	376.853	1.4409	237.053	-40.32	
348	Spectrogram 1	1	510.000648160	510.267173692	261.366	613.906	0.2665	352.540	-39.29	
349	Spectrogram 1	1	510.458738919	511.633117045	480.184	607.828	1.1744	127.644	-46.43	
350	Spectrogram 1	1	511.283302284	512.857468710	170.192	370.775	1.5742	200.583	-37.15	
351	Spectrogram 1	1	513.498456164	515.047635821	291.758	443.715	1.5492	151.957	-35.89	
352	Spectrogram 1	1	515.072622590	516.013790876	200.583	376.853	0.9412	176.270	-35.21	
353	Spectrogram 1	1	516.788380704	517.404720998	164.114	316.071	0.6163	151.957	-42.26	
354	Spectrogram 1	1	517.354747461	518.962229578	188.427	407.245	1.6075	218.818	-35.51	
355	Spectrogram 1	1	519.070505575	520.020002784	170.192	340.384	0.9495	170.192	-39.49	
356	Spectrogram 1	1	521.446741429	522.454541099	158.035	395.088	1.0078	237.053	-35.37	
357	Spectrogram 1	1	522.643103237	523.692547520	170.192	303.914	1.0494	133.722	-41.64	
358	Spectrogram 1	1	524.433821657	526.216211155	200.583	431.558	1.7824	230.975	-36.74	
359	Spectrogram 1	1	526.690959759	527.523852048	164.114	346.462	0.8329	182.348	-40.75	
360	Spectrogram 1	1	527.973613884	530.738816282	151.957	425.480	2.7652	273.523	-38.16	
361	Spectrogram 1	1	532.051613488	533.042755311	176.270	389.010	0.9911	212.740	-37.90	
362	Spectrogram 1	1	533.167689154	534.625250660	164.114	364.697	1.4576	200.583	-41.24	
363	Spectrogram 1	1	534.991723267	536.607534306	176.270	401.167	1.6158	224.896	-35.89	
364	Spectrogram 1	1	537.204213103	538.062092160	176.270	376.853	0.8579	200.583	-38.36	
365	Spectrogram 1	1	538.328617692	539.811165966	188.427	413.323	1.4825	224.896	-36.29	
366	Spectrogram 1	1	540.782646292	542.290181334	145.879	358.619	1.5075	212.740	-37.70	
367	Spectrogram 1	1	542.406786255	543.347954541	218.818	395.088	0.9412	176.270	-37.68	
368	Spectrogram 1	1	544.289122827	545.313580342	176.270	370.775	1.0245	194.505	-36.26	
369	Spectrogram 1	1	545.388540648	546.446313855	145.879	364.697	1.0578	218.818	-37.03	
370	Spectrogram 1	1	547.448277996	548.789234581	170.192	334.305	1.3410	164.114	-37.02	
371	Spectrogram 1	1	548.789234581	549.780376404	194.505	389.010	0.9911	194.505	-34.52	
372	Spectrogram 1	1	551.312558608	551.579084140	194.505	358.619	0.2665	164.114	-40.45	
373	Spectrogram 1	1	551.962214593	552.661844115	328.227	461.949	0.6996	133.722	-39.71	
374	Spectrogram 1	1	552.686830884	553.328157946	164.114	364.697	0.6413	200.583	-34.61	
375	Spectrogram 1	1	554.680106371	556.254272796	170.192	364.697	1.5742	194.505	-37.52	
376	Spectrogram 1	1	556.670718941	557.270401388	200.583	382.932	0.5997	182.348	-35.69	
377	Spectrogram 1	1	558.397299373	559.854860878	158.035	407.245	1.4576	249.210	-37.87	
378	Spectrogram 1	1	560.071412873	560.596135015	158.035	401.167	0.5247	243.131	-39.79	
379	Spectrogram 1	1	562.195118124	563.760955626	249.210	443.715	1.5658	194.505	-37.38	
380	Spectrogram 1	1	563.985836544	564.352309151	170.192	358.619	0.3665	188.427	-41.01	
381	Spectrogram 1	1	565.276819592	566.534486947	145.879	352.540	1.2577	206.662	-38.01	
382	Spectrogram 1	1	568.241575968	569.224388869	212.740	376.853	0.9828	164.114	-36.98	
383	Spectrogram 1	1	569.440940864	570.440411610	170.192	395.088	0.9995	224.896	-36.23	
384	Spectrogram 1	1	571.573145123	572.056222650	133.722	376.853	0.4831	243.131	-37.78	
385	Spectrogram 1	1	572.206143262	572.839141401	237.053	376.853	0.6330	139.800	-35.93	
386	Spectrogram 1	1	572.880786016	574.338347521	237.053	407.245	1.4576	170.192	-38.20	
387	Spectrogram 1	1	575.262518353	575.645648806	151.957	449.793	0.3831	297.836	-38.98	
388	Spectrogram 1	1	575.912174339	576.878329393	151.957	279.601	0.9662	127.644	-36.09	
389	Spectrogram 1	1	578.260930593	578.810639503	176.270	334.305	0.5497	158.035	-35.10	
390	Spectrogram 1	1	579.310374876	580.109951473	127.644	376.853	0.7996	249.210	-36.03	
391	Spectrogram 1	1	580.101622550	581.375947752	249.210	419.401	1.2743	170.192	-39.30	
392	Spectrogram 1	1	582.133540127	582.874814264	164.114	334.305	0.7413	170.192	-36.25	
393	Spectrogram 1	1	582.741551498	584.082508082	267.444	443.715	1.3410	176.270	-36.17	
394	Spectrogram 1	1	584.715506222	585.581714202	176.270	401.167	0.8662	224.896	-34.13	
395	Spectrogram 1	1	586.214712341	587.089249244	139.800	389.010	0.8745	249.210	-38.48	
396	Spectrogram 1	1	587.080920321	587.389090468	237.053	504.497	0.3082	267.444	-29.85	
397	Spectrogram 1	1	587.888486234	588.654747139	158.035	334.305	0.7663	176.270	-38.96	
398	Spectrogram 1	1	589.046206515	589.920743418	164.114	389.010	0.8745	224.896	-38.20	
399	Spectrogram 1	1	590.178940027	591.145095082	212.740	449.793	0.9662	237.053	-35.16	
400	Spectrogram 1	1	591.719790761	592.627643356	261.366	382.932	0.9079	121.566	-41.58	
401	Spectrogram 1	1	593.301946502	594.043220639	206.662	376.853	0.7413	170.192	-39.11	
402	Spectrogram 1	1	594.076536330	595.259243380	188.427	370.775	1.1827	182.348	-34.36	
403	Spectrogram 1	1	595.509111067	595.950543980	158.035	480.184	0.4414	322.149	-38.29	
404	Spectrogram 1	1	596.092135669	597.108264261	237.053	425.480	1.0161	188.427	-37.72	
405	Spectrogram 1	1	597.641315326	598.590812535	188.427	395.088	0.9495	206.662	-36.15	
406	Spectrogram 1	1	599.115534676	599.432033746	139.800	437.636	0.3165	297.836	-38.43	
407	Spectrogram 1	1	599.523651898	600.164978960	261.366	419.401	0.6413	158.035	-36.10	
408	Spectrogram 1	1	600.861605394	601.369669690	224.896	370.775	0.5081	145.879	-44.22	
409	Spectrogram 1	1	602.502403203	602.802244427	91.174	395.088	0.2998	303.914	-38.85	
410	Spectrogram 1	1	602.827231195	603.376940106	133.722	413.323	0.5497	279.601	-32.23	
411	Spectrogram 1	1	603.460229335	604.143201011	194.505	291.758	0.6830	97.253	-34.89	
412	Spectrogram 1	1	605.586598066	606.677686964	218.818	395.088	1.0911	176.270	-36.89	
413	Spectrogram 1	1	606.819278653	607.310685103	139.800	431.558	0.4914	291.758	-36.62	
414	Spectrogram 1	1	607.560382704	608.393274993	206.662	358.619	0.8329	151.957	-38.28	
415	Spectrogram 1	1	609.292798665	609.917467881	291.758	431.558	0.6247	139.800	-40.79	
416	Spectrogram 1	1	610.267282642	610.783675861	121.566	449.793	0.5164	328.227	-36.95	
417	Spectrogram 1	1	611.546933679	612.313194584	158.035	407.245	0.7663	249.210	-37.04	
418	Spectrogram 1	1	612.479773042	613.112771181	182.348	401.167	0.6330	218.818	-39.67	
419	Spectrogram 1	1	613.237705024	614.195531156	139.800	516.654	0.9578	376.853	-37.43	
420	Spectrogram 1	1	615.153357288	616.510971719	212.740	413.323	1.3576	200.583	-37.34	
421	Spectrogram 1	1	617.110314559	617.976522539	206.662	413.323	0.8662	206.662	-41.32	
422	Spectrogram 1	1	618.268034840	618.709467753	109.409	468.028	0.4414	358.619	-38.25	
423	Spectrogram 1	1	619.000980054	619.792227728	200.583	461.949	0.7912	261.366	-39.10	
424	Spectrogram 1	1	620.899974472	621.616261840	139.800	401.167	0.7163	261.366	-37.59	
425	Spectrogram 1	1	621.724537838	622.374193823	133.722	376.853	0.6497	243.131	-37.43	
426	Spectrogram 1	1	624.433931171	625.649953912	176.270	382.932	1.2160	206.662	-35.01	
427	Spectrogram 1	1	625.741572064	626.049742211	133.722	461.949	0.3082	328.227	-38.43	
428	Spectrogram 1	1	626.599451121	627.415685564	200.583	407.245	0.8162	206.662	-36.91	
429	Spectrogram 1	1	628.173447461	628.756472063	218.818	376.853	0.5830	158.035	-37.79	
430	Spectrogram 1	1	629.197904976	629.814245270	133.722	461.949	0.6163	328.227	-36.97	
431	Spectrogram 1	1	633.001219647	634.017348239	139.800	437.636	1.0161	297.836	-35.17	
432	Spectrogram 1	1	634.936023152	635.360798219	133.722	267.444	0.4248	133.722	-40.83	
433	Spectrogram 1	1	636.701754804	637.601278475	188.427	419.401	0.8995	230.975	-36.52	
434	Spectrogram 1	1	638.350881535	639.000537520	255.288	449.793	0.6497	194.505	-42.55	
435	Spectrogram 1	1	639.475286125	640.691308866	255.288	389.010	1.2160	133.722	-39.92	
436	Spectrogram 1	1	641.088094076	641.496211298	145.879	492.341	0.4081	346.462	-44.10	
437	Spectrogram 1	1	641.979288825	643.078706646	145.879	419.401	1.0994	273.523	-36.28	
438	Spectrogram 1	1	644.427992154	644.877753989	151.957	498.419	0.4498	346.462	-40.95	
439	Spectrogram 1	1	645.591038269	646.332312406	145.879	468.028	0.7413	322.149	-37.01	
440	Spectrogram 1	1	646.540535478	646.807061011	145.879	486.263	0.2665	340.384	-45.14	
441	Spectrogram 1	1	648.106372981	649.314066799	85.096	243.131	1.2077	158.035	-40.84	
442	Spectrogram 1	1	649.697197252	650.146959088	109.409	498.419	0.4498	389.010	-36.13	
443	Spectrogram 1	1	650.857410929	651.915184135	212.740	389.010	1.0578	176.270	-36.94	
444	Spectrogram 1	1	652.681445041	653.122877954	182.348	474.106	0.4414	291.758	-41.70	
445	Spectrogram 1	1	653.464363792	653.855823168	127.644	492.341	0.3915	364.697	-36.93	
446	Spectrogram 1	1	654.155664391	655.263411135	194.505	413.323	1.1077	218.818	-36.85	
447	Spectrogram 1	1	655.965534053	656.906702339	91.174	218.818	0.9412	127.644	-40.10	
448	Spectrogram 1	1	657.264846023	657.681292167	139.800	474.106	0.4164	334.305	-39.19	
449	Spectrogram 1	1	658.114396158	659.097209058	182.348	413.323	0.9828	230.975	-35.47	
450	Spectrogram 1	1	660.754325105	661.162442326	127.644	419.401	0.4081	291.758	-36.34	
451	Spectrogram 1	1	661.920374309	662.719950906	206.662	401.167	0.7996	194.505	-38.76	
452	Spectrogram 1	1	663.910986879	664.643932093	97.253	218.818	0.7329	121.566	-40.48	
453	Spectrogram 1	1	665.610087147	665.984888677	158.035	389.010	0.3748	230.975	-40.46	
454	Spectrogram 1	1	666.218098518	667.001017269	200.583	413.323	0.7829	212.740	-36.84	
455	Spectrogram 1	1	668.019639257	668.244520175	121.566	468.028	0.2249	346.462	-45.93	
456	Spectrogram 1	1	668.669295242	668.985794311	127.644	407.245	0.3165	279.601	-37.83	
457	Spectrogram 1	1	669.285635535	669.951949366	164.114	425.480	0.6663	261.366	-37.30	
458	Spectrogram 1	1	670.826486269	671.459484409	121.566	243.131	0.6330	121.566	-41.15	
459	Spectrogram 1	1	672.719645160	673.344314376	218.818	431.558	0.6247	212.740	-35.62	
460	Spectrogram 1	1	675.768030936	675.992911854	151.957	522.732	0.2249	370.775	-46.37	
461	Spectrogram 1	1	676.117845697	676.959066909	218.818	486.263	0.8412	267.444	-38.37	
462	Spectrogram 1	1	677.633709662	678.175089650	115.487	370.775	0.5414	255.288	-43.64	
463	Spectrogram 1	1	679.698942903	680.623453344	200.583	413.323	0.9245	212.740	-38.69	
464	Spectrogram 1	1	683.105472364	683.871733269	206.662	419.401	0.7663	212.740	-40.14	
465	Spectrogram 1	1	685.006960177	685.390090630	164.114	468.028	0.3831	303.914	-42.65	
466	Spectrogram 1	1	687.005901670	687.797149344	158.035	437.636	0.7912	279.601	-40.44	
467	Spectrogram 1	1	688.788291167	688.963198548	176.270	419.401	0.1749	243.131	-41.62	
468	Spectrogram 1	1	688.030359185	688.246911180	218.818	504.497	0.2166	285.679	-45.65	
469	Spectrogram 1	1	690.342796659	691.159031102	194.505	437.636	0.8162	243.131	-41.01	
470	Spectrogram 1	1	693.091341211	693.191288286	170.192	480.184	0.0999	309.992	-43.51	
471	Spectrogram 1	1	693.607734430	694.457284565	145.879	425.480	0.8496	279.601	-41.17	
472	Spectrogram 1	1	693.832615348	694.632191945	680.768	838.803	0.7996	158.035	-39.21	
473	Spectrogram 1	1	694.787268870	694.912202713	188.427	401.167	0.1249	212.740	-42.75	
474	Spectrogram 1	1	696.436395601	696.769552517	158.035	407.245	0.3332	249.210	-44.25	
475	Spectrogram 1	1	697.685734034	698.368705711	176.270	437.636	0.6830	261.366	-38.19	
476	Spectrogram 1	1	699.698330284	700.372973038	249.210	419.401	0.6746	170.192	-47.22	
477	Spectrogram 1	1	702.080402230	703.079872976	255.288	480.184	0.9995	224.896	-42.15	
478	Spectrogram 1	1	704.795461005	705.012013000	164.114	455.871	0.2166	291.758	-43.80	
479	Spectrogram 1	1	705.361827761	706.419600968	194.505	504.497	1.0578	309.992	-42.75	
480	Spectrogram 1	1	708.543476304	709.293079363	218.818	443.715	0.7496	224.896	-38.34	
481	Spectrogram 1	1	712.024626462	712.940807980	230.975	437.636	0.9162	206.662	-40.75	
482	Spectrogram 1	1	711.175076328	712.341125532	595.672	948.212	1.1660	352.540	-42.85	
483	Spectrogram 1	1	714.306751333	715.439484846	662.533	887.429	1.1327	224.896	-40.53	
484	Spectrogram 1	1	713.682082117	713.998581186	127.644	431.558	0.3165	303.914	-48.09	
485	Spectrogram 1	1	716.521905213	717.429757808	267.444	474.106	0.9079	206.662	-40.49	
486	Spectrogram 1	1	719.933760508	720.316890961	237.053	455.871	0.3831	218.818	-38.36	
487	Spectrogram 1	1	720.849942026	721.024849406	182.348	382.932	0.1749	200.583	-40.44	
488	Spectrogram 1	1	721.299703862	721.541242625	206.662	389.010	0.2415	182.348	-43.41	
489	Spectrogram 1	1	723.373605660	724.248142563	170.192	431.558	0.8745	261.366	-42.11	
490	Spectrogram 1	1	724.592121797	724.858647329	164.114	352.540	0.2665	188.427	-45.95	
491	Spectrogram 1	1	726.699339287	727.307350658	200.583	461.949	0.6080	261.366	-39.41	
492	Spectrogram 1	1	730.747195810	731.438496409	285.679	468.028	0.6913	182.348	-37.46	
493	Spectrogram 1	1	733.403782603	733.653650289	200.583	498.419	0.2499	297.836	-45.40	
494	Spectrogram 1	1	732.587548160	733.786913056	619.985	960.369	1.1994	340.384	-45.22	
495	Spectrogram 1	1	734.003465051	734.719752419	261.366	455.871	0.7163	194.505	-38.18	
496	Spectrogram 1	1	734.861344108	735.219487792	547.045	692.924	0.3581	145.879	-45.91	
497	Spectrogram 1	1	735.819170240	736.901930215	565.280	905.664	1.0828	340.384	-40.92	
498	Spectrogram 1	1	736.571266695	736.796147613	127.644	486.263	0.2249	358.619	-46.67	
499	Spectrogram 1	1	738.070472814	738.745115568	158.035	437.636	0.6746	279.601	-38.16	
500	Spectrogram 1	1	741.568620426	742.184960720	212.740	480.184	0.6163	267.444	-37.81	
501	Spectrogram 1	1	743.661673466	743.969843613	504.497	650.376	0.3082	145.879	-49.09	
502	Spectrogram 1	1	745.652286036	746.218652792	194.505	443.715	0.5664	249.210	-37.64	
503	Spectrogram 1	1	749.289022249	750.030296386	194.505	449.793	0.7413	255.288	-39.63	
504	Spectrogram 1	1	752.953578233	753.811457290	206.662	449.793	0.8579	243.131	-37.53	
505	Spectrogram 1	1	753.011880693	753.919733288	577.437	972.525	0.9079	395.088	-42.75	
506	Spectrogram 1	1	755.998791399	757.164840603	632.141	1015.073	1.1660	382.932	-37.87	
507	Spectrogram 1	1	757.181498449	757.931101509	328.227	650.376	0.7496	322.149	-45.41	
508	Spectrogram 1	1	758.189298118	758.763993797	559.202	759.785	0.5747	200.583	-45.07	
509	Spectrogram 1	1	760.563041141	761.387604506	559.202	771.942	0.8246	212.740	-44.48	
510	Spectrogram 1	1	763.269941079	764.869094273	443.715	613.906	1.5992	170.192	-42.61	
511	Spectrogram 1	1	765.218909034	765.926867479	559.202	784.098	0.7080	224.896	-42.56	
512	Spectrogram 1	1	767.031610780	768.131028601	395.088	668.611	1.0994	273.523	-44.71	
513	Spectrogram 1	1	770.021694096	770.379837780	358.619	723.316	0.3581	364.697	-49.02	
514	Spectrogram 1	1	772.528699885	773.428223557	577.437	826.646	0.8995	249.210	-41.32	
515	Spectrogram 1	1	774.988055201	776.337340709	547.045	826.646	1.3493	279.601	-43.41	
516	Spectrogram 1	1	778.977609264	780.060369239	468.028	765.864	1.0828	297.836	-45.64	
517	Spectrogram 1	1	784.785191825	785.284927198	474.106	741.550	0.4997	267.444	-41.84	
518	Spectrogram 1	1	786.442647480	787.542065301	401.167	583.515	1.0994	182.348	-40.93	
519	Spectrogram 1	1	788.133248740	788.491392424	382.932	699.002	0.3581	316.071	-45.02	
520	Spectrogram 1	1	790.698556989	791.389857588	522.732	711.159	0.6913	188.427	-37.83	
521	Spectrogram 1	1	791.548107123	791.822961579	498.419	778.020	0.2749	279.601	-43.03	
522	Spectrogram 1	1	792.380999412	792.914050477	553.124	729.394	0.5331	176.270	-42.68	
523	Spectrogram 1	1	793.038984320	793.463759387	753.707	948.212	0.4248	194.505	-37.84	
524	Spectrogram 1	1	793.505404002	793.888534454	534.889	759.785	0.3831	224.896	-37.40	
525	Spectrogram 1	1	795.690075101	796.198139397	358.619	589.593	0.5081	230.975	-41.79	
526	Spectrogram 1	1	796.106521245	796.814479690	717.237	917.821	0.7080	200.583	-40.57	
527	Spectrogram 1	1	796.706203693	797.114320914	352.540	729.394	0.4081	376.853	-44.39	
528	Spectrogram 1	1	799.612997780	800.270982688	443.715	711.159	0.6580	267.444	-40.43	
529	Spectrogram 1	1	801.561626128	802.661043949	413.323	638.220	1.0994	224.896	-47.59	
530	Spectrogram 1	1	800.837009837	801.203482444	705.081	923.899	0.3665	218.818	-48.14	
531	Spectrogram 1	1	800.212340620	800.420563693	72.939	218.818	0.2082	145.879	-43.50	
532	Spectrogram 1	1	801.145179984	801.370060902	72.939	218.818	0.2249	145.879	-43.57	
533	Spectrogram 1	1	802.086348270	802.294571342	72.939	182.348	0.2082	109.409	-44.39	
534	Spectrogram 1	1	803.060832247	803.477278392	79.018	279.601	0.4164	200.583	-46.77	
535	Spectrogram 1	1	804.151921146	804.476749138	97.253	261.366	0.3248	164.114	-44.00	sc?
536	Spectrogram 1	1	805.267996812	805.667785111	443.715	711.159	0.3998	267.444	-45.53	
537	Spectrogram 1	1	807.899936444	808.816117962	395.088	589.593	0.9162	194.505	-41.78	
538	Spectrogram 1	1	810.331981927	811.622964974	468.028	662.533	1.2910	194.505	-40.82	
539	Spectrogram 1	1	814.329525066	815.287351198	443.715	650.376	0.9578	206.662	-37.32	
540	Spectrogram 1	1	817.336266228	818.052553596	364.697	547.045	0.7163	182.348	-40.85	
541	Spectrogram 1	1	817.361252996	818.235789899	705.081	978.603	0.8745	273.523	-38.02	
542	Spectrogram 1	1	819.209934269	819.884577023	413.323	571.358	0.6746	158.035	-44.25	
543	Spectrogram 1	1	820.942350230	821.250520376	85.096	200.583	0.3082	115.487	-46.01	
544	Spectrogram 1	1	821.083941919	821.666966521	322.149	474.106	0.5830	151.957	-44.87	
545	Spectrogram 1	1	822.091741588	822.449885272	79.018	230.975	0.3581	151.957	-44.55	
546	Spectrogram 1	1	823.441027095	823.865802163	309.992	510.576	0.4248	200.583	-41.03	
547	Spectrogram 1	1	824.215616924	824.548773839	66.861	212.740	0.3332	145.879	-43.10	
548	Spectrogram 1	1	825.265061207	825.523257817	115.487	224.896	0.2582	109.409	-39.94	
549	Spectrogram 1	1	826.722283105	826.988808637	328.227	547.045	0.2665	218.818	-42.44	
550	Spectrogram 1	1	827.446899396	827.755069543	48.626	224.896	0.3082	176.270	-43.95	
551	Spectrogram 1	1	832.216369121	833.082577102	431.558	595.672	0.8662	164.114	-39.88	
552	Spectrogram 1	1	836.347514873	837.138762547	443.715	601.750	0.7912	158.035	-37.39	
553	Spectrogram 1	1	837.113775779	837.621840075	224.896	395.088	0.5081	170.192	-45.68	
554	Spectrogram 1	1	839.440038198	840.814310474	711.159	1033.308	1.3743	322.149	-42.93	
555	Spectrogram 1	1	841.255743387	841.980359678	468.028	759.785	0.7246	291.758	-40.33	
556	Spectrogram 1	1	843.645804648	844.045592947	206.662	279.601	0.3998	72.939	-43.38	
557	Spectrogram 1	1	844.237158173	844.462039091	79.018	206.662	0.2249	127.644	-41.09	
558	Spectrogram 1	1	845.194984305	845.511483375	121.566	200.583	0.3165	79.018	-43.54	
559	Spectrogram 1	1	846.136152591	846.535940890	72.939	243.131	0.3998	170.192	-42.82	
560	Spectrogram 1	1	847.093978723	847.485438099	103.331	224.896	0.3915	121.566	-41.19	
561	Spectrogram 1	1	847.635358711	847.876897474	133.722	413.323	0.2415	279.601	-42.10	
562	Spectrogram 1	1	849.717589432	850.100719885	79.018	194.505	0.3831	115.487	-42.83	
563	Spectrogram 1	1	849.969950063	850.827829120	218.818	340.384	0.8579	121.566	-45.11	
564	Spectrogram 1	1	853.551386904	854.325976732	151.957	316.071	0.7746	164.114	-45.13	
565	Spectrogram 1	1	853.976161971	855.025606255	431.558	638.220	1.0494	206.662	-36.70	
566	Spectrogram 1	1	853.651333979	854.625817956	881.351	1385.848	0.9745	504.497	-43.10	
568	Spectrogram 1	1	857.060356834	857.776644202	188.427	340.384	0.7163	151.957	-44.22	
569	Spectrogram 1	1	856.618923921	858.009854043	832.725	1312.909	1.3909	480.184	-47.81	
570	Spectrogram 1	1	858.409642342	859.334152782	431.558	619.985	0.9245	188.427	-38.95	
571	Spectrogram 1	1	858.826088486	859.425770934	1239.969	1428.396	0.5997	188.427	-44.15	
572	Spectrogram 1	1	859.633994006	860.358610297	164.114	328.227	0.7246	164.114	-45.76	
573	Spectrogram 1	1	862.959727633	863.825935613	182.348	352.540	0.8662	170.192	-41.99	
574	Spectrogram 1	1	864.983655894	865.350128501	79.018	194.505	0.3665	115.487	-47.04	
575	Spectrogram 1	1	866.166362944	866.491190936	36.470	224.896	0.3248	188.427	-45.03	
576	Spectrogram 1	1	866.782703237	867.190820459	66.861	376.853	0.4081	309.992	-43.08	
