Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Annotation
409	Spectrogram 1	1	1069.979480624	1070.528299163	727.883	1281.074	sc
411	Spectrogram 1	1	1073.169808802	1075.201256530	116.461	456.140	sc
412	Spectrogram 1	1	1073.241082970	1073.945536618	621.127	1028.741	sc
413	Spectrogram 1	1	1075.954842137	1077.658637006	116.461	407.614	sc
414	Spectrogram 1	1	1076.642913142	1077.421088683	407.614	640.537	sc
415	Spectrogram 1	1	1077.019713930	1077.740550221	727.883	1028.741	sc
416	Spectrogram 1	1	1079.613174115	1080.596132693	601.717	1329.599	sc
417	Spectrogram 1	1	1080.374967013	1081.390690877	116.461	397.909	sc
418	Spectrogram 1	1	1080.702619872	1081.792065629	592.011	1086.972	sc
419	Spectrogram 1	1	1082.720990349	1084.858925256	126.166	504.665	sc
420	Spectrogram 1	1	1082.737372992	1083.597461747	679.357	1766.329	
421	Spectrogram 1	1	1084.881288177	1085.454680681	572.601	1057.857	sc
422	Spectrogram 1	1	1085.864246755	1087.428789159	155.282	388.204	sc
423	Spectrogram 1	1	1086.544126438	1087.215814800	427.025	621.127	sc
424	Spectrogram 1	1	1089.438812628	1090.749424065	145.577	465.845	sc
426	Spectrogram 1	1	1089.046676925	1090.234418540	562.896	1019.036	sc
427	Spectrogram 1	1	1091.725239050	1093.093189738	126.166	300.858	sc
428	Spectrogram 1	1	1092.241292304	1093.306164097	252.333	368.794	sc
429	Spectrogram 1	1	1094.873695267	1095.930375739	145.577	388.204	sc
430	Spectrogram 1	1	1096.313926626	1096.911893094	504.665	1620.753	sc
431	Spectrogram 1	1	1098.286017035	1099.211636362	155.282	397.909	sc
432	Spectrogram 1	1	1098.671009144	1099.383654114	504.665	795.819	sc
433	Spectrogram 1	1	1099.831786264	1100.306882911	475.550	1038.446	sc
434	Spectrogram 1	1	1100.650918413	1102.059825708	126.166	417.320	sc
436	Spectrogram 1	1	1103.680978766	1104.852337738	87.346	407.614	sc
437	Spectrogram 1	1	1106.058042864	1106.344739116	553.191	931.690	sc
438	Spectrogram 1	1	1107.802794340	1108.728413668	116.461	397.909	sc
439	Spectrogram 1	1	1109.398065150	1110.847929053	494.960	1048.151	sc
440	Spectrogram 1	1	1110.323684478	1111.699826487	67.936	320.268	sc
441	Spectrogram 1	1	1112.462071456	1113.903744038	446.435	1135.497	sc
442	Spectrogram 1	1	1113.952891967	1114.804789401	116.461	388.204	sc
443	Spectrogram 1	1	1115.282497290	1115.683872043	223.217	427.025	sc
444	Spectrogram 1	1	1116.437244208	1116.928723497	533.781	989.921	sc
445	Spectrogram 1	1	1117.207228427	1118.345822113	223.217	465.845	sc
446	Spectrogram 1	1	1118.909808109	1120.023827831	116.461	407.614	sc
455	Spectrogram 1	1	626.065093025	627.235105097	356.852	597.042	
456	Spectrogram 1	1	1120.341309685	1120.800023688	494.960	1028.741	sc
457	Spectrogram 1	1	1121.557737342	1122.055861293	153.287	537.590	sc
458	Spectrogram 1	1	1122.622282335	1124.058732799	414.064	681.703	sc
459	Spectrogram 1	1	1124.179887006	1124.857567266	125.837	592.490	sc
460	Spectrogram 1	1	1125.680050999	1126.375107675	91.524	311.126	sc
461	Spectrogram 1	1	1125.656882443	1126.867439488	441.514	1155.219	sc
462	Spectrogram 1	1	1127.038614132	1128.063822729	160.150	379.751	un
463	Spectrogram 1	1	1128.914009453	1129.695948214	132.699	626.803	sc
464	Spectrogram 1	1	1130.385297433	1130.738617910	482.689	681.703	sc
468	Spectrogram 1	1	1132.257255859	1132.726419116	132.699	1114.043	sc
469	Spectrogram 1	1	1133.775888513	1134.274012464	139.562	688.566	sc
470	Spectrogram 1	1	1134.158169685	1135.525114481	372.888	846.404	sc
471	Spectrogram 1	1	1136.216106957	1136.679478075	112.112	709.153	sc
472	Spectrogram 1	1	1137.105856776	1138.194778902	441.514	1004.243	sc
473	Spectrogram 1	1	1137.244868111	1137.685070673	118.974	345.438	sc
474	Spectrogram 1	1	1139.404753974	1139.908670064	118.974	592.490	sc
475	Spectrogram 1	1	1140.909598269	1141.407722220	475.827	1100.318	sc
476	Spectrogram 1	1	1143.348088775	1143.996808339	118.974	901.305	sc
477	Spectrogram 1	1	1144.684958811	1145.217835596	118.974	331.713	sc
478	Spectrogram 1	1	1145.055655705	1146.764336700	414.064	1004.243	sc
479	Spectrogram 1	1	1146.759685932	1147.408405496	132.699	695.428	sc
480	Spectrogram 1	1	1147.772063890	1149.225890771	407.201	990.518	sc
481	Spectrogram 1	1	1151.256348833	1151.812394174	112.112	729.741	sc
483	Spectrogram 1	1	1151.979224118	1152.413634540	427.789	818.954	sc
484	Spectrogram 1	1	1152.303583900	1152.836460685	118.974	317.988	sc
485	Spectrogram 1	1	1154.868400230	1155.378108460	125.837	791.504	sc
486	Spectrogram 1	1	1155.502620941	1155.925447086	434.651	825.817	sc
487	Spectrogram 1	1	1157.486911948	1158.610586908	352.301	846.404	sc
488	Spectrogram 1	1	1157.515872643	1158.315187820	1216.982	1759.123	un
489	Spectrogram 1	1	1159.408017776	1160.045153063	132.699	722.878	sc
490	Spectrogram 1	1	1160.340552150	1161.452642832	331.713	757.191	sc
491	Spectrogram 1	1	1160.843021547	1161.294808387	125.837	311.126	sc
492	Spectrogram 1	1	1162.883747922	1163.341326901	153.287	681.703	sc
493	Spectrogram 1	1	1164.366535498	1164.818322338	407.201	1114.043	sc
494	Spectrogram 1	1	1164.324276273	1164.706557445	98.387	414.064	sc
495	Spectrogram 1	1	1165.430475827	1165.725874914	510.139	1045.418	sc
496	Spectrogram 1	1	1166.902859045	1168.235051007	379.751	667.978	sc
497	Spectrogram 1	1	1167.151921020	1167.528410053	125.837	647.390	sc
498	Spectrogram 1	1	1169.131986024	1169.525851474	105.249	1045.418	sc
499	Spectrogram 1	1	1169.954469757	1171.350375249	379.751	757.191	sc
500	Spectrogram 1	1	1170.678487128	1171.188195358	112.112	386.614	sc
501	Spectrogram 1	1	1174.000287609	1174.394153059	372.888	887.579	sc
502	Spectrogram 1	1	1175.046905142	1175.481315565	125.837	764.054	sc
504	Spectrogram 1	1	1176.968963345	1177.258570294	434.651	818.954	sc
505	Spectrogram 1	1	1177.808823496	1179.251066099	400.339	695.428	sc
506	Spectrogram 1	1	1178.799279259	1179.239481821	125.837	777.779	sc
507	Spectrogram 1	1	1180.786779688	1182.298527959	338.576	750.329	sc
508	Spectrogram 1	1	1183.244992064	1183.604104680	112.112	757.191	sc
509	Spectrogram 1	1	1184.289367730	1184.573182539	105.249	530.727	sc
510	Spectrogram 1	1	1186.073346532	1186.548301927	146.424	832.679	sc
511	Spectrogram 1	1	1187.828776657	1189.265227121	372.888	729.741	sc
512	Spectrogram 1	1	1190.004329179	1190.438739602	125.837	585.627	sc
513	Spectrogram 1	1	1190.710970133	1192.072122791	338.576	695.428	sc
514	Spectrogram 1	1	1190.931071414	1191.197509806	125.837	304.263	sc
515	Spectrogram 1	1	1193.442384355	1193.847834082	112.112	455.239	sc
516	Spectrogram 1	1	1196.054639029	1196.361622395	434.651	777.779	sc
517	Spectrogram 1	1	1198.130958039	1199.503694974	366.026	709.153	sc
518	Spectrogram 1	1	1197.111541580	1197.557536281	118.974	654.253	sc
519	Spectrogram 1	1	1197.771845422	1198.165710872	187.600	455.239	un
