,begin_time,end_time,filename,call_length,label
2313,36.23997779,38.84867238,180912_155430,2.60869459,1
1667,370.0462243,371.7892202,180912_083838,1.742995893,1
150,332.5470748,333.0811154,180912_075945,0.534040559,1
257,68.07820993,68.50989666,180912_083838,0.431686732,1
2022,393.4079161,394.1382191,180912_092922,0.730303017,1
2503,187.2405988,190.358787,180916_112552,3.11818818,1
2172,770.6434657,773.2118872,180912_092922,2.568421549,1
2436,25.3083249,34.51934245,180916_112552,9.211017547,1
344,396.5161299,396.6933837,180912_083838,0.17725382,1
1924,122.8273022,124.0572863,180912_092922,1.22998403,1
2193,805.6083721,806.2334906,180912_092922,0.625118472,1
1779,779.6881765,780.8253984,180912_083838,1.137221882,1
1852,951.2571014,952.5569628,180912_083838,1.299861344,1
478,859.7725487,860.0119638,180912_083838,0.239415133,1
2471,126.6674519,129.0321187,180916_112552,2.36466679,1
1951,179.3806696,180.1301911,180912_092922,0.749521518,1
1647,301.8885339,304.0746643,180912_083838,2.186130443,1
2277,972.0562253,972.70946,180912_092922,0.653234745,1
1931,147.4351951,148.4922127,180912_092922,1.057017525,1
1757,711.5510062,712.2542881,180912_083838,0.703281953,1
350,428.0351519,428.6305044,180912_083838,0.595352545,1
1875,1008.52489,1009.381616,180912_083838,0.856726795,1
1751,682.3236167,684.583097,180912_083838,2.259480319,1
2561,338.8058868,339.0205447,180916_112552,0.214657882,1
256,66.51458118,66.61987604,180912_083838,0.105294865,1
394,578.1843681,578.2636454,180912_083838,0.079277264,1
1347,19.0265841,20.22538108,180912_073707,1.19879698,1
